,Image ID,Length [nm],Mean per image,Confidence score,Average [nm],Standard Deviation [nm],Number Counted,Standard Error of Mean [nm],Number Density [nm^-2]
252,1,16.2,,0.978,,,,,
253,1,17.3,,0.978,,,,,
254,1,20.8,,0.977,,,,,
255,1,28.0,,0.976,,,,,
256,1,21.4,,0.974,,,,,
257,1,34.0,,0.974,,,,,
258,1,30.4,,0.973,,,,,
259,1,17.3,,0.969,,,,,
260,1,17.6,,0.969,,,,,
261,1,128.7,,0.968,,,,,
262,1,24.2,,0.968,,,,,
263,1,20.1,,0.967,,,,,
264,1,54.0,,0.967,,,,,
265,1,34.0,,0.966,,,,,
266,1,18.7,,0.966,,,,,
267,1,74.4,,0.966,,,,,
268,1,28.7,,0.965,,,,,
269,1,26.3,,0.962,,,,,
270,1,29.6,,0.962,,,,,
271,1,24.2,,0.96,,,,,
272,1,34.0,,0.96,,,,,
273,1,11.1,,0.959,,,,,
274,1,118.2,,0.959,,,,,
275,1,24.2,,0.958,,,,,
276,1,13.8,,0.954,,,,,
277,1,33.2,,0.952,,,,,
278,1,49.8,,0.95,,,,,
279,1,77.4,,0.941,,,,,
280,1,109.0,,0.934,,,,,
281,1,36.3,,0.932,,,,,
282,1,65.1,,0.925,,,,,
283,1,32.7,,0.923,,,,,
284,1,38.8,,0.922,,,,,
285,1,12.4,,0.918,,,,,
286,1,21.6,,0.918,,,,,
287,1,77.4,,0.906,,,,,
288,2,31.0,,1.0,,,,,
289,2,50.1,,1.0,,,,,
290,2,27.1,,1.0,,,,,
291,2,24.1,,1.0,,,,,
292,2,25.6,,1.0,,,,,
293,2,46.0,,1.0,,,,,
294,2,35.0,,1.0,,,,,
295,2,24.2,,1.0,,,,,
296,2,29.1,,1.0,,,,,
297,2,22.8,,1.0,,,,,
298,2,32.7,,1.0,,,,,
299,2,25.6,,1.0,,,,,
300,2,14.8,,1.0,,,,,
301,2,26.1,,1.0,,,,,
302,2,23.5,,1.0,,,,,
303,2,28.5,,1.0,,,,,
304,2,82.5,,1.0,,,,,
305,2,63.6,,1.0,,,,,
306,2,30.5,,1.0,,,,,
307,2,28.4,,1.0,,,,,
308,2,21.4,,1.0,,,,,
309,2,17.3,,1.0,,,,,
310,2,19.5,,1.0,,,,,
311,2,17.9,,1.0,,,,,
312,2,51.7,,1.0,,,,,
313,2,32.5,,1.0,,,,,
314,2,45.6,,0.999,,,,,
315,2,22.2,,0.999,,,,,
316,2,24.5,,0.999,,,,,
317,2,23.8,,0.999,,,,,
318,2,18.3,,0.999,,,,,
319,2,37.6,,0.999,,,,,
320,2,31.1,,0.999,,,,,
321,2,31.8,,0.999,,,,,
322,2,13.8,,0.999,,,,,
323,2,16.1,,0.999,,,,,
324,2,40.6,,0.999,,,,,
325,2,45.2,,0.999,,,,,
326,2,86.4,,0.998,,,,,
327,2,31.0,,0.998,,,,,
328,2,28.3,,0.998,,,,,
329,2,38.5,,0.998,,,,,
330,2,46.6,,0.998,,,,,
331,2,22.6,,0.998,,,,,
332,2,15.6,,0.998,,,,,
333,2,25.6,,0.998,,,,,
334,2,17.7,,0.997,,,,,
335,2,24.8,,0.997,,,,,
336,2,17.3,,0.997,,,,,
337,2,20.7,,0.997,,,,,
338,2,39.2,,0.997,,,,,
339,2,29.5,,0.997,,,,,
340,2,22.1,,0.997,,,,,
341,2,17.1,,0.997,,,,,
342,2,42.3,,0.997,,,,,
343,2,27.7,,0.997,,,,,
344,2,41.7,,0.997,,,,,
345,2,29.8,,0.997,,,,,
346,2,12.4,,0.997,,,,,
347,2,13.8,,0.997,,,,,
348,2,19.9,,0.997,,,,,
349,2,18.7,,0.997,,,,,
350,2,43.9,,0.996,,,,,
351,2,26.2,,0.996,,,,,
352,2,21.4,,0.996,,,,,
353,2,13.1,,0.996,,,,,
354,2,20.7,,0.995,,,,,
355,2,30.6,,0.995,,,,,
356,2,19.9,,0.995,,,,,
357,2,38.9,,0.994,,,,,
358,2,21.5,,0.993,,,,,
359,2,24.4,,0.993,,,,,
360,2,20.3,,0.993,,,,,
361,2,11.7,,0.993,,,,,
362,2,83.9,,0.992,,,,,
363,2,30.3,,0.992,,,,,
364,2,22.7,,0.992,,,,,
365,2,24.6,,0.992,,,,,
366,2,47.9,,0.991,,,,,
367,2,15.3,,0.991,,,,,
368,2,63.9,,0.991,,,,,
369,2,18.0,,0.991,,,,,
370,2,22.6,,0.99,,,,,
371,2,24.2,,0.989,,,,,
372,2,15.2,,0.989,,,,,
373,2,45.0,,0.989,,,,,
374,2,23.3,,0.989,,,,,
375,2,40.1,,0.989,,,,,
376,2,145.9,,0.989,,,,,
377,2,20.0,,0.988,,,,,
378,2,19.3,,0.988,,,,,
379,2,20.9,,0.987,,,,,
380,2,22.1,,0.987,,,,,
381,2,18.7,,0.987,,,,,
382,2,19.6,,0.987,,,,,
383,2,34.9,,0.986,,,,,
384,2,11.7,,0.986,,,,,
385,2,18.8,,0.984,,,,,
386,2,43.1,,0.982,,,,,
387,2,18.7,,0.981,,,,,
388,2,18.1,,0.981,,,,,
389,2,67.4,,0.981,,,,,
390,2,19.9,,0.981,,,,,
391,2,15.6,,0.98,,,,,
392,2,82.2,,0.98,,,,,
393,2,27.3,,0.979,,,,,
394,2,30.1,,0.979,,,,,
395,2,27.4,,0.979,,,,,
396,2,15.2,,0.978,,,,,
397,2,27.6,,0.976,,,,,
398,2,40.9,,0.976,,,,,
399,2,16.4,,0.976,,,,,
400,2,18.7,,0.974,,,,,
401,2,42.5,,0.974,,,,,
402,2,29.0,,0.974,,,,,
403,2,36.8,,0.974,,,,,
404,2,24.5,,0.97,,,,,
405,2,29.6,,0.97,,,,,
406,2,22.1,,0.965,,,,,
407,2,29.1,,0.965,,,,,
408,2,42.3,,0.965,,,,,
409,2,18.7,,0.963,,,,,
410,2,18.0,,0.962,,,,,
411,2,38.9,,0.962,,,,,
412,2,26.6,,0.956,,,,,
413,2,20.0,,0.954,,,,,
414,2,25.5,,0.952,,,,,
415,2,21.9,,0.952,,,,,
416,2,23.3,,0.951,,,,,
417,2,103.2,,0.95,,,,,
418,2,20.0,,0.949,,,,,
419,2,23.6,,0.948,,,,,
420,2,20.2,,0.944,,,,,
421,2,33.8,,0.941,,,,,
422,2,35.8,,0.94,,,,,
423,2,19.0,,0.939,,,,,
424,2,137.5,,0.936,,,,,
425,2,13.1,,0.931,,,,,
426,2,19.9,,0.93,,,,,
427,2,16.2,,0.929,,,,,
428,2,39.6,,0.925,,,,,
429,2,21.7,,0.919,,,,,
430,2,21.4,,0.918,,,,,
431,3,33.7,,1.0,,,,,
432,3,21.6,,1.0,,,,,
433,3,28.8,,1.0,,,,,
434,3,28.3,,1.0,,,,,
435,3,27.7,,1.0,,,,,
436,3,22.1,,1.0,,,,,
437,3,49.3,,1.0,,,,,
438,3,20.0,,1.0,,,,,
439,3,19.2,,1.0,,,,,
440,3,32.8,,1.0,,,,,
441,3,29.2,,1.0,,,,,
442,3,18.0,,0.999,,,,,
443,3,17.3,,0.999,,,,,
444,3,18.9,,0.999,,,,,
445,3,29.5,,0.999,,,,,
446,3,40.7,,0.999,,,,,
447,3,22.1,,0.999,,,,,
448,3,69.0,,0.999,,,,,
449,3,21.7,,0.999,,,,,
450,3,24.2,,0.999,,,,,
451,3,54.5,,0.999,,,,,
452,3,17.3,,0.999,,,,,
453,3,16.8,,0.999,,,,,
454,3,32.8,,0.999,,,,,
455,3,22.1,,0.999,,,,,
456,3,131.3,,0.999,,,,,
457,3,50.2,,0.999,,,,,
458,3,20.7,,0.999,,,,,
459,3,19.9,,0.998,,,,,
460,3,14.3,,0.998,,,,,
461,3,37.7,,0.998,,,,,
462,3,179.6,,0.998,,,,,
463,3,30.3,,0.998,,,,,
464,3,62.3,,0.998,,,,,
465,3,18.0,,0.998,,,,,
466,3,27.6,,0.998,,,,,
467,3,28.6,,0.998,,,,,
468,3,39.0,,0.998,,,,,
469,3,15.9,,0.998,,,,,
470,3,20.1,,0.997,,,,,
471,3,22.7,,0.997,,,,,
472,3,19.3,,0.997,,,,,
473,3,31.1,,0.997,,,,,
474,3,26.8,,0.997,,,,,
475,3,17.8,,0.997,,,,,
476,3,29.0,,0.997,,,,,
477,3,47.5,,0.996,,,,,
478,3,20.7,,0.996,,,,,
479,3,13.1,,0.996,,,,,
480,3,48.7,,0.996,,,,,
481,3,20.7,,0.995,,,,,
482,3,15.2,,0.995,,,,,
483,3,18.0,,0.995,,,,,
484,3,25.2,,0.995,,,,,
485,3,37.3,,0.995,,,,,
486,3,18.1,,0.995,,,,,
487,3,26.8,,0.994,,,,,
488,3,15.9,,0.994,,,,,
489,3,13.8,,0.994,,,,,
490,3,42.3,,0.994,,,,,
491,3,16.2,,0.993,,,,,
492,3,33.6,,0.993,,,,,
493,3,45.0,,0.993,,,,,
494,3,16.6,,0.992,,,,,
495,3,54.6,,0.992,,,,,
496,3,19.3,,0.992,,,,,
497,3,32.3,,0.992,,,,,
498,3,39.3,,0.992,,,,,
499,3,53.9,,0.992,,,,,
500,3,23.9,,0.991,,,,,
501,3,22.6,,0.991,,,,,
502,3,23.5,,0.991,,,,,
503,3,22.8,,0.991,,,,,
504,3,16.1,,0.991,,,,,
505,3,26.0,,0.99,,,,,
506,3,21.2,,0.99,,,,,
507,3,17.3,,0.99,,,,,
508,3,44.2,,0.989,,,,,
509,3,19.4,,0.989,,,,,
510,3,18.7,,0.989,,,,,
511,3,48.5,,0.987,,,,,
512,3,34.6,,0.987,,,,,
513,3,26.0,,0.987,,,,,
514,3,19.8,,0.987,,,,,
515,3,54.1,,0.986,,,,,
516,3,22.1,,0.986,,,,,
517,3,85.3,,0.986,,,,,
518,3,20.5,,0.986,,,,,
519,3,29.4,,0.985,,,,,
520,3,69.0,,0.985,,,,,
521,3,23.2,,0.985,,,,,
522,3,28.3,,0.985,,,,,
523,3,50.3,,0.984,,,,,
524,3,40.6,,0.983,,,,,
525,3,14.4,,0.983,,,,,
526,3,178.0,,0.982,,,,,
527,3,23.0,,0.982,,,,,
528,3,14.5,,0.982,,,,,
529,3,40.1,,0.981,,,,,
530,3,21.4,,0.981,,,,,
531,3,21.4,,0.98,,,,,
532,3,19.3,,0.98,,,,,
533,3,31.0,,0.98,,,,,
534,3,28.7,,0.978,,,,,
535,3,14.5,,0.978,,,,,
536,3,40.9,,0.977,,,,,
537,3,26.2,,0.976,,,,,
538,3,100.9,,0.975,,,,,
539,3,23.9,,0.975,,,,,
540,3,15.2,,0.973,,,,,
541,3,20.0,,0.973,,,,,
542,3,63.0,,0.972,,,,,
543,3,37.5,,0.969,,,,,
544,3,23.5,,0.968,,,,,
545,3,17.3,,0.968,,,,,
546,3,23.5,,0.963,,,,,
547,3,51.8,,0.962,,,,,
548,3,22.3,,0.961,,,,,
549,3,20.0,,0.961,,,,,
550,3,42.8,,0.96,,,,,
551,3,22.8,,0.96,,,,,
552,3,13.1,,0.957,,,,,
553,3,24.4,,0.954,,,,,
554,3,21.9,,0.954,,,,,
555,3,18.9,,0.948,,,,,
556,3,35.5,,0.944,,,,,
557,3,18.3,,0.944,,,,,
558,3,34.6,,0.939,,,,,
559,3,30.4,,0.935,,,,,
560,3,61.9,,0.93,,,,,
561,3,22.5,,0.929,,,,,
562,3,15.1,,0.929,,,,,
563,3,60.4,,0.926,,,,,
564,3,25.8,,0.926,,,,,
565,3,70.3,,0.918,,,,,
566,3,60.0,,0.917,,,,,
567,3,16.3,,0.912,,,,,
568,3,19.3,,0.911,,,,,
569,3,11.1,,0.911,,,,,
570,4,22.8,,1.0,,,,,
571,4,52.4,,1.0,,,,,
572,4,27.6,,1.0,,,,,
573,4,22.7,,1.0,,,,,
574,4,27.6,,1.0,,,,,
575,4,36.2,,1.0,,,,,
576,4,25.3,,1.0,,,,,
577,4,23.7,,1.0,,,,,
578,4,16.6,,1.0,,,,,
579,4,25.7,,1.0,,,,,
580,4,34.9,,1.0,,,,,
581,4,33.3,,1.0,,,,,
582,4,27.7,,1.0,,,,,
583,4,15.6,,1.0,,,,,
584,4,18.7,,1.0,,,,,
585,4,24.3,,1.0,,,,,
586,4,22.5,,1.0,,,,,
587,4,19.5,,1.0,,,,,
588,4,27.9,,1.0,,,,,
589,4,41.2,,1.0,,,,,
590,4,45.0,,1.0,,,,,
591,4,59.1,,1.0,,,,,
592,4,33.0,,1.0,,,,,
593,4,22.3,,1.0,,,,,
594,4,20.1,,1.0,,,,,
595,4,33.9,,0.999,,,,,
596,4,24.9,,0.999,,,,,
597,4,29.9,,0.999,,,,,
598,4,19.3,,0.999,,,,,
599,4,27.9,,0.999,,,,,
600,4,36.8,,0.999,,,,,
601,4,79.2,,0.999,,,,,
602,4,41.8,,0.999,,,,,
603,4,34.4,,0.999,,,,,
604,4,21.5,,0.999,,,,,
605,4,24.5,,0.999,,,,,
606,4,21.4,,0.999,,,,,
607,4,34.0,,0.999,,,,,
608,4,34.9,,0.999,,,,,
609,4,21.2,,0.999,,,,,
610,4,24.0,,0.999,,,,,
611,4,31.7,,0.998,,,,,
612,4,18.0,,0.998,,,,,
613,4,22.8,,0.998,,,,,
614,4,22.8,,0.998,,,,,
615,4,24.8,,0.998,,,,,
616,4,20.7,,0.998,,,,,
617,4,31.8,,0.997,,,,,
618,4,30.4,,0.997,,,,,
619,4,23.5,,0.997,,,,,
620,4,29.9,,0.997,,,,,
621,4,17.3,,0.997,,,,,
622,4,14.5,,0.996,,,,,
623,4,18.7,,0.996,,,,,
624,4,22.1,,0.996,,,,,
625,4,19.3,,0.996,,,,,
626,4,21.4,,0.996,,,,,
627,4,23.8,,0.996,,,,,
628,4,38.3,,0.996,,,,,
629,4,14.5,,0.995,,,,,
630,4,26.9,,0.995,,,,,
631,4,62.7,,0.995,,,,,
632,4,18.6,,0.995,,,,,
633,4,78.8,,0.995,,,,,
634,4,20.0,,0.995,,,,,
635,4,31.5,,0.994,,,,,
636,4,95.2,,0.994,,,,,
637,4,17.6,,0.994,,,,,
638,4,14.1,,0.993,,,,,
639,4,16.6,,0.993,,,,,
640,4,37.1,,0.993,,,,,
641,4,16.1,,0.993,,,,,
642,4,43.5,,0.993,,,,,
643,4,14.5,,0.993,,,,,
644,4,11.7,,0.993,,,,,
645,4,17.6,,0.993,,,,,
646,4,13.2,,0.993,,,,,
647,4,15.9,,0.992,,,,,
648,4,14.5,,0.992,,,,,
649,4,88.5,,0.991,,,,,
650,4,15.7,,0.991,,,,,
651,4,12.4,,0.991,,,,,
652,4,34.2,,0.991,,,,,
653,4,28.0,,0.99,,,,,
654,4,58.0,,0.99,,,,,
655,4,50.6,,0.99,,,,,
656,4,14.2,,0.99,,,,,
657,4,25.1,,0.989,,,,,
658,4,27.6,,0.989,,,,,
659,4,41.7,,0.989,,,,,
660,4,10.4,,0.988,,,,,
661,4,23.7,,0.988,,,,,
662,4,11.7,,0.987,,,,,
663,4,19.9,,0.987,,,,,
664,4,19.3,,0.987,,,,,
665,4,15.9,,0.986,,,,,
666,4,76.0,,0.986,,,,,
667,4,19.8,,0.985,,,,,
668,4,21.8,,0.985,,,,,
669,4,31.1,,0.984,,,,,
670,4,42.8,,0.984,,,,,
671,4,24.9,,0.982,,,,,
672,4,15.9,,0.982,,,,,
673,4,28.6,,0.981,,,,,
674,4,34.8,,0.981,,,,,
675,4,24.8,,0.981,,,,,
676,4,130.2,,0.981,,,,,
677,4,13.1,,0.98,,,,,
678,4,12.9,,0.98,,,,,
679,4,47.7,,0.979,,,,,
680,4,42.3,,0.977,,,,,
681,4,91.7,,0.976,,,,,
682,4,15.9,,0.975,,,,,
683,4,57.1,,0.973,,,,,
684,4,24.2,,0.973,,,,,
685,4,51.9,,0.973,,,,,
686,4,21.2,,0.973,,,,,
687,4,16.6,,0.971,,,,,
688,4,22.5,,0.968,,,,,
689,4,15.2,,0.968,,,,,
690,4,38.7,,0.967,,,,,
691,4,36.2,,0.963,,,,,
692,4,23.5,,0.96,,,,,
693,4,28.8,,0.958,,,,,
694,4,18.5,,0.952,,,,,
695,4,20.6,,0.952,,,,,
696,4,12.9,,0.951,,,,,
697,4,56.9,,0.95,,,,,
698,4,25.4,,0.948,,,,,
699,4,70.9,,0.945,,,,,
700,4,35.7,,0.945,,,,,
701,4,59.2,,0.944,,,,,
702,4,87.1,,0.939,,,,,
703,4,20.7,,0.933,,,,,
704,4,49.8,,0.921,,,,,
705,4,38.0,,0.918,,,,,
706,4,12.4,,0.916,,,,,
707,4,16.4,,0.911,,,,,
708,4,14.9,,0.907,,,,,
709,4,22.1,,0.902,,,,,
710,4,18.4,,0.901,,,,,
711,5,28.9,,1.0,,,,,
712,5,24.9,,1.0,,,,,
713,5,26.2,,1.0,,,,,
714,5,30.8,,1.0,,,,,
715,5,27.7,,1.0,,,,,
716,5,52.4,,1.0,,,,,
717,5,69.3,,1.0,,,,,
718,5,35.4,,1.0,,,,,
719,5,27.4,,1.0,,,,,
720,5,31.8,,1.0,,,,,
721,5,18.0,,1.0,,,,,
722,5,16.6,,1.0,,,,,
723,5,29.7,,1.0,,,,,
724,5,19.8,,1.0,,,,,
725,5,23.8,,1.0,,,,,
726,5,112.2,,1.0,,,,,
727,5,23.7,,1.0,,,,,
728,5,29.1,,1.0,,,,,
729,5,27.3,,1.0,,,,,
730,5,50.4,,1.0,,,,,
731,5,33.9,,1.0,,,,,
732,5,36.7,,1.0,,,,,
733,5,23.5,,1.0,,,,,
734,5,35.1,,1.0,,,,,
735,5,68.8,,1.0,,,,,
736,5,25.7,,1.0,,,,,
737,5,25.3,,1.0,,,,,
738,5,20.0,,1.0,,,,,
739,5,20.2,,0.999,,,,,
740,5,27.2,,0.999,,,,,
741,5,25.4,,0.999,,,,,
742,5,20.7,,0.999,,,,,
743,5,27.7,,0.999,,,,,
744,5,19.7,,0.999,,,,,
745,5,68.4,,0.999,,,,,
746,5,38.3,,0.999,,,,,
747,5,75.2,,0.999,,,,,
748,5,20.5,,0.999,,,,,
749,5,24.6,,0.999,,,,,
750,5,32.7,,0.999,,,,,
751,5,37.3,,0.999,,,,,
752,5,23.4,,0.999,,,,,
753,5,25.6,,0.999,,,,,
754,5,15.9,,0.999,,,,,
755,5,20.2,,0.999,,,,,
756,5,26.5,,0.999,,,,,
757,5,41.8,,0.999,,,,,
758,5,23.7,,0.999,,,,,
759,5,24.2,,0.999,,,,,
760,5,30.0,,0.999,,,,,
