,Image ID,Length [nm],Mean per image,Confidence score,Average [nm],Standard Deviation [nm],Number Counted,Standard Error of Mean [nm],Number Density [nm^-2]
163,1,10.0,,0.725,,,,,
164,1,12.5,,0.724,,,,,
165,1,9.6,,0.723,,,,,
166,1,9.5,,0.721,,,,,
167,1,13.0,,0.718,,,,,
168,1,11.7,,0.718,,,,,
169,1,15.5,,0.717,,,,,
170,1,16.4,,0.704,,,,,
171,1,9.4,,0.702,,,,,
172,1,13.7,,0.696,,,,,
173,1,12.4,,0.696,,,,,
174,1,11.0,,0.693,,,,,
175,1,11.6,,0.689,,,,,
176,1,7.6,,0.685,,,,,
177,1,9.8,,0.684,,,,,
178,1,12.3,,0.682,,,,,
179,1,10.6,,0.679,,,,,
180,1,13.7,,0.678,,,,,
181,1,10.2,,0.676,,,,,
182,1,22.2,,0.674,,,,,
183,1,14.1,,0.672,,,,,
184,1,14.1,,0.67,,,,,
185,1,11.2,,0.668,,,,,
186,1,23.5,,0.667,,,,,
187,1,10.3,,0.666,,,,,
188,1,9.9,,0.666,,,,,
189,1,15.5,,0.658,,,,,
190,1,17.3,,0.656,,,,,
191,1,12.3,,0.654,,,,,
192,1,13.9,,0.653,,,,,
193,1,14.9,,0.65,,,,,
194,1,10.0,,0.65,,,,,
195,1,18.7,,0.647,,,,,
196,1,13.7,,0.646,,,,,
197,1,11.6,,0.645,,,,,
198,1,13.8,,0.643,,,,,
199,1,12.4,,0.64,,,,,
200,1,9.4,,0.639,,,,,
201,1,15.5,,0.639,,,,,
202,1,13.0,,0.634,,,,,
203,1,10.1,,0.63,,,,,
204,1,8.2,,0.629,,,,,
205,1,16.3,,0.618,,,,,
206,1,14.4,,0.614,,,,,
207,1,14.9,,0.613,,,,,
208,1,13.2,,0.613,,,,,
209,1,13.4,,0.61,,,,,
210,1,12.6,,0.603,,,,,
211,1,16.2,,0.6,,,,,
212,1,21.2,,0.595,,,,,
213,1,9.6,,0.593,,,,,
214,1,18.2,,0.591,,,,,
215,1,7.9,,0.589,,,,,
216,1,16.5,,0.587,,,,,
217,1,18.5,,0.58,,,,,
218,1,9.9,,0.579,,,,,
219,1,13.0,,0.578,,,,,
220,1,18.4,,0.574,,,,,
221,1,13.9,,0.571,,,,,
222,1,11.7,,0.563,,,,,
223,1,17.9,,0.562,,,,,
224,1,16.3,,0.559,,,,,
225,1,14.5,,0.558,,,,,
226,1,9.1,,0.552,,,,,
227,1,18.2,,0.542,,,,,
228,1,11.2,,0.541,,,,,
229,1,12.6,,0.536,,,,,
230,1,12.1,,0.535,,,,,
231,1,8.8,,0.534,,,,,
232,1,21.5,,0.533,,,,,
233,1,9.5,,0.53,,,,,
234,1,10.1,,0.528,,,,,
235,1,9.0,,0.518,,,,,
236,1,8.6,,0.513,,,,,
237,1,9.2,,0.513,,,,,
238,1,11.1,,0.501,,,,,
239,1,10.8,,0.499,,,,,
240,1,6.9,,0.496,,,,,
241,1,10.3,,0.494,,,,,
242,1,10.8,,0.493,,,,,
243,1,9.0,,0.491,,,,,
244,1,18.0,,0.487,,,,,
245,1,13.5,,0.485,,,,,
246,1,15.6,,0.484,,,,,
247,1,9.1,,0.483,,,,,
248,1,16.2,,0.479,,,,,
249,1,9.6,,0.478,,,,,
250,1,8.3,,0.478,,,,,
251,1,10.2,,0.476,,,,,
252,1,23.2,,0.474,,,,,
253,1,12.6,,0.473,,,,,
254,1,8.8,,0.472,,,,,
255,1,12.3,,0.471,,,,,
256,1,12.4,,0.465,,,,,
257,1,12.0,,0.462,,,,,
258,1,11.9,,0.461,,,,,
259,1,9.0,,0.456,,,,,
260,1,20.5,,0.454,,,,,
261,1,15.2,,0.443,,,,,
262,1,7.7,,0.442,,,,,
263,1,8.8,,0.438,,,,,
264,1,11.9,,0.435,,,,,
265,1,17.9,,0.432,,,,,
266,1,9.1,,0.432,,,,,
267,1,8.7,,0.425,,,,,
268,1,8.7,,0.425,,,,,
269,1,12.6,,0.417,,,,,
270,1,15.7,,0.413,,,,,
271,1,12.1,,0.409,,,,,
272,1,19.3,,0.407,,,,,
273,1,12.6,,0.398,,,,,
274,1,15.4,,0.396,,,,,
275,1,25.7,,0.392,,,,,
276,1,13.1,,0.387,,,,,
277,1,15.6,,0.384,,,,,
278,1,15.7,,0.382,,,,,
279,1,10.4,,0.38,,,,,
280,1,10.5,,0.38,,,,,
281,1,14.6,,0.38,,,,,
282,1,6.8,,0.378,,,,,
283,1,14.1,,0.371,,,,,
284,1,10.9,,0.371,,,,,
285,1,9.5,,0.367,,,,,
286,1,9.4,,0.36,,,,,
287,1,17.9,,0.357,,,,,
288,1,9.1,,0.357,,,,,
289,1,8.1,,0.357,,,,,
290,1,10.5,,0.355,,,,,
291,1,11.0,,0.351,,,,,
292,1,9.8,,0.345,,,,,
293,1,9.6,,0.339,,,,,
294,1,13.9,,0.336,,,,,
295,1,11.0,,0.334,,,,,
296,1,7.2,,0.332,,,,,
297,1,14.8,,0.332,,,,,
298,1,11.6,,0.331,,,,,
299,1,13.6,,0.331,,,,,
300,1,11.9,,0.33,,,,,
301,1,12.8,,0.329,,,,,
302,1,12.0,,0.327,,,,,
303,1,7.4,,0.327,,,,,
304,1,11.2,,0.323,,,,,
305,1,11.9,,0.322,,,,,
306,1,11.5,,0.318,,,,,
307,1,8.1,,0.317,,,,,
308,1,11.1,,0.317,,,,,
309,1,11.6,,0.315,,,,,
310,1,14.5,,0.314,,,,,
311,1,12.4,,0.31,,,,,
312,1,9.5,,0.309,,,,,
313,2,21.7,,0.86,,,,,
314,2,14.0,,0.847,,,,,
315,2,20.1,,0.847,,,,,
316,2,18.3,,0.84,,,,,
317,2,13.2,,0.823,,,,,
318,2,16.4,,0.821,,,,,
319,2,17.4,,0.817,,,,,
320,2,15.5,,0.811,,,,,
321,2,14.8,,0.808,,,,,
322,2,12.8,,0.804,,,,,
323,2,18.8,,0.8,,,,,
324,2,18.8,,0.798,,,,,
325,2,17.6,,0.795,,,,,
326,2,17.8,,0.791,,,,,
327,2,13.1,,0.789,,,,,
328,2,18.5,,0.787,,,,,
329,2,15.1,,0.784,,,,,
330,2,11.7,,0.784,,,,,
331,2,19.8,,0.773,,,,,
332,2,26.9,,0.771,,,,,
333,2,14.9,,0.77,,,,,
334,2,12.5,,0.763,,,,,
335,2,11.8,,0.761,,,,,
336,2,19.6,,0.761,,,,,
337,2,14.7,,0.757,,,,,
338,2,20.4,,0.747,,,,,
339,2,11.9,,0.745,,,,,
340,2,10.0,,0.744,,,,,
341,2,18.7,,0.741,,,,,
342,2,10.6,,0.739,,,,,
343,2,9.7,,0.732,,,,,
344,2,10.5,,0.732,,,,,
345,2,9.0,,0.721,,,,,
346,2,12.6,,0.721,,,,,
347,2,15.2,,0.717,,,,,
348,2,11.3,,0.717,,,,,
349,2,12.0,,0.713,,,,,
350,2,14.3,,0.713,,,,,
351,2,13.1,,0.711,,,,,
352,2,11.0,,0.706,,,,,
353,2,9.8,,0.703,,,,,
354,2,12.4,,0.696,,,,,
355,2,15.7,,0.696,,,,,
356,2,17.2,,0.69,,,,,
357,2,12.4,,0.69,,,,,
358,2,10.5,,0.69,,,,,
359,2,10.7,,0.69,,,,,
360,2,9.7,,0.688,,,,,
361,2,11.2,,0.687,,,,,
362,2,10.9,,0.682,,,,,
363,2,19.8,,0.674,,,,,
364,2,12.2,,0.67,,,,,
365,2,23.5,,0.669,,,,,
366,2,16.0,,0.665,,,,,
367,2,16.1,,0.664,,,,,
368,2,9.3,,0.653,,,,,
369,2,12.8,,0.651,,,,,
370,2,14.5,,0.65,,,,,
371,2,17.2,,0.646,,,,,
372,2,8.7,,0.646,,,,,
373,2,21.4,,0.641,,,,,
374,2,21.8,,0.637,,,,,
375,2,11.8,,0.636,,,,,
376,2,11.6,,0.632,,,,,
377,2,11.0,,0.631,,,,,
378,2,10.0,,0.631,,,,,
379,2,14.8,,0.628,,,,,
380,2,11.8,,0.624,,,,,
381,2,11.4,,0.621,,,,,
382,2,9.1,,0.619,,,,,
383,2,13.9,,0.618,,,,,
384,2,11.9,,0.618,,,,,
385,2,9.1,,0.616,,,,,
386,2,19.3,,0.612,,,,,
387,2,9.6,,0.606,,,,,
388,2,18.3,,0.606,,,,,
389,2,14.6,,0.606,,,,,
390,2,9.9,,0.605,,,,,
391,2,14.0,,0.602,,,,,
392,2,11.2,,0.601,,,,,
393,2,9.7,,0.597,,,,,
394,2,15.3,,0.596,,,,,
395,2,8.4,,0.579,,,,,
396,2,12.9,,0.569,,,,,
397,2,12.6,,0.569,,,,,
398,2,11.9,,0.561,,,,,
399,2,9.2,,0.554,,,,,
400,2,10.8,,0.553,,,,,
401,2,12.0,,0.549,,,,,
402,2,11.9,,0.544,,,,,
403,2,10.8,,0.54,,,,,
404,2,18.0,,0.539,,,,,
405,2,12.9,,0.537,,,,,
406,2,12.0,,0.531,,,,,
407,2,12.4,,0.529,,,,,
408,2,13.1,,0.526,,,,,
409,2,11.6,,0.52,,,,,
410,2,12.6,,0.519,,,,,
411,2,11.2,,0.516,,,,,
412,2,10.7,,0.514,,,,,
413,2,8.3,,0.508,,,,,
414,2,9.6,,0.508,,,,,
415,2,10.0,,0.506,,,,,
416,2,16.1,,0.504,,,,,
417,2,19.7,,0.504,,,,,
418,2,13.5,,0.503,,,,,
419,2,16.0,,0.498,,,,,
420,2,7.8,,0.491,,,,,
421,2,12.2,,0.487,,,,,
422,2,13.1,,0.486,,,,,
423,2,14.0,,0.484,,,,,
424,2,11.3,,0.484,,,,,
425,2,16.6,,0.483,,,,,
426,2,15.5,,0.482,,,,,
427,2,13.1,,0.471,,,,,
428,2,7.9,,0.47,,,,,
429,2,10.4,,0.463,,,,,
430,2,10.0,,0.455,,,,,
431,2,10.4,,0.454,,,,,
432,2,20.6,,0.453,,,,,
433,2,8.2,,0.447,,,,,
434,2,9.8,,0.446,,,,,
435,2,11.1,,0.444,,,,,
436,2,8.9,,0.444,,,,,
437,2,14.2,,0.44,,,,,
438,2,12.6,,0.436,,,,,
439,2,8.3,,0.423,,,,,
440,2,10.0,,0.42,,,,,
441,2,10.5,,0.419,,,,,
442,2,10.9,,0.418,,,,,
443,2,8.2,,0.413,,,,,
444,2,10.6,,0.411,,,,,
445,2,10.4,,0.406,,,,,
446,2,11.5,,0.401,,,,,
447,2,10.9,,0.4,,,,,
448,2,9.8,,0.396,,,,,
449,2,8.3,,0.388,,,,,
450,2,9.0,,0.379,,,,,
451,2,10.4,,0.377,,,,,
452,2,6.3,,0.373,,,,,
453,2,9.8,,0.372,,,,,
454,2,10.3,,0.371,,,,,
455,2,13.0,,0.37,,,,,
456,2,8.6,,0.363,,,,,
457,2,12.0,,0.362,,,,,
458,2,15.2,,0.36,,,,,
459,2,18.6,,0.359,,,,,
460,2,7.7,,0.355,,,,,
461,2,15.7,,0.35,,,,,
462,2,10.6,,0.349,,,,,
463,2,5.9,,0.347,,,,,
464,2,18.2,,0.339,,,,,
465,2,8.7,,0.337,,,,,
466,2,9.9,,0.335,,,,,
467,2,12.2,,0.327,,,,,
468,2,9.9,,0.325,,,,,
469,2,6.6,,0.319,,,,,
470,2,22.4,,0.318,,,,,
471,2,10.9,,0.316,,,,,
472,2,13.7,,0.314,,,,,
473,2,10.1,,0.314,,,,,
474,2,12.0,,0.302,,,,,
475,2,13.2,,0.294,,,,,
476,2,15.9,,0.292,,,,,
477,2,10.3,,0.292,,,,,
478,2,12.3,,0.288,,,,,
479,2,13.6,,0.286,,,,,
480,2,9.9,,0.284,,,,,
481,2,6.5,,0.282,,,,,
482,2,12.7,,0.279,,,,,
483,3,35.4,,0.857,,,,,
484,3,23.4,,0.84,,,,,
485,3,15.0,,0.831,,,,,
486,3,21.0,,0.824,,,,,
487,3,17.1,,0.811,,,,,
488,3,23.4,,0.807,,,,,
489,3,18.0,,0.792,,,,,
490,3,17.2,,0.789,,,,,
491,3,10.5,,0.787,,,,,
492,3,43.9,,0.774,,,,,
493,3,21.0,,0.773,,,,,
494,3,14.0,,0.772,,,,,
495,3,20.2,,0.764,,,,,
496,3,15.0,,0.762,,,,,
497,3,17.9,,0.758,,,,,
498,3,10.9,,0.757,,,,,
499,3,15.0,,0.756,,,,,
500,3,16.3,,0.749,,,,,
501,3,12.9,,0.744,,,,,
502,3,19.0,,0.744,,,,,
503,3,12.9,,0.74,,,,,
504,3,14.8,,0.73,,,,,
505,3,20.2,,0.729,,,,,
506,3,13.5,,0.72,,,,,
507,3,11.7,,0.718,,,,,
508,3,19.3,,0.716,,,,,
509,3,10.4,,0.715,,,,,
510,3,16.6,,0.712,,,,,
511,3,13.5,,0.707,,,,,
512,3,26.1,,0.705,,,,,
513,3,13.6,,0.698,,,,,
514,3,9.3,,0.685,,,,,
515,3,20.4,,0.675,,,,,
516,3,12.9,,0.667,,,,,
517,3,9.2,,0.664,,,,,
518,3,14.1,,0.65,,,,,
519,3,9.6,,0.649,,,,,
520,3,27.6,,0.648,,,,,
521,3,17.1,,0.644,,,,,
522,3,11.3,,0.643,,,,,
523,3,13.1,,0.642,,,,,
524,3,10.6,,0.641,,,,,
525,3,10.4,,0.64,,,,,
526,3,11.6,,0.639,,,,,
527,3,10.4,,0.638,,,,,
528,3,13.0,,0.633,,,,,
529,3,9.8,,0.63,,,,,
530,3,13.8,,0.63,,,,,
531,3,12.8,,0.629,,,,,
532,3,13.9,,0.624,,,,,
533,3,10.5,,0.622,,,,,
534,3,9.6,,0.618,,,,,
535,3,12.4,,0.618,,,,,
536,3,8.0,,0.615,,,,,
537,3,12.8,,0.614,,,,,
538,3,13.0,,0.61,,,,,
539,3,8.8,,0.607,,,,,
540,3,11.1,,0.604,,,,,
541,3,15.2,,0.602,,,,,
542,3,19.0,,0.601,,,,,
543,3,10.0,,0.593,,,,,
544,3,9.9,,0.59,,,,,
545,3,9.8,,0.587,,,,,
546,3,9.9,,0.586,,,,,
547,3,8.9,,0.58,,,,,
548,3,8.8,,0.577,,,,,
549,3,16.2,,0.576,,,,,
550,3,10.3,,0.575,,,,,
551,3,13.9,,0.569,,,,,
552,3,11.7,,0.569,,,,,
553,3,11.1,,0.567,,,,,
554,3,10.8,,0.567,,,,,
555,3,15.9,,0.563,,,,,
556,3,10.4,,0.561,,,,,
557,3,12.6,,0.557,,,,,
558,3,13.4,,0.554,,,,,
559,3,17.2,,0.554,,,,,
560,3,13.4,,0.551,,,,,
561,3,11.3,,0.549,,,,,
562,3,11.2,,0.546,,,,,
563,3,12.6,,0.542,,,,,
564,3,16.1,,0.54,,,,,
565,3,16.3,,0.536,,,,,
566,3,8.9,,0.519,,,,,
567,3,15.1,,0.516,,,,,
568,3,11.1,,0.514,,,,,
569,3,12.4,,0.509,,,,,
570,3,10.1,,0.508,,,,,
571,3,15.8,,0.504,,,,,
572,3,8.7,,0.503,,,,,
573,3,12.1,,0.502,,,,,
574,3,10.7,,0.501,,,,,
575,3,10.5,,0.498,,,,,
576,3,9.7,,0.497,,,,,
577,3,13.4,,0.493,,,,,
578,3,7.7,,0.48,,,,,
579,3,13.8,,0.48,,,,,
580,3,9.6,,0.477,,,,,
581,3,9.1,,0.456,,,,,
582,3,11.3,,0.455,,,,,
583,3,17.8,,0.455,,,,,
584,3,14.7,,0.449,,,,,
585,3,12.8,,0.448,,,,,
586,3,8.6,,0.447,,,,,
587,3,8.7,,0.441,,,,,
588,3,5.3,,0.435,,,,,
589,3,10.6,,0.428,,,,,
590,3,7.8,,0.423,,,,,
591,3,18.2,,0.422,,,,,
592,3,9.9,,0.421,,,,,
593,3,8.4,,0.421,,,,,
594,3,17.2,,0.421,,,,,
595,3,23.0,,0.409,,,,,
596,3,11.3,,0.397,,,,,
597,3,7.7,,0.393,,,,,
598,3,10.6,,0.392,,,,,
599,3,11.8,,0.385,,,,,
600,3,14.8,,0.38,,,,,
601,3,10.4,,0.375,,,,,
602,3,12.5,,0.372,,,,,
603,3,11.4,,0.367,,,,,
604,3,9.9,,0.366,,,,,
605,3,26.4,,0.363,,,,,
606,3,18.9,,0.36,,,,,
607,3,8.7,,0.359,,,,,
608,3,17.3,,0.352,,,,,
609,3,15.6,,0.351,,,,,
610,3,11.0,,0.348,,,,,
611,3,10.2,,0.345,,,,,
612,3,10.7,,0.342,,,,,
613,3,13.0,,0.341,,,,,
614,3,11.9,,0.332,,,,,
615,3,16.4,,0.332,,,,,
616,3,17.9,,0.326,,,,,
617,3,14.1,,0.324,,,,,
618,3,16.0,,0.324,,,,,
619,3,8.2,,0.315,,,,,
620,3,12.9,,0.314,,,,,
621,3,11.2,,0.314,,,,,
622,4,16.4,,0.832,,,,,
623,4,20.2,,0.827,,,,,
624,4,29.8,,0.821,,,,,
625,4,16.4,,0.818,,,,,
626,4,14.5,,0.811,,,,,
627,4,15.5,,0.81,,,,,
628,4,16.4,,0.808,,,,,
629,4,20.6,,0.808,,,,,
630,4,14.3,,0.804,,,,,
631,4,21.3,,0.795,,,,,
632,4,17.2,,0.794,,,,,
633,4,17.5,,0.782,,,,,
634,4,13.9,,0.779,,,,,
635,4,15.3,,0.776,,,,,
636,4,14.6,,0.774,,,,,
637,4,15.1,,0.773,,,,,
638,4,14.4,,0.773,,,,,
639,4,9.9,,0.772,,,,,
640,4,11.7,,0.771,,,,,
641,4,22.2,,0.768,,,,,
642,4,14.3,,0.762,,,,,
643,4,18.4,,0.761,,,,,
644,4,12.3,,0.761,,,,,
645,4,15.8,,0.758,,,,,
646,4,12.9,,0.756,,,,,
647,4,16.7,,0.756,,,,,
648,4,14.0,,0.755,,,,,
649,4,17.8,,0.752,,,,,
650,4,11.9,,0.751,,,,,
651,4,10.1,,0.751,,,,,
652,4,18.9,,0.746,,,,,
653,4,18.5,,0.743,,,,,
654,4,14.9,,0.736,,,,,
655,4,17.4,,0.73,,,,,
656,4,26.3,,0.726,,,,,
657,4,15.8,,0.726,,,,,
658,4,16.2,,0.726,,,,,
659,4,11.6,,0.725,,,,,
660,4,24.1,,0.723,,,,,
661,4,16.2,,0.72,,,,,
662,4,9.6,,0.708,,,,,
663,4,16.8,,0.706,,,,,
664,4,13.1,,0.703,,,,,
665,4,14.6,,0.697,,,,,
666,4,15.1,,0.697,,,,,
667,4,12.5,,0.693,,,,,
668,4,14.3,,0.693,,,,,
669,4,16.4,,0.689,,,,,
670,4,17.9,,0.688,,,,,
671,4,14.6,,0.681,,,,,
672,4,7.6,,0.679,,,,,
673,4,12.6,,0.674,,,,,
674,4,12.5,,0.673,,,,,
675,4,11.4,,0.67,,,,,
676,4,13.1,,0.666,,,,,
677,4,14.5,,0.663,,,,,
678,4,14.6,,0.662,,,,,
679,4,11.8,,0.659,,,,,
680,4,10.7,,0.653,,,,,
681,4,10.5,,0.65,,,,,
682,4,10.5,,0.65,,,,,
683,4,20.8,,0.649,,,,,
684,4,10.2,,0.629,,,,,
685,4,15.6,,0.627,,,,,
686,4,9.7,,0.626,,,,,
687,4,11.9,,0.619,,,,,
688,4,8.5,,0.608,,,,,
689,4,14.1,,0.608,,,,,
690,4,14.4,,0.607,,,,,
691,4,10.5,,0.607,,,,,
692,4,9.1,,0.602,,,,,
693,4,13.6,,0.598,,,,,
694,4,13.6,,0.596,,,,,
695,4,8.5,,0.592,,,,,
696,4,8.8,,0.59,,,,,
697,4,14.5,,0.59,,,,,
698,4,8.3,,0.581,,,,,
699,4,9.6,,0.58,,,,,
700,4,11.3,,0.575,,,,,
701,4,13.6,,0.563,,,,,
702,4,12.4,,0.559,,,,,
703,4,11.5,,0.551,,,,,
704,4,9.6,,0.55,,,,,
705,4,15.7,,0.544,,,,,
706,4,8.9,,0.536,,,,,
707,4,6.8,,0.536,,,,,
708,4,10.0,,0.536,,,,,
709,4,13.0,,0.535,,,,,
710,4,18.1,,0.535,,,,,
711,4,9.6,,0.533,,,,,
712,4,11.4,,0.528,,,,,
713,4,17.9,,0.523,,,,,
714,4,12.4,,0.505,,,,,
715,4,11.9,,0.499,,,,,
716,4,9.7,,0.491,,,,,
717,4,15.0,,0.481,,,,,
718,4,19.0,,0.48,,,,,
719,4,8.9,,0.477,,,,,
720,4,25.8,,0.477,,,,,
721,4,12.2,,0.473,,,,,
722,4,19.4,,0.469,,,,,
723,4,8.8,,0.467,,,,,
724,4,5.9,,0.464,,,,,
725,4,10.1,,0.457,,,,,
726,4,12.4,,0.455,,,,,
727,4,7.6,,0.448,,,,,
728,4,24.8,,0.446,,,,,
729,4,17.1,,0.442,,,,,
730,4,9.0,,0.44,,,,,
731,4,10.8,,0.44,,,,,
732,4,10.4,,0.435,,,,,
733,4,10.6,,0.429,,,,,
734,4,13.3,,0.424,,,,,
735,4,8.0,,0.422,,,,,
736,4,10.4,,0.42,,,,,
737,4,33.7,,0.415,,,,,
738,4,10.9,,0.406,,,,,
739,4,10.2,,0.404,,,,,
740,4,8.8,,0.401,,,,,
741,4,10.6,,0.399,,,,,
742,4,9.4,,0.396,,,,,
743,4,13.3,,0.386,,,,,
744,4,16.0,,0.368,,,,,
745,4,14.3,,0.362,,,,,
746,4,14.7,,0.362,,,,,
747,4,7.1,,0.36,,,,,
748,4,18.4,,0.358,,,,,
749,4,14.6,,0.353,,,,,
750,4,12.4,,0.352,,,,,
751,4,11.7,,0.352,,,,,
752,4,10.2,,0.342,,,,,
753,4,14.8,,0.34,,,,,
754,4,8.2,,0.335,,,,,
755,4,15.4,,0.327,,,,,
756,4,11.4,,0.326,,,,,
757,4,23.8,,0.324,,,,,
758,4,12.5,,0.322,,,,,
759,4,8.1,,0.316,,,,,
760,4,8.5,,0.313,,,,,
761,5,17.5,,0.844,,,,,
762,5,20.9,,0.844,,,,,
763,5,18.3,,0.836,,,,,
764,5,16.5,,0.835,,,,,
