,Image ID,Cross section [nm^2],Mean per image,Confidence score,Average [nm^2],Standard Deviation [nm^2],Number Counted,Standard Error of Mean [nm^2],Number Density [nm^-2]
128,9,5.0,,0.838,,,,,
129,9,5.1,,0.821,,,,,
130,9,5.2,,0.816,,,,,
131,9,7.3,,0.814,,,,,
132,9,12.4,,0.81,,,,,
133,9,4.7,,0.764,,,,,
134,9,3.5,,0.741,,,,,
135,9,6.8,,0.739,,,,,
136,9,5.7,,0.676,,,,,
137,9,6.7,,0.645,,,,,
138,9,4.3,,0.62,,,,,
139,10,11.1,,0.864,,,,,
140,10,12.9,,0.853,,,,,
141,10,9.4,,0.838,,,,,
142,10,6.7,,0.812,,,,,
143,10,3.7,,0.794,,,,,
144,10,5.4,,0.785,,,,,
145,10,5.7,,0.77,,,,,
146,10,7.1,,0.768,,,,,
147,10,6.3,,0.765,,,,,
148,10,7.5,,0.756,,,,,
149,10,2.9,,0.751,,,,,
150,10,6.4,,0.743,,,,,
151,10,4.6,,0.735,,,,,
152,10,12.9,,0.685,,,,,
153,10,6.8,,0.675,,,,,
154,10,9.1,,0.653,,,,,
155,10,9.4,,0.635,,,,,
156,10,4.7,,0.611,,,,,
157,11,9.3,,0.871,,,,,
158,11,6.6,,0.861,,,,,
159,11,3.5,,0.857,,,,,
160,11,5.2,,0.856,,,,,
161,11,5.6,,0.847,,,,,
162,11,6.8,,0.847,,,,,
163,11,4.9,,0.841,,,,,
164,11,5.0,,0.837,,,,,
165,11,7.8,,0.837,,,,,
166,11,5.8,,0.83,,,,,
167,11,4.3,,0.829,,,,,
168,11,3.0,,0.825,,,,,
169,11,7.1,,0.805,,,,,
170,11,3.6,,0.805,,,,,
171,11,4.2,,0.752,,,,,
172,11,2.7,,0.749,,,,,
173,12,8.0,,0.862,,,,,
174,12,4.2,,0.86,,,,,
175,12,12.4,,0.854,,,,,
176,12,6.1,,0.851,,,,,
177,12,21.1,,0.849,,,,,
178,12,4.7,,0.844,,,,,
179,12,7.4,,0.831,,,,,
180,12,3.5,,0.831,,,,,
181,12,4.5,,0.814,,,,,
182,12,6.2,,0.811,,,,,
183,12,4.7,,0.81,,,,,
184,12,6.9,,0.807,,,,,
185,12,7.1,,0.797,,,,,
186,12,5.0,,0.752,,,,,
187,12,6.8,,0.751,,,,,
188,13,12.5,,0.862,,,,,
189,13,14.1,,0.857,,,,,
190,13,8.3,,0.851,,,,,
191,13,6.6,,0.849,,,,,
192,13,8.0,,0.847,,,,,
193,13,11.1,,0.841,,,,,
194,13,5.5,,0.839,,,,,
195,13,10.6,,0.837,,,,,
196,13,8.0,,0.836,,,,,
197,13,6.5,,0.827,,,,,
198,13,4.8,,0.809,,,,,
199,13,7.3,,0.806,,,,,
200,13,2.8,,0.798,,,,,
201,13,3.0,,0.78,,,,,
202,13,3.2,,0.765,,,,,
203,13,3.7,,0.738,,,,,
204,13,3.4,,0.72,,,,,
205,13,2.9,,0.711,,,,,
206,13,3.7,,0.694,,,,,
207,13,4.9,,0.64,,,,,
208,14,8.7,,0.875,,,,,
209,14,6.0,,0.853,,,,,
210,14,7.5,,0.837,,,,,
211,14,7.9,,0.834,,,,,
212,14,7.0,,0.812,,,,,
213,14,2.9,,0.805,,,,,
214,14,6.0,,0.801,,,,,
215,14,6.4,,0.796,,,,,
216,14,6.4,,0.791,,,,,
217,14,3.6,,0.78,,,,,
218,14,3.6,,0.777,,,,,
219,14,2.4,,0.773,,,,,
220,15,7.4,,0.832,,,,,
221,15,7.1,,0.811,,,,,
222,15,7.7,,0.8,,,,,
223,15,5.4,,0.773,,,,,
224,15,6.0,,0.727,,,,,
225,15,5.3,,0.723,,,,,
226,15,7.9,,0.704,,,,,
227,15,5.3,,0.639,,,,,
228,15,18.2,,0.637,,,,,
229,16,11.2,,0.869,,,,,
230,16,9.0,,0.853,,,,,
231,16,9.3,,0.851,,,,,
232,16,11.7,,0.847,,,,,
233,16,7.3,,0.807,,,,,
234,16,5.9,,0.754,,,,,
235,16,5.7,,0.727,,,,,
236,16,3.1,,0.708,,,,,
237,17,3.7,,0.784,,,,,
238,17,5.3,,0.77,,,,,
239,17,8.4,,0.761,,,,,
240,17,5.5,,0.76,,,,,
241,17,1.8,,0.75,,,,,
242,17,3.2,,0.733,,,,,
243,17,6.1,,0.71,,,,,
244,18,7.4,,0.858,,,,,
245,18,11.8,,0.839,,,,,
246,18,3.3,,0.816,,,,,
247,18,6.7,,0.814,,,,,
248,18,17.1,,0.806,,,,,
249,18,8.5,,0.792,,,,,
250,18,6.8,,0.778,,,,,
251,18,6.6,,0.753,,,,,
252,18,6.7,,0.707,,,,,
253,18,5.8,,0.694,,,,,
254,18,8.3,,0.691,,,,,
255,18,2.3,,0.685,,,,,
256,19,6.6,,0.845,,,,,
257,19,7.3,,0.785,,,,,
258,19,7.3,,0.778,,,,,
259,19,14.1,,0.729,,,,,
260,19,11.8,,0.721,,,,,
261,19,4.6,,0.721,,,,,
262,19,5.2,,0.703,,,,,
263,19,5.1,,0.691,,,,,
264,20,9.3,,0.821,,,,,
265,20,8.9,,0.792,,,,,
266,20,6.7,,0.753,,,,,
267,20,5.9,,0.749,,,,,
268,20,5.9,,0.659,,,,,
269,20,4.0,,0.65,,,,,
270,20,4.2,,0.631,,,,,
271,20,6.1,,0.623,,,,,
272,21,7.1,,0.841,,,,,
273,21,8.5,,0.84,,,,,
274,21,6.4,,0.835,,,,,
275,21,9.8,,0.825,,,,,
276,21,5.7,,0.823,,,,,
277,21,8.5,,0.822,,,,,
278,21,5.7,,0.818,,,,,
279,21,6.4,,0.807,,,,,
280,21,7.1,,0.796,,,,,
281,21,10.0,,0.773,,,,,
282,21,4.1,,0.75,,,,,
283,21,4.3,,0.693,,,,,
284,21,12.4,,0.647,,,,,
285,21,3.6,,0.615,,,,,
286,22,3.7,,0.831,,,,,
287,22,5.6,,0.813,,,,,
288,22,5.6,,0.801,,,,,
289,22,4.3,,0.797,,,,,
290,22,3.8,,0.734,,,,,
291,22,6.3,,0.73,,,,,
292,22,2.8,,0.725,,,,,
293,22,7.3,,0.709,,,,,
294,22,12.2,,0.695,,,,,
295,22,4.9,,0.658,,,,,
296,23,9.6,,0.856,,,,,
297,23,7.2,,0.832,,,,,
298,23,9.1,,0.825,,,,,
299,23,5.5,,0.82,,,,,
300,23,4.0,,0.803,,,,,
301,23,8.7,,0.798,,,,,
302,23,4.6,,0.792,,,,,
303,23,5.0,,0.788,,,,,
304,23,3.4,,0.786,,,,,
305,23,3.8,,0.767,,,,,
306,23,6.3,,0.715,,,,,
307,23,2.9,,0.689,,,,,
308,23,3.9,,0.682,,,,,
309,23,8.6,,0.67,,,,,
310,23,6.0,,0.656,,,,,
311,24,7.3,,0.856,,,,,
312,24,5.2,,0.855,,,,,
313,24,8.5,,0.829,,,,,
314,24,5.6,,0.827,,,,,
315,24,7.9,,0.811,,,,,
316,24,6.7,,0.794,,,,,
317,24,7.1,,0.791,,,,,
318,24,7.1,,0.791,,,,,
319,24,4.8,,0.783,,,,,
320,24,3.6,,0.769,,,,,
321,24,6.7,,0.767,,,,,
322,24,6.4,,0.75,,,,,
323,24,5.6,,0.744,,,,,
324,24,3.3,,0.731,,,,,
325,24,5.7,,0.728,,,,,
326,24,6.4,,0.712,,,,,
327,24,4.7,,0.71,,,,,
328,25,11.5,,0.869,,,,,
329,25,14.6,,0.864,,,,,
330,25,8.2,,0.861,,,,,
331,25,4.1,,0.832,,,,,
332,25,6.8,,0.817,,,,,
333,25,4.4,,0.817,,,,,
334,25,7.6,,0.815,,,,,
335,25,3.1,,0.805,,,,,
336,25,6.8,,0.763,,,,,
337,25,4.8,,0.724,,,,,
338,25,4.2,,0.717,,,,,
339,25,10.1,,0.711,,,,,
340,25,6.2,,0.688,,,,,
341,25,11.0,,0.648,,,,,
342,26,10.1,,0.847,,,,,
343,26,5.5,,0.84,,,,,
344,26,7.4,,0.827,,,,,
345,26,10.1,,0.813,,,,,
346,26,3.5,,0.783,,,,,
347,26,4.0,,0.764,,,,,
348,26,4.1,,0.764,,,,,
349,26,11.7,,0.761,,,,,
350,26,6.9,,0.727,,,,,
351,26,4.8,,0.715,,,,,
352,26,2.6,,0.676,,,,,
353,26,6.3,,0.639,,,,,
354,26,2.7,,0.626,,,,,
