,Image ID,Cross section DF [nm^2],Mean per image,Confidence score,Average [nm^2],Standard Deviation [nm^2],Number Counted,Standard Error of Mean [nm^2],Number Density [nm^-2]
43,0,1218.3,,0.617,,,,,
44,0,516.0,,0.616,,,,,
45,0,530.7,,0.615,,,,,
46,0,365.2,,0.614,,,,,
47,0,620.1,,0.613,,,,,
48,0,649.2,,0.613,,,,,
49,0,827.9,,0.612,,,,,
50,0,532.9,,0.611,,,,,
51,0,722.7,,0.61,,,,,
52,0,337.2,,0.609,,,,,
53,0,380.1,,0.608,,,,,
54,0,396.3,,0.607,,,,,
55,0,458.8,,0.607,,,,,
56,0,458.0,,0.606,,,,,
57,0,520.1,,0.605,,,,,
58,0,381.1,,0.605,,,,,
59,0,766.2,,0.604,,,,,
60,0,609.0,,0.603,,,,,
61,0,680.4,,0.601,,,,,
62,0,514.6,,0.6,,,,,
63,0,475.5,,0.598,,,,,
64,0,428.1,,0.598,,,,,
65,0,873.7,,0.597,,,,,
66,0,552.4,,0.597,,,,,
67,0,377.6,,0.595,,,,,
68,0,371.8,,0.594,,,,,
69,0,490.8,,0.593,,,,,
70,0,312.2,,0.593,,,,,
71,0,645.7,,0.591,,,,,
72,0,435.7,,0.591,,,,,
73,0,504.7,,0.591,,,,,
74,0,347.7,,0.59,,,,,
75,0,729.8,,0.587,,,,,
76,0,401.9,,0.586,,,,,
77,0,418.7,,0.584,,,,,
78,0,539.5,,0.584,,,,,
79,0,274.7,,0.584,,,,,
80,0,477.6,,0.583,,,,,
81,0,356.3,,0.583,,,,,
82,0,648.3,,0.583,,,,,
83,0,427.1,,0.583,,,,,
84,0,354.2,,0.582,,,,,
85,0,320.7,,0.582,,,,,
86,0,576.2,,0.581,,,,,
87,0,393.9,,0.58,,,,,
88,0,409.3,,0.579,,,,,
89,0,490.6,,0.577,,,,,
90,0,382.5,,0.577,,,,,
91,0,337.7,,0.575,,,,,
92,0,427.6,,0.574,,,,,
93,0,374.1,,0.574,,,,,
94,0,289.1,,0.574,,,,,
95,0,550.4,,0.573,,,,,
96,0,741.8,,0.573,,,,,
97,0,311.2,,0.572,,,,,
98,0,507.3,,0.571,,,,,
99,0,597.2,,0.566,,,,,
100,0,362.7,,0.565,,,,,
101,0,359.1,,0.562,,,,,
102,0,512.8,,0.561,,,,,
103,0,403.3,,0.561,,,,,
104,0,299.2,,0.56,,,,,
105,0,307.4,,0.56,,,,,
106,0,430.6,,0.559,,,,,
107,0,393.8,,0.558,,,,,
108,0,344.9,,0.558,,,,,
109,0,287.6,,0.558,,,,,
110,0,373.1,,0.558,,,,,
111,0,343.6,,0.558,,,,,
112,0,325.6,,0.557,,,,,
113,0,504.3,,0.557,,,,,
114,0,329.3,,0.556,,,,,
115,0,380.4,,0.555,,,,,
116,0,293.9,,0.554,,,,,
117,0,336.8,,0.553,,,,,
118,0,364.1,,0.552,,,,,
119,0,310.0,,0.551,,,,,
120,0,311.1,,0.551,,,,,
121,0,325.0,,0.549,,,,,
122,0,263.7,,0.549,,,,,
123,0,345.5,,0.548,,,,,
124,0,456.0,,0.548,,,,,
125,0,284.2,,0.547,,,,,
126,0,396.4,,0.547,,,,,
127,0,403.4,,0.546,,,,,
128,0,340.4,,0.546,,,,,
129,0,383.6,,0.544,,,,,
130,0,416.1,,0.543,,,,,
131,0,374.8,,0.543,,,,,
132,0,368.0,,0.542,,,,,
133,0,347.9,,0.542,,,,,
134,0,272.3,,0.541,,,,,
135,0,269.7,,0.54,,,,,
136,0,314.0,,0.539,,,,,
137,0,444.6,,0.538,,,,,
138,0,314.7,,0.538,,,,,
139,0,497.1,,0.537,,,,,
140,0,346.3,,0.536,,,,,
141,0,337.6,,0.533,,,,,
142,0,334.1,,0.533,,,,,
143,0,456.4,,0.533,,,,,
144,0,269.2,,0.532,,,,,
145,0,391.3,,0.532,,,,,
146,0,420.2,,0.531,,,,,
147,0,345.6,,0.53,,,,,
148,0,440.1,,0.53,,,,,
149,0,426.5,,0.529,,,,,
150,0,246.8,,0.529,,,,,
151,0,433.6,,0.528,,,,,
152,0,304.3,,0.527,,,,,
153,0,390.7,,0.521,,,,,
154,0,322.7,,0.521,,,,,
155,0,333.5,,0.518,,,,,
156,0,254.0,,0.516,,,,,
157,0,206.7,,0.514,,,,,
158,0,363.3,,0.512,,,,,
159,0,237.9,,0.512,,,,,
160,0,184.7,,0.511,,,,,
161,0,300.8,,0.51,,,,,
162,0,307.4,,0.508,,,,,
163,0,336.8,,0.503,,,,,
164,0,255.5,,0.502,,,,,
165,0,475.7,,0.497,,,,,
166,0,271.4,,0.497,,,,,
167,0,355.9,,0.496,,,,,
168,0,421.8,,0.483,,,,,
169,0,236.0,,0.478,,,,,
170,0,338.8,,0.477,,,,,
171,0,216.6,,0.477,,,,,
172,0,355.5,,0.476,,,,,
173,0,368.2,,0.471,,,,,
174,0,331.6,,0.47,,,,,
175,0,235.5,,0.469,,,,,
176,0,252.2,,0.468,,,,,
177,0,351.5,,0.467,,,,,
178,0,504.1,,0.462,,,,,
179,0,414.9,,0.461,,,,,
180,0,260.6,,0.452,,,,,
181,0,228.8,,0.437,,,,,
182,0,360.1,,0.431,,,,,
183,0,218.0,,0.426,,,,,
184,0,549.1,,0.423,,,,,
185,0,286.3,,0.418,,,,,
186,0,832.4,,0.416,,,,,
187,0,208.5,,0.407,,,,,
188,0,293.6,,0.404,,,,,
189,0,279.0,,0.403,,,,,
190,0,375.1,,0.388,,,,,
191,0,336.7,,0.382,,,,,
192,0,224.8,,0.381,,,,,
193,0,178.6,,0.381,,,,,
194,0,231.1,,0.38,,,,,
195,0,264.0,,0.379,,,,,
196,0,128.8,,0.378,,,,,
197,0,239.9,,0.377,,,,,
198,0,297.9,,0.372,,,,,
199,0,270.2,,0.37,,,,,
200,0,305.5,,0.368,,,,,
201,0,319.8,,0.365,,,,,
202,0,429.8,,0.364,,,,,
203,0,381.4,,0.357,,,,,
204,0,512.5,,0.354,,,,,
205,0,362.0,,0.35,,,,,
206,0,224.8,,0.348,,,,,
207,0,158.4,,0.347,,,,,
208,0,314.2,,0.347,,,,,
209,0,245.2,,0.339,,,,,
210,0,283.4,,0.333,,,,,
211,0,318.1,,0.323,,,,,
212,0,494.0,,0.321,,,,,
213,0,299.3,,0.312,,,,,
214,0,580.8,,0.309,,,,,
215,0,163.3,,0.309,,,,,
216,0,716.2,,0.303,,,,,
217,0,192.8,,0.3,,,,,
218,0,246.0,,0.297,,,,,
219,0,218.9,,0.293,,,,,
220,0,230.0,,0.291,,,,,
221,0,364.9,,0.287,,,,,
222,0,225.7,,0.28,,,,,
223,0,191.9,,0.266,,,,,
224,0,316.4,,0.262,,,,,
225,0,309.2,,0.261,,,,,
226,0,277.0,,0.26,,,,,
227,0,261.7,,0.255,,,,,
228,0,345.5,,0.254,,,,,
229,0,251.9,,0.254,,,,,
230,1,863.5,,0.694,,,,,
231,1,815.0,,0.692,,,,,
232,1,878.5,,0.687,,,,,
233,1,832.4,,0.684,,,,,
234,1,670.9,,0.681,,,,,
235,1,769.3,,0.679,,,,,
236,1,759.2,,0.677,,,,,
237,1,839.4,,0.677,,,,,
238,1,940.7,,0.674,,,,,
239,1,629.8,,0.67,,,,,
240,1,815.9,,0.668,,,,,
241,1,831.0,,0.667,,,,,
242,1,723.4,,0.664,,,,,
243,1,691.8,,0.663,,,,,
244,1,708.2,,0.663,,,,,
245,1,600.8,,0.661,,,,,
246,1,690.6,,0.659,,,,,
247,1,714.4,,0.658,,,,,
248,1,565.4,,0.657,,,,,
249,1,677.3,,0.655,,,,,
250,1,779.4,,0.653,,,,,
251,1,1005.7,,0.652,,,,,
252,1,578.1,,0.651,,,,,
253,1,549.9,,0.65,,,,,
254,1,840.2,,0.65,,,,,
255,1,593.1,,0.65,,,,,
256,1,668.7,,0.649,,,,,
257,1,512.3,,0.647,,,,,
258,1,853.8,,0.647,,,,,
259,1,739.7,,0.647,,,,,
260,1,811.3,,0.646,,,,,
261,1,631.1,,0.645,,,,,
262,1,693.8,,0.643,,,,,
263,1,727.9,,0.643,,,,,
264,1,888.6,,0.643,,,,,
265,1,882.4,,0.642,,,,,
266,1,559.8,,0.642,,,,,
267,1,732.9,,0.642,,,,,
268,1,613.1,,0.642,,,,,
269,1,735.9,,0.642,,,,,
270,1,947.3,,0.639,,,,,
271,1,874.8,,0.636,,,,,
272,1,520.6,,0.636,,,,,
273,1,631.0,,0.633,,,,,
274,1,509.5,,0.631,,,,,
275,1,555.4,,0.629,,,,,
276,1,708.7,,0.628,,,,,
277,1,566.4,,0.628,,,,,
278,1,714.2,,0.627,,,,,
279,1,440.0,,0.627,,,,,
280,1,410.6,,0.627,,,,,
281,1,547.6,,0.627,,,,,
282,1,625.1,,0.627,,,,,
283,1,554.6,,0.626,,,,,
284,1,373.5,,0.625,,,,,
285,1,705.9,,0.625,,,,,
286,1,423.6,,0.624,,,,,
287,1,521.9,,0.623,,,,,
288,1,400.5,,0.623,,,,,
289,1,481.9,,0.621,,,,,
290,1,455.9,,0.621,,,,,
291,1,489.4,,0.62,,,,,
292,1,469.5,,0.619,,,,,
293,1,474.1,,0.618,,,,,
294,1,430.7,,0.617,,,,,
295,1,629.9,,0.617,,,,,
296,1,530.0,,0.616,,,,,
297,1,413.9,,0.615,,,,,
298,1,523.0,,0.615,,,,,
299,1,504.1,,0.615,,,,,
300,1,388.1,,0.613,,,,,
301,1,429.2,,0.613,,,,,
302,1,346.7,,0.613,,,,,
303,1,493.2,,0.611,,,,,
304,1,514.9,,0.611,,,,,
305,1,438.4,,0.611,,,,,
306,1,432.6,,0.609,,,,,
307,1,819.3,,0.608,,,,,
308,1,493.5,,0.608,,,,,
309,1,453.9,,0.608,,,,,
310,1,406.1,,0.606,,,,,
311,1,607.5,,0.606,,,,,
312,1,434.4,,0.605,,,,,
313,1,720.1,,0.604,,,,,
314,1,427.9,,0.604,,,,,
315,1,434.5,,0.602,,,,,
316,1,797.4,,0.601,,,,,
317,1,528.9,,0.601,,,,,
318,1,483.9,,0.601,,,,,
319,1,326.4,,0.601,,,,,
320,1,428.2,,0.6,,,,,
321,1,327.3,,0.598,,,,,
322,1,575.5,,0.598,,,,,
323,1,350.5,,0.598,,,,,
324,1,459.3,,0.598,,,,,
325,1,427.0,,0.598,,,,,
326,1,280.9,,0.596,,,,,
327,1,640.3,,0.596,,,,,
328,1,526.5,,0.595,,,,,
329,1,461.6,,0.595,,,,,
330,1,425.9,,0.594,,,,,
331,1,397.8,,0.593,,,,,
332,1,407.3,,0.593,,,,,
333,1,746.5,,0.593,,,,,
334,1,241.8,,0.593,,,,,
335,1,309.1,,0.592,,,,,
336,1,333.6,,0.592,,,,,
337,1,544.5,,0.591,,,,,
338,1,382.4,,0.591,,,,,
339,1,532.0,,0.59,,,,,
340,1,523.7,,0.588,,,,,
341,1,350.8,,0.588,,,,,
342,1,389.7,,0.588,,,,,
343,1,338.6,,0.588,,,,,
344,1,341.5,,0.587,,,,,
345,1,415.2,,0.587,,,,,
346,1,494.3,,0.586,,,,,
347,1,313.3,,0.586,,,,,
348,1,498.3,,0.586,,,,,
349,1,433.2,,0.585,,,,,
350,1,355.8,,0.585,,,,,
351,1,424.9,,0.583,,,,,
352,1,380.2,,0.583,,,,,
353,1,462.8,,0.582,,,,,
354,1,479.2,,0.582,,,,,
355,1,287.5,,0.581,,,,,
356,1,383.4,,0.581,,,,,
357,1,391.4,,0.58,,,,,
358,1,483.9,,0.579,,,,,
359,1,332.2,,0.578,,,,,
360,1,336.3,,0.577,,,,,
361,1,272.7,,0.575,,,,,
362,1,414.7,,0.575,,,,,
363,1,301.7,,0.574,,,,,
364,1,300.9,,0.574,,,,,
365,1,496.4,,0.571,,,,,
366,1,456.8,,0.571,,,,,
367,1,339.7,,0.57,,,,,
368,1,492.3,,0.569,,,,,
369,1,227.0,,0.569,,,,,
370,1,479.1,,0.569,,,,,
371,1,229.5,,0.568,,,,,
372,1,285.5,,0.568,,,,,
373,1,333.5,,0.567,,,,,
374,1,411.1,,0.567,,,,,
375,1,263.4,,0.566,,,,,
376,1,360.7,,0.565,,,,,
377,1,335.3,,0.564,,,,,
378,1,337.3,,0.563,,,,,
379,1,350.5,,0.562,,,,,
380,1,397.1,,0.561,,,,,
381,1,268.5,,0.56,,,,,
382,1,299.4,,0.56,,,,,
383,1,358.0,,0.56,,,,,
384,1,381.3,,0.558,,,,,
385,1,471.5,,0.558,,,,,
386,1,301.6,,0.558,,,,,
387,1,500.9,,0.557,,,,,
388,1,349.6,,0.556,,,,,
389,1,371.3,,0.556,,,,,
390,1,532.7,,0.556,,,,,
391,1,279.0,,0.555,,,,,
392,1,369.7,,0.554,,,,,
393,1,245.8,,0.554,,,,,
394,1,460.6,,0.553,,,,,
395,1,294.8,,0.55,,,,,
396,1,343.6,,0.55,,,,,
397,1,328.4,,0.549,,,,,
398,1,701.2,,0.548,,,,,
399,1,513.4,,0.547,,,,,
400,1,280.8,,0.547,,,,,
401,1,309.1,,0.546,,,,,
402,1,296.0,,0.546,,,,,
403,1,289.0,,0.544,,,,,
404,1,354.4,,0.543,,,,,
405,1,406.4,,0.542,,,,,
406,1,277.6,,0.54,,,,,
407,1,600.1,,0.539,,,,,
408,1,441.5,,0.538,,,,,
409,1,517.7,,0.537,,,,,
410,1,318.5,,0.537,,,,,
411,1,286.3,,0.535,,,,,
412,1,484.2,,0.534,,,,,
413,1,373.6,,0.533,,,,,
414,1,478.5,,0.531,,,,,
415,1,364.8,,0.531,,,,,
416,1,269.6,,0.53,,,,,
417,1,344.6,,0.529,,,,,
418,1,231.4,,0.529,,,,,
419,1,320.9,,0.529,,,,,
420,1,368.8,,0.528,,,,,
421,1,375.1,,0.528,,,,,
422,1,342.1,,0.528,,,,,
423,1,487.6,,0.527,,,,,
424,1,527.6,,0.527,,,,,
425,1,1319.1,,0.526,,,,,
426,1,565.1,,0.524,,,,,
427,1,401.2,,0.522,,,,,
428,1,370.0,,0.521,,,,,
429,1,477.6,,0.521,,,,,
430,1,464.5,,0.521,,,,,
431,1,287.8,,0.52,,,,,
432,1,251.5,,0.52,,,,,
433,1,400.7,,0.518,,,,,
434,1,309.3,,0.517,,,,,
435,1,230.9,,0.515,,,,,
436,1,305.1,,0.512,,,,,
437,1,430.5,,0.511,,,,,
438,1,409.8,,0.511,,,,,
439,1,326.8,,0.511,,,,,
440,1,209.0,,0.51,,,,,
441,1,319.2,,0.507,,,,,
442,1,232.6,,0.504,,,,,
443,1,417.2,,0.504,,,,,
444,1,344.2,,0.502,,,,,
445,1,464.2,,0.502,,,,,
446,1,259.9,,0.499,,,,,
447,1,313.0,,0.498,,,,,
448,1,273.9,,0.498,,,,,
449,1,357.4,,0.496,,,,,
450,1,236.2,,0.495,,,,,
451,1,386.4,,0.494,,,,,
452,1,264.9,,0.492,,,,,
453,1,306.7,,0.492,,,,,
454,1,360.4,,0.492,,,,,
455,1,284.2,,0.491,,,,,
456,1,332.5,,0.49,,,,,
457,1,264.1,,0.489,,,,,
458,1,387.1,,0.487,,,,,
459,1,295.2,,0.487,,,,,
460,1,192.9,,0.486,,,,,
461,1,672.9,,0.486,,,,,
462,1,246.3,,0.486,,,,,
463,1,257.9,,0.485,,,,,
464,1,298.7,,0.484,,,,,
465,1,311.0,,0.48,,,,,
466,1,279.9,,0.476,,,,,
467,1,296.8,,0.476,,,,,
468,1,313.3,,0.474,,,,,
469,1,282.3,,0.474,,,,,
470,1,246.5,,0.472,,,,,
471,1,162.6,,0.472,,,,,
472,1,368.3,,0.47,,,,,
473,1,373.5,,0.469,,,,,
474,1,223.4,,0.469,,,,,
475,1,271.3,,0.468,,,,,
476,1,378.9,,0.466,,,,,
477,1,400.8,,0.465,,,,,
478,1,332.2,,0.462,,,,,
479,1,304.3,,0.456,,,,,
480,1,437.0,,0.455,,,,,
481,1,295.8,,0.455,,,,,
482,1,253.2,,0.452,,,,,
483,1,265.7,,0.451,,,,,
484,1,199.0,,0.451,,,,,
485,1,150.9,,0.45,,,,,
486,1,252.0,,0.45,,,,,
487,1,341.6,,0.449,,,,,
488,1,252.6,,0.449,,,,,
489,1,389.9,,0.449,,,,,
490,1,308.9,,0.448,,,,,
491,1,317.6,,0.447,,,,,
492,1,221.4,,0.438,,,,,
493,1,143.7,,0.436,,,,,
494,1,331.7,,0.431,,,,,
495,1,304.1,,0.431,,,,,
496,1,362.2,,0.43,,,,,
497,1,241.5,,0.429,,,,,
498,1,318.6,,0.427,,,,,
499,1,357.4,,0.426,,,,,
500,1,241.3,,0.418,,,,,
501,1,260.6,,0.417,,,,,
502,1,194.5,,0.414,,,,,
503,1,282.8,,0.405,,,,,
504,1,194.8,,0.405,,,,,
505,1,258.9,,0.402,,,,,
506,1,229.3,,0.4,,,,,
507,1,295.0,,0.394,,,,,
508,1,244.9,,0.392,,,,,
509,1,345.0,,0.39,,,,,
510,1,315.8,,0.387,,,,,
511,1,336.6,,0.386,,,,,
512,1,160.1,,0.383,,,,,
513,1,311.1,,0.382,,,,,
514,1,577.6,,0.381,,,,,
515,1,453.9,,0.379,,,,,
516,1,697.6,,0.378,,,,,
517,1,180.5,,0.37,,,,,
518,1,252.3,,0.359,,,,,
519,1,326.1,,0.357,,,,,
520,1,227.4,,0.356,,,,,
521,1,224.6,,0.354,,,,,
522,1,321.3,,0.349,,,,,
523,1,251.8,,0.349,,,,,
524,1,143.6,,0.344,,,,,
525,1,327.6,,0.331,,,,,
526,1,340.9,,0.325,,,,,
527,1,227.7,,0.322,,,,,
528,1,241.2,,0.322,,,,,
529,1,149.1,,0.316,,,,,
530,1,409.7,,0.304,,,,,
531,1,151.7,,0.293,,,,,
532,1,200.2,,0.287,,,,,
533,1,193.7,,0.284,,,,,
534,1,293.3,,0.284,,,,,
535,1,413.2,,0.278,,,,,
536,1,615.2,,0.268,,,,,
537,1,495.8,,0.263,,,,,
538,1,428.6,,0.257,,,,,
539,1,202.2,,0.253,,,,,
540,1,170.7,,0.253,,,,,
541,2,1032.3,,0.672,,,,,
542,2,666.5,,0.661,,,,,
543,2,764.4,,0.66,,,,,
544,2,750.9,,0.66,,,,,
545,2,647.1,,0.656,,,,,
546,2,786.3,,0.647,,,,,
547,2,628.4,,0.643,,,,,
548,2,646.1,,0.641,,,,,
549,2,534.5,,0.64,,,,,
550,2,1124.4,,0.638,,,,,
551,2,887.2,,0.638,,,,,
552,2,580.0,,0.638,,,,,
553,2,562.1,,0.635,,,,,
554,2,736.5,,0.635,,,,,
555,2,668.8,,0.635,,,,,
556,2,535.4,,0.634,,,,,
557,2,838.7,,0.633,,,,,
558,2,617.8,,0.633,,,,,
559,2,547.6,,0.631,,,,,
560,2,674.5,,0.63,,,,,
561,2,1040.5,,0.63,,,,,
562,2,614.6,,0.63,,,,,
563,2,609.0,,0.629,,,,,
564,2,890.1,,0.629,,,,,
565,2,1577.1,,0.629,,,,,
566,2,969.6,,0.629,,,,,
567,2,441.5,,0.629,,,,,
568,2,820.4,,0.628,,,,,
569,2,750.4,,0.627,,,,,
570,2,820.3,,0.626,,,,,
571,2,507.4,,0.626,,,,,
572,2,511.1,,0.624,,,,,
573,2,525.5,,0.622,,,,,
574,2,638.7,,0.622,,,,,
575,2,530.4,,0.622,,,,,
576,2,730.0,,0.619,,,,,
577,2,510.8,,0.619,,,,,
578,2,517.5,,0.619,,,,,
579,2,621.1,,0.618,,,,,
580,2,590.3,,0.618,,,,,
581,2,848.2,,0.617,,,,,
582,2,924.7,,0.617,,,,,
583,2,471.6,,0.617,,,,,
584,2,486.4,,0.616,,,,,
585,2,767.7,,0.614,,,,,
586,2,1074.6,,0.613,,,,,
587,2,431.2,,0.613,,,,,
588,2,526.3,,0.613,,,,,
589,2,455.8,,0.611,,,,,
590,2,634.0,,0.611,,,,,
591,2,547.1,,0.611,,,,,
592,2,571.6,,0.611,,,,,
593,2,372.7,,0.609,,,,,
594,2,898.5,,0.609,,,,,
595,2,554.7,,0.608,,,,,
596,2,678.5,,0.608,,,,,
597,2,731.0,,0.607,,,,,
598,2,530.3,,0.606,,,,,
599,2,472.1,,0.606,,,,,
600,2,542.5,,0.606,,,,,
601,2,498.2,,0.605,,,,,
602,2,501.8,,0.605,,,,,
603,2,525.6,,0.605,,,,,
604,2,400.8,,0.604,,,,,
605,2,392.8,,0.603,,,,,
606,2,569.1,,0.603,,,,,
607,2,388.6,,0.603,,,,,
608,2,418.9,,0.603,,,,,
609,2,552.7,,0.602,,,,,
610,2,479.7,,0.601,,,,,
611,2,366.8,,0.6,,,,,
612,2,458.8,,0.6,,,,,
613,2,660.4,,0.599,,,,,
614,2,469.9,,0.597,,,,,
615,2,392.7,,0.595,,,,,
616,2,498.6,,0.594,,,,,
617,2,523.8,,0.593,,,,,
618,2,620.0,,0.592,,,,,
619,2,454.3,,0.591,,,,,
620,2,534.7,,0.591,,,,,
621,2,526.7,,0.591,,,,,
622,2,434.4,,0.589,,,,,
623,2,370.4,,0.587,,,,,
624,2,389.3,,0.587,,,,,
625,2,468.1,,0.586,,,,,
626,2,440.0,,0.586,,,,,
627,2,511.6,,0.585,,,,,
628,2,747.6,,0.585,,,,,
629,2,616.1,,0.583,,,,,
630,2,495.8,,0.582,,,,,
631,2,498.2,,0.582,,,,,
632,2,328.7,,0.582,,,,,
633,2,418.2,,0.579,,,,,
634,2,477.3,,0.579,,,,,
635,2,707.9,,0.578,,,,,
636,2,551.5,,0.575,,,,,
637,2,327.7,,0.574,,,,,
638,2,375.3,,0.572,,,,,
639,2,353.3,,0.571,,,,,
640,2,428.6,,0.57,,,,,
641,2,402.5,,0.569,,,,,
642,2,449.7,,0.568,,,,,
643,2,408.9,,0.568,,,,,
644,2,384.8,,0.567,,,,,
645,2,399.7,,0.566,,,,,
646,2,437.9,,0.566,,,,,
647,2,347.2,,0.565,,,,,
648,2,460.1,,0.564,,,,,
649,2,445.5,,0.564,,,,,
650,2,444.6,,0.563,,,,,
651,2,432.2,,0.562,,,,,
652,2,499.1,,0.561,,,,,
653,2,285.0,,0.56,,,,,
654,2,380.3,,0.559,,,,,
655,2,366.8,,0.558,,,,,
656,2,525.6,,0.558,,,,,
657,2,422.1,,0.556,,,,,
658,2,515.9,,0.555,,,,,
659,2,372.8,,0.553,,,,,
660,2,336.8,,0.553,,,,,
661,2,482.6,,0.552,,,,,
662,2,450.0,,0.552,,,,,
663,2,459.1,,0.551,,,,,
664,2,256.7,,0.551,,,,,
665,2,387.3,,0.55,,,,,
666,2,295.3,,0.549,,,,,
667,2,396.0,,0.547,,,,,
668,2,464.3,,0.547,,,,,
669,2,454.1,,0.545,,,,,
670,2,578.7,,0.544,,,,,
671,2,428.2,,0.543,,,,,
672,2,403.9,,0.543,,,,,
673,2,319.2,,0.542,,,,,
674,2,483.7,,0.542,,,,,
675,2,314.6,,0.541,,,,,
676,2,444.0,,0.541,,,,,
677,2,453.8,,0.541,,,,,
678,2,423.2,,0.539,,,,,
679,2,399.0,,0.538,,,,,
680,2,419.5,,0.538,,,,,
681,2,351.7,,0.536,,,,,
682,2,269.5,,0.536,,,,,
683,2,241.9,,0.535,,,,,
684,2,437.4,,0.534,,,,,
685,2,464.2,,0.533,,,,,
686,2,639.6,,0.533,,,,,
687,2,404.2,,0.533,,,,,
688,2,309.7,,0.532,,,,,
689,2,352.2,,0.53,,,,,
690,2,420.5,,0.529,,,,,
691,2,452.6,,0.528,,,,,
692,2,327.8,,0.526,,,,,
693,2,445.5,,0.526,,,,,
694,2,357.1,,0.525,,,,,
695,2,299.7,,0.523,,,,,
696,2,324.4,,0.521,,,,,
697,2,276.5,,0.521,,,,,
698,2,606.7,,0.521,,,,,
699,2,369.4,,0.52,,,,,
700,2,306.1,,0.518,,,,,
701,2,331.3,,0.515,,,,,
702,2,418.7,,0.514,,,,,
703,2,365.8,,0.514,,,,,
704,2,281.7,,0.513,,,,,
705,2,329.4,,0.513,,,,,
706,2,400.6,,0.512,,,,,
707,2,309.9,,0.512,,,,,
708,2,660.6,,0.511,,,,,
709,2,403.9,,0.51,,,,,
710,2,254.9,,0.51,,,,,
711,2,354.5,,0.509,,,,,
712,2,403.6,,0.509,,,,,
713,2,295.8,,0.508,,,,,
714,2,446.2,,0.508,,,,,
715,2,361.2,,0.508,,,,,
716,2,312.7,,0.507,,,,,
717,2,600.0,,0.506,,,,,
718,2,419.2,,0.502,,,,,
719,2,565.5,,0.5,,,,,
720,2,342.5,,0.498,,,,,
721,2,188.9,,0.498,,,,,
722,2,441.6,,0.494,,,,,
723,2,374.9,,0.494,,,,,
724,2,359.9,,0.492,,,,,
725,2,366.3,,0.491,,,,,
726,2,335.0,,0.489,,,,,
727,2,512.5,,0.485,,,,,
728,2,364.8,,0.483,,,,,
729,2,339.8,,0.483,,,,,
730,2,437.1,,0.483,,,,,
731,2,346.1,,0.482,,,,,
732,2,312.0,,0.48,,,,,
733,2,303.9,,0.48,,,,,
734,2,294.6,,0.479,,,,,
735,2,417.5,,0.479,,,,,
736,2,349.3,,0.478,,,,,
737,2,714.4,,0.476,,,,,
738,2,362.4,,0.475,,,,,
739,2,186.0,,0.475,,,,,
740,2,253.8,,0.473,,,,,
741,2,543.9,,0.472,,,,,
742,2,356.9,,0.467,,,,,
743,2,343.5,,0.467,,,,,
744,2,303.8,,0.464,,,,,
745,2,844.6,,0.463,,,,,
746,2,393.3,,0.462,,,,,
747,2,381.0,,0.462,,,,,
748,2,285.6,,0.46,,,,,
749,2,1128.1,,0.459,,,,,
750,2,436.0,,0.459,,,,,
751,2,387.5,,0.454,,,,,
752,2,405.1,,0.452,,,,,
753,2,298.6,,0.45,,,,,
754,2,344.6,,0.449,,,,,
755,2,600.4,,0.446,,,,,
756,2,422.2,,0.439,,,,,
757,2,285.5,,0.437,,,,,
758,2,267.0,,0.436,,,,,
759,2,318.0,,0.436,,,,,
