,Image ID,Cross section [nm^2],Mean per image,Confidence score,Average [nm^2],Standard Deviation [nm^2],Number Counted,Standard Error of Mean [nm^2],Number Density [nm^-2]
60,2,5.3,,0.731,,,,,
61,2,3.4,,0.729,,,,,
62,2,6.4,,0.728,,,,,
63,2,5.1,,0.691,,,,,
64,2,3.4,,0.611,,,,,
65,2,5.9,,0.601,,,,,
66,3,7.9,,0.863,,,,,
67,3,8.1,,0.849,,,,,
68,3,5.8,,0.848,,,,,
69,3,10.4,,0.847,,,,,
70,3,7.8,,0.83,,,,,
71,3,9.2,,0.83,,,,,
72,3,4.3,,0.817,,,,,
73,3,6.9,,0.81,,,,,
74,3,8.0,,0.804,,,,,
75,3,4.8,,0.791,,,,,
76,3,8.4,,0.784,,,,,
77,3,6.7,,0.78,,,,,
78,3,6.0,,0.773,,,,,
79,3,4.4,,0.772,,,,,
80,3,6.4,,0.769,,,,,
81,3,6.1,,0.767,,,,,
82,3,5.2,,0.766,,,,,
83,3,6.5,,0.764,,,,,
84,3,7.8,,0.745,,,,,
85,3,3.5,,0.744,,,,,
86,3,7.2,,0.706,,,,,
87,3,8.8,,0.706,,,,,
88,3,5.0,,0.69,,,,,
89,3,5.1,,0.679,,,,,
90,3,3.2,,0.67,,,,,
91,3,3.4,,0.644,,,,,
92,4,6.8,,0.85,,,,,
93,4,4.6,,0.849,,,,,
94,4,8.9,,0.847,,,,,
95,4,8.3,,0.845,,,,,
96,4,7.8,,0.84,,,,,
97,4,6.5,,0.823,,,,,
98,4,6.0,,0.822,,,,,
99,4,7.3,,0.813,,,,,
100,4,8.6,,0.807,,,,,
101,4,7.8,,0.798,,,,,
102,4,4.6,,0.792,,,,,
103,4,4.8,,0.783,,,,,
104,4,6.0,,0.775,,,,,
105,4,6.1,,0.747,,,,,
106,4,4.2,,0.738,,,,,
107,4,8.0,,0.702,,,,,
108,4,4.3,,0.7,,,,,
109,4,2.6,,0.689,,,,,
110,4,5.8,,0.672,,,,,
111,4,4.6,,0.656,,,,,
112,5,7.2,,0.851,,,,,
113,5,10.7,,0.844,,,,,
114,5,5.6,,0.843,,,,,
115,5,5.7,,0.838,,,,,
116,5,7.7,,0.835,,,,,
117,5,7.0,,0.812,,,,,
118,5,6.5,,0.786,,,,,
119,5,3.0,,0.772,,,,,
120,5,5.4,,0.765,,,,,
121,5,8.0,,0.763,,,,,
122,5,2.3,,0.754,,,,,
123,5,6.8,,0.75,,,,,
124,5,5.6,,0.749,,,,,
125,5,8.5,,0.694,,,,,
126,5,5.1,,0.694,,,,,
127,5,6.8,,0.661,,,,,
128,5,4.4,,0.658,,,,,
129,5,12.5,,0.652,,,,,
130,5,5.3,,0.641,,,,,
131,5,3.2,,0.625,,,,,
132,5,6.9,,0.603,,,,,
133,6,5.2,,0.869,,,,,
134,6,5.0,,0.848,,,,,
135,6,8.1,,0.844,,,,,
136,6,11.6,,0.833,,,,,
137,6,7.5,,0.829,,,,,
138,6,9.6,,0.814,,,,,
139,6,6.4,,0.777,,,,,
140,6,10.2,,0.733,,,,,
141,6,5.2,,0.73,,,,,
142,6,5.7,,0.73,,,,,
143,6,4.5,,0.71,,,,,
144,6,5.1,,0.636,,,,,
145,6,3.9,,0.635,,,,,
146,6,3.8,,0.629,,,,,
147,6,3.8,,0.62,,,,,
148,6,6.5,,0.605,,,,,
149,7,10.8,,0.843,,,,,
150,7,5.4,,0.815,,,,,
151,7,5.2,,0.814,,,,,
152,7,10.4,,0.807,,,,,
153,7,4.8,,0.797,,,,,
154,7,5.4,,0.787,,,,,
155,7,13.8,,0.785,,,,,
156,7,6.2,,0.782,,,,,
157,7,7.7,,0.779,,,,,
158,7,7.8,,0.767,,,,,
159,7,9.1,,0.759,,,,,
160,7,4.4,,0.749,,,,,
161,7,5.3,,0.741,,,,,
162,7,6.7,,0.735,,,,,
163,7,6.9,,0.691,,,,,
164,7,4.2,,0.681,,,,,
165,7,4.1,,0.674,,,,,
166,7,7.5,,0.654,,,,,
167,7,7.7,,0.648,,,,,
168,7,3.7,,0.644,,,,,
169,7,3.2,,0.618,,,,,
170,7,5.2,,0.608,,,,,
171,8,9.9,,0.865,,,,,
172,8,7.3,,0.854,,,,,
173,8,12.5,,0.844,,,,,
174,8,10.1,,0.824,,,,,
175,8,15.2,,0.818,,,,,
176,8,10.4,,0.81,,,,,
177,8,6.3,,0.804,,,,,
178,8,7.4,,0.792,,,,,
179,8,6.8,,0.792,,,,,
180,8,7.4,,0.784,,,,,
181,8,6.2,,0.779,,,,,
182,8,5.4,,0.765,,,,,
183,8,11.3,,0.752,,,,,
184,8,7.0,,0.735,,,,,
185,8,6.1,,0.726,,,,,
186,8,7.0,,0.725,,,,,
187,8,3.3,,0.708,,,,,
188,8,11.1,,0.679,,,,,
189,8,7.2,,0.676,,,,,
190,8,7.1,,0.671,,,,,
191,8,4.9,,0.656,,,,,
192,8,3.5,,0.656,,,,,
193,8,2.6,,0.654,,,,,
194,9,15.6,,0.832,,,,,
195,9,5.7,,0.819,,,,,
196,9,6.0,,0.813,,,,,
197,9,4.2,,0.8,,,,,
198,9,12.4,,0.793,,,,,
199,9,5.1,,0.791,,,,,
200,9,6.4,,0.783,,,,,
201,9,10.0,,0.783,,,,,
202,9,7.1,,0.75,,,,,
203,9,3.2,,0.748,,,,,
204,9,6.0,,0.742,,,,,
205,9,6.3,,0.74,,,,,
206,9,5.5,,0.713,,,,,
207,9,4.3,,0.712,,,,,
208,9,6.2,,0.612,,,,,
209,9,6.2,,0.609,,,,,
210,10,9.0,,0.863,,,,,
211,10,8.9,,0.82,,,,,
212,10,6.9,,0.803,,,,,
213,10,8.2,,0.756,,,,,
214,10,3.4,,0.66,,,,,
215,10,7.8,,0.624,,,,,
216,10,6.5,,0.617,,,,,
217,11,7.4,,0.872,,,,,
218,11,5.8,,0.856,,,,,
219,11,5.9,,0.831,,,,,
220,11,6.1,,0.825,,,,,
221,11,7.3,,0.819,,,,,
222,11,6.3,,0.818,,,,,
223,11,4.9,,0.816,,,,,
224,11,5.3,,0.806,,,,,
225,11,3.5,,0.8,,,,,
226,11,7.4,,0.794,,,,,
227,11,6.6,,0.794,,,,,
228,11,6.6,,0.79,,,,,
229,11,4.2,,0.776,,,,,
230,11,8.0,,0.769,,,,,
231,11,8.7,,0.755,,,,,
232,11,8.8,,0.747,,,,,
233,11,4.7,,0.73,,,,,
234,11,4.8,,0.727,,,,,
235,11,4.8,,0.701,,,,,
236,11,4.8,,0.698,,,,,
237,12,6.2,,0.849,,,,,
238,12,7.0,,0.832,,,,,
239,12,7.6,,0.825,,,,,
240,12,7.6,,0.811,,,,,
241,12,4.3,,0.76,,,,,
242,12,7.1,,0.753,,,,,
243,12,4.1,,0.745,,,,,
244,12,7.9,,0.732,,,,,
245,12,6.0,,0.721,,,,,
246,12,15.5,,0.719,,,,,
247,12,10.2,,0.717,,,,,
248,12,5.1,,0.716,,,,,
249,12,9.2,,0.706,,,,,
250,12,6.4,,0.706,,,,,
251,12,3.2,,0.67,,,,,
252,12,9.4,,0.667,,,,,
253,12,4.1,,0.657,,,,,
254,13,11.9,,0.867,,,,,
255,13,10.0,,0.842,,,,,
256,13,5.8,,0.825,,,,,
257,13,6.7,,0.822,,,,,
258,13,6.2,,0.816,,,,,
259,13,5.0,,0.815,,,,,
260,13,5.8,,0.808,,,,,
261,13,9.0,,0.801,,,,,
262,13,6.8,,0.8,,,,,
263,13,5.5,,0.797,,,,,
264,13,5.2,,0.788,,,,,
265,13,6.5,,0.786,,,,,
266,13,5.9,,0.771,,,,,
267,13,8.8,,0.766,,,,,
268,13,5.1,,0.76,,,,,
269,13,6.4,,0.76,,,,,
270,13,3.5,,0.739,,,,,
271,13,7.1,,0.722,,,,,
272,13,4.2,,0.712,,,,,
273,13,5.3,,0.705,,,,,
274,13,5.7,,0.701,,,,,
275,13,5.0,,0.674,,,,,
276,13,3.2,,0.668,,,,,
277,14,10.5,,0.875,,,,,
278,14,11.3,,0.87,,,,,
279,14,6.5,,0.865,,,,,
280,14,10.1,,0.861,,,,,
281,14,3.2,,0.841,,,,,
282,14,11.6,,0.836,,,,,
283,14,6.5,,0.834,,,,,
284,14,5.4,,0.827,,,,,
285,14,3.9,,0.817,,,,,
286,14,7.6,,0.809,,,,,
287,14,8.3,,0.805,,,,,
288,14,3.8,,0.802,,,,,
289,14,8.0,,0.794,,,,,
290,14,4.0,,0.78,,,,,
291,14,9.2,,0.776,,,,,
292,14,6.7,,0.773,,,,,
293,14,3.3,,0.767,,,,,
294,14,3.4,,0.759,,,,,
295,14,6.3,,0.759,,,,,
296,14,4.0,,0.745,,,,,
297,14,3.3,,0.744,,,,,
298,14,3.9,,0.701,,,,,
299,14,4.5,,0.65,,,,,
300,15,9.0,,0.79,,,,,
301,15,8.9,,0.784,,,,,
302,15,7.3,,0.76,,,,,
303,15,6.3,,0.748,,,,,
304,15,8.8,,0.73,,,,,
305,15,5.5,,0.725,,,,,
306,15,7.3,,0.708,,,,,
307,15,8.2,,0.699,,,,,
308,15,6.1,,0.695,,,,,
309,15,5.2,,0.655,,,,,
310,15,4.0,,0.651,,,,,
311,15,6.7,,0.639,,,,,
312,15,3.3,,0.609,,,,,
313,15,5.2,,0.606,,,,,
314,16,7.0,,0.836,,,,,
315,16,8.2,,0.831,,,,,
316,16,7.9,,0.83,,,,,
317,16,7.9,,0.807,,,,,
318,16,6.8,,0.792,,,,,
319,16,8.8,,0.765,,,,,
320,16,9.0,,0.762,,,,,
321,16,5.9,,0.762,,,,,
322,16,5.1,,0.737,,,,,
323,16,5.2,,0.731,,,,,
324,16,5.7,,0.722,,,,,
325,16,3.3,,0.721,,,,,
326,16,5.9,,0.721,,,,,
327,16,5.5,,0.701,,,,,
328,16,3.4,,0.679,,,,,
329,16,4.3,,0.662,,,,,
330,17,7.0,,0.828,,,,,
331,17,10.4,,0.81,,,,,
332,17,6.9,,0.809,,,,,
333,17,6.9,,0.796,,,,,
334,17,4.4,,0.785,,,,,
335,17,6.4,,0.781,,,,,
336,17,8.4,,0.779,,,,,
337,17,6.9,,0.779,,,,,
338,17,9.4,,0.745,,,,,
339,17,5.2,,0.72,,,,,
340,17,7.1,,0.72,,,,,
341,17,7.3,,0.711,,,,,
342,17,8.7,,0.709,,,,,
343,17,5.8,,0.692,,,,,
344,17,6.5,,0.674,,,,,
345,17,5.3,,0.656,,,,,
346,17,5.5,,0.656,,,,,
347,17,2.5,,0.626,,,,,
348,18,8.6,,0.878,,,,,
349,18,12.8,,0.868,,,,,
350,18,10.7,,0.845,,,,,
351,18,6.2,,0.832,,,,,
352,18,4.9,,0.817,,,,,
353,18,6.4,,0.778,,,,,
354,18,4.2,,0.768,,,,,
355,18,6.2,,0.763,,,,,
356,18,3.7,,0.727,,,,,
357,18,7.4,,0.726,,,,,
358,18,4.7,,0.714,,,,,
359,18,6.4,,0.709,,,,,
360,18,6.0,,0.706,,,,,
361,18,4.6,,0.704,,,,,
362,18,5.2,,0.65,,,,,
363,18,6.9,,0.62,,,,,
364,19,5.2,,0.851,,,,,
365,19,5.9,,0.841,,,,,
366,19,4.2,,0.813,,,,,
367,19,4.3,,0.806,,,,,
368,19,7.7,,0.802,,,,,
369,19,4.2,,0.799,,,,,
370,19,5.3,,0.794,,,,,
371,19,7.7,,0.774,,,,,
372,19,4.1,,0.77,,,,,
373,19,7.7,,0.768,,,,,
374,19,6.4,,0.764,,,,,
375,19,3.9,,0.755,,,,,
376,19,3.2,,0.752,,,,,
377,19,3.2,,0.748,,,,,
378,19,7.0,,0.747,,,,,
379,19,7.3,,0.744,,,,,
380,19,4.6,,0.691,,,,,
381,19,5.0,,0.69,,,,,
382,19,6.1,,0.664,,,,,
383,19,7.8,,0.655,,,,,
384,19,3.5,,0.615,,,,,
385,20,8.4,,0.851,,,,,
386,20,8.5,,0.837,,,,,
387,20,4.6,,0.815,,,,,
388,20,6.1,,0.814,,,,,
389,20,8.6,,0.809,,,,,
390,20,3.9,,0.776,,,,,
391,20,4.5,,0.739,,,,,
392,20,11.1,,0.736,,,,,
393,20,2.7,,0.73,,,,,
394,20,5.0,,0.718,,,,,
395,20,6.9,,0.715,,,,,
396,20,4.0,,0.711,,,,,
397,20,4.8,,0.706,,,,,
398,20,3.8,,0.7,,,,,
399,20,3.4,,0.677,,,,,
400,20,5.2,,0.673,,,,,
401,20,4.1,,0.653,,,,,
402,21,8.6,,0.851,,,,,
403,21,6.1,,0.846,,,,,
404,21,9.4,,0.841,,,,,
405,21,7.4,,0.835,,,,,
406,21,7.2,,0.815,,,,,
407,21,5.5,,0.812,,,,,
408,21,7.2,,0.789,,,,,
409,21,7.7,,0.784,,,,,
410,21,7.5,,0.783,,,,,
411,21,10.1,,0.779,,,,,
412,21,4.7,,0.773,,,,,
413,21,4.9,,0.77,,,,,
414,21,6.8,,0.758,,,,,
415,21,9.7,,0.756,,,,,
416,21,5.4,,0.754,,,,,
417,21,7.2,,0.746,,,,,
418,21,5.2,,0.743,,,,,
419,21,6.3,,0.736,,,,,
420,21,6.2,,0.714,,,,,
421,21,4.9,,0.664,,,,,
422,21,7.5,,0.658,,,,,
423,21,6.0,,0.644,,,,,
424,21,2.1,,0.643,,,,,
425,21,3.5,,0.625,,,,,
426,22,8.4,,0.835,,,,,
427,22,7.1,,0.799,,,,,
428,22,6.4,,0.791,,,,,
429,22,3.9,,0.789,,,,,
430,22,5.4,,0.786,,,,,
431,22,5.2,,0.781,,,,,
432,22,6.9,,0.778,,,,,
433,22,5.5,,0.766,,,,,
434,22,6.5,,0.76,,,,,
435,22,4.2,,0.744,,,,,
436,22,8.9,,0.737,,,,,
437,22,3.3,,0.733,,,,,
438,22,7.3,,0.719,,,,,
439,22,4.5,,0.71,,,,,
440,22,4.3,,0.688,,,,,
441,22,4.3,,0.688,,,,,
442,22,5.2,,0.686,,,,,
443,22,3.3,,0.684,,,,,
444,22,5.2,,0.672,,,,,
445,22,11.3,,0.664,,,,,
446,22,6.0,,0.66,,,,,
447,22,11.5,,0.653,,,,,
448,22,5.6,,0.635,,,,,
449,22,4.4,,0.627,,,,,
450,23,5.7,,0.87,,,,,
451,23,6.3,,0.869,,,,,
452,23,7.8,,0.846,,,,,
453,23,5.7,,0.836,,,,,
454,23,4.3,,0.829,,,,,
455,23,5.1,,0.82,,,,,
456,23,8.0,,0.818,,,,,
457,23,4.5,,0.817,,,,,
458,23,8.0,,0.813,,,,,
459,23,5.5,,0.799,,,,,
460,23,6.6,,0.799,,,,,
461,23,3.4,,0.798,,,,,
462,23,5.8,,0.796,,,,,
463,23,10.0,,0.794,,,,,
464,23,4.0,,0.786,,,,,
465,23,6.1,,0.782,,,,,
466,23,3.8,,0.78,,,,,
467,23,4.8,,0.778,,,,,
468,23,4.8,,0.777,,,,,
469,23,2.7,,0.768,,,,,
470,23,4.2,,0.756,,,,,
471,23,3.9,,0.754,,,,,
472,23,3.8,,0.733,,,,,
473,23,6.9,,0.724,,,,,
474,23,3.9,,0.722,,,,,
475,23,5.1,,0.701,,,,,
476,23,3.0,,0.658,,,,,
477,23,2.1,,0.648,,,,,
478,24,9.2,,0.863,,,,,
479,24,4.4,,0.832,,,,,
480,24,6.1,,0.83,,,,,
481,24,6.4,,0.826,,,,,
482,24,4.6,,0.824,,,,,
483,24,5.9,,0.813,,,,,
484,24,4.5,,0.808,,,,,
485,24,4.1,,0.802,,,,,
486,24,4.3,,0.802,,,,,
487,24,7.3,,0.8,,,,,
488,24,6.0,,0.797,,,,,
489,24,4.0,,0.774,,,,,
490,24,9.9,,0.773,,,,,
491,24,3.9,,0.757,,,,,
492,24,6.1,,0.75,,,,,
493,24,8.0,,0.747,,,,,
494,24,4.1,,0.723,,,,,
495,24,1.9,,0.715,,,,,
496,24,3.7,,0.712,,,,,
497,24,5.1,,0.705,,,,,
498,24,6.6,,0.676,,,,,
499,24,4.9,,0.636,,,,,
500,24,2.4,,0.636,,,,,
501,24,3.9,,0.603,,,,,
502,25,10.5,,0.874,,,,,
503,25,7.4,,0.856,,,,,
504,25,5.5,,0.83,,,,,
505,25,4.8,,0.812,,,,,
506,25,9.0,,0.811,,,,,
507,25,6.5,,0.797,,,,,
508,25,7.8,,0.796,,,,,
509,25,5.6,,0.789,,,,,
510,25,6.1,,0.787,,,,,
511,25,5.3,,0.787,,,,,
512,25,5.4,,0.776,,,,,
513,25,4.3,,0.752,,,,,
514,25,5.9,,0.723,,,,,
515,25,5.6,,0.691,,,,,
516,25,3.8,,0.686,,,,,
517,25,8.6,,0.674,,,,,
518,26,10.6,,0.821,,,,,
519,26,6.2,,0.789,,,,,
520,26,10.2,,0.777,,,,,
521,26,3.7,,0.764,,,,,
522,26,8.2,,0.754,,,,,
523,26,14.4,,0.736,,,,,
524,26,10.2,,0.733,,,,,
525,26,7.2,,0.731,,,,,
526,26,7.4,,0.711,,,,,
527,26,4.6,,0.706,,,,,
528,26,6.5,,0.697,,,,,
529,26,5.9,,0.664,,,,,
530,26,6.4,,0.656,,,,,
531,26,3.3,,0.65,,,,,
532,26,6.4,,0.64,,,,,
533,26,9.3,,0.634,,,,,
534,26,5.0,,0.614,,,,,
535,26,3.6,,0.612,,,,,
536,27,7.3,,0.852,,,,,
537,27,15.2,,0.828,,,,,
538,27,7.1,,0.807,,,,,
539,27,8.1,,0.806,,,,,
540,27,5.8,,0.806,,,,,
541,27,8.0,,0.806,,,,,
542,27,8.0,,0.797,,,,,
543,27,6.1,,0.795,,,,,
544,27,6.9,,0.794,,,,,
545,27,7.9,,0.786,,,,,
546,27,8.8,,0.783,,,,,
547,27,8.9,,0.717,,,,,
548,27,5.0,,0.71,,,,,
549,27,4.7,,0.707,,,,,
550,27,4.3,,0.705,,,,,
551,27,11.8,,0.704,,,,,
552,27,3.7,,0.695,,,,,
553,27,7.1,,0.685,,,,,
554,27,4.1,,0.674,,,,,
555,28,8.8,,0.863,,,,,
556,28,6.1,,0.862,,,,,
557,28,5.7,,0.849,,,,,
558,28,7.1,,0.847,,,,,
559,28,7.2,,0.837,,,,,
560,28,6.8,,0.837,,,,,
561,28,4.8,,0.829,,,,,
562,28,3.6,,0.827,,,,,
563,28,7.9,,0.827,,,,,
564,28,8.7,,0.821,,,,,
565,28,11.0,,0.817,,,,,
566,28,5.9,,0.817,,,,,
567,28,5.3,,0.813,,,,,
568,28,5.7,,0.812,,,,,
569,28,6.2,,0.808,,,,,
570,28,6.3,,0.8,,,,,
571,28,6.2,,0.797,,,,,
572,28,4.7,,0.792,,,,,
573,28,6.5,,0.788,,,,,
574,28,5.4,,0.785,,,,,
575,28,7.4,,0.769,,,,,
576,28,4.7,,0.761,,,,,
577,28,4.3,,0.761,,,,,
578,28,7.5,,0.761,,,,,
579,28,5.9,,0.757,,,,,
580,28,4.3,,0.707,,,,,
581,28,4.8,,0.651,,,,,
582,28,6.5,,0.641,,,,,
583,29,5.5,,0.829,,,,,
584,29,5.0,,0.82,,,,,
585,29,8.3,,0.814,,,,,
586,29,9.4,,0.812,,,,,
587,29,6.3,,0.804,,,,,
588,29,6.6,,0.795,,,,,
589,29,7.6,,0.789,,,,,
590,29,5.0,,0.788,,,,,
591,29,5.8,,0.782,,,,,
592,29,7.9,,0.765,,,,,
593,29,5.8,,0.763,,,,,
594,29,10.3,,0.761,,,,,
595,29,5.5,,0.692,,,,,
596,29,4.1,,0.678,,,,,
597,30,5.9,,0.825,,,,,
598,30,8.1,,0.822,,,,,
599,30,4.9,,0.822,,,,,
600,30,5.0,,0.808,,,,,
601,30,7.0,,0.806,,,,,
602,30,7.2,,0.8,,,,,
603,30,9.2,,0.798,,,,,
604,30,7.0,,0.798,,,,,
605,30,4.1,,0.786,,,,,
606,30,7.2,,0.785,,,,,
607,30,4.8,,0.783,,,,,
608,30,7.2,,0.78,,,,,
609,30,7.9,,0.765,,,,,
610,30,5.6,,0.741,,,,,
611,30,6.7,,0.739,,,,,
612,30,4.6,,0.727,,,,,
613,30,7.1,,0.719,,,,,
614,30,5.0,,0.695,,,,,
615,30,3.8,,0.694,,,,,
616,30,2.5,,0.648,,,,,
