11,60000038
9,800000191
17,39999962
13,89999962
9,800000191
14,89999962
14,80000019
10,19999981
21,20000076
12,39999962
13,10000038
15,69999981
21,89999962
9
9,699999809
6,400000095
14,10000038
13,19999981
14,10000038
13
11,69999981
28,10000038
13
14
7,900000095
11
11,30000019
13,89999962
9,300000191
11,80000019
14
12,60000038
