,Image ID,Length [nm],Mean per image,Confidence score,Average [nm],Standard Deviation [nm],Number Counted,Standard Error of Mean [nm],Number Density [nm^-2]
118,0,25.2,,0.355,,,,,
119,0,26.6,,0.355,,,,,
120,0,15.5,,0.353,,,,,
121,0,22.5,,0.349,,,,,
122,0,23.8,,0.349,,,,,
123,0,28.0,,0.349,,,,,
124,0,26.6,,0.344,,,,,
125,0,30.0,,0.344,,,,,
126,0,15.5,,0.343,,,,,
127,0,16.9,,0.336,,,,,
128,0,30.8,,0.331,,,,,
129,0,39.0,,0.33,,,,,
130,0,19.7,,0.329,,,,,
131,0,19.7,,0.326,,,,,
132,0,28.0,,0.326,,,,,
133,0,19.7,,0.325,,,,,
134,0,35.2,,0.322,,,,,
135,0,19.7,,0.322,,,,,
136,0,16.9,,0.321,,,,,
137,0,16.9,,0.321,,,,,
138,0,31.8,,0.32,,,,,
139,0,22.5,,0.32,,,,,
140,0,46.0,,0.319,,,,,
141,0,16.9,,0.319,,,,,
142,0,22.5,,0.314,,,,,
143,0,22.5,,0.312,,,,,
144,0,23.8,,0.304,,,,,
145,0,22.1,,0.304,,,,,
146,0,31.8,,0.304,,,,,
147,0,25.2,,0.303,,,,,
148,0,15.5,,0.303,,,,,
149,0,16.9,,0.301,,,,,
150,0,32.6,,0.3,,,,,
151,0,16.9,,0.299,,,,,
152,0,18.3,,0.298,,,,,
153,0,21.4,,0.297,,,,,
154,0,22.5,,0.296,,,,,
155,0,11.4,,0.294,,,,,
156,0,19.7,,0.294,,,,,
157,0,15.5,,0.293,,,,,
158,0,19.7,,0.291,,,,,
159,0,25.2,,0.283,,,,,
160,0,15.5,,0.281,,,,,
161,0,26.6,,0.279,,,,,
162,0,22.5,,0.277,,,,,
163,0,19.7,,0.277,,,,,
164,0,23.8,,0.276,,,,,
165,0,25.2,,0.271,,,,,
166,1,26.6,,0.734,,,,,
167,1,22.5,,0.718,,,,,
168,1,33.2,,0.714,,,,,
169,1,22.8,,0.696,,,,,
170,1,29.7,,0.686,,,,,
171,1,25.2,,0.681,,,,,
172,1,37.7,,0.679,,,,,
173,1,22.1,,0.679,,,,,
174,1,29.4,,0.677,,,,,
175,1,36.0,,0.672,,,,,
176,1,32.5,,0.662,,,,,
177,1,29.4,,0.654,,,,,
178,1,26.6,,0.653,,,,,
179,1,30.0,,0.653,,,,,
180,1,26.6,,0.652,,,,,
181,1,22.5,,0.648,,,,,
182,1,16.6,,0.642,,,,,
183,1,21.1,,0.635,,,,,
184,1,28.0,,0.628,,,,,
185,1,25.2,,0.626,,,,,
186,1,37.3,,0.619,,,,,
187,1,23.8,,0.607,,,,,
188,1,21.1,,0.603,,,,,
189,1,16.6,,0.603,,,,,
190,1,47.3,,0.6,,,,,
191,1,28.0,,0.588,,,,,
192,1,22.5,,0.586,,,,,
193,1,49.3,,0.585,,,,,
194,1,23.8,,0.581,,,,,
195,1,15.5,,0.573,,,,,
196,1,76.6,,0.572,,,,,
197,1,23.8,,0.571,,,,,
198,1,39.4,,0.567,,,,,
199,1,23.8,,0.567,,,,,
200,1,18.3,,0.563,,,,,
201,1,22.5,,0.561,,,,,
202,1,21.1,,0.553,,,,,
203,1,25.2,,0.55,,,,,
204,1,25.2,,0.549,,,,,
205,1,18.3,,0.547,,,,,
206,1,16.9,,0.544,,,,,
207,1,28.0,,0.543,,,,,
208,1,25.2,,0.537,,,,,
209,1,22.5,,0.536,,,,,
210,1,57.7,,0.536,,,,,
211,1,29.4,,0.535,,,,,
212,1,37.7,,0.535,,,,,
213,1,22.5,,0.532,,,,,
214,1,21.8,,0.532,,,,,
215,1,33.5,,0.53,,,,,
216,1,30.8,,0.53,,,,,
217,1,28.0,,0.529,,,,,
218,1,25.2,,0.527,,,,,
219,1,29.4,,0.514,,,,,
220,1,22.5,,0.513,,,,,
221,1,22.5,,0.508,,,,,
222,1,21.1,,0.504,,,,,
223,1,21.1,,0.499,,,,,
224,1,22.5,,0.493,,,,,
225,1,33.1,,0.489,,,,,
226,1,22.5,,0.489,,,,,
227,1,12.4,,0.48,,,,,
228,1,19.7,,0.478,,,,,
229,1,25.9,,0.477,,,,,
230,1,25.2,,0.476,,,,,
231,1,22.5,,0.465,,,,,
232,1,40.4,,0.459,,,,,
233,1,70.2,,0.458,,,,,
234,1,25.2,,0.455,,,,,
235,1,14.2,,0.455,,,,,
236,1,37.7,,0.449,,,,,
237,1,30.8,,0.437,,,,,
238,1,23.8,,0.437,,,,,
239,1,29.0,,0.434,,,,,
240,1,22.5,,0.433,,,,,
241,1,28.0,,0.429,,,,,
242,1,31.7,,0.427,,,,,
243,1,21.1,,0.425,,,,,
244,1,21.1,,0.423,,,,,
245,1,21.1,,0.418,,,,,
246,1,23.8,,0.417,,,,,
247,1,19.7,,0.412,,,,,
248,1,21.1,,0.41,,,,,
249,1,19.7,,0.41,,,,,
250,1,22.5,,0.409,,,,,
251,1,18.3,,0.407,,,,,
252,1,22.5,,0.407,,,,,
253,1,15.5,,0.407,,,,,
254,1,18.3,,0.397,,,,,
255,1,19.7,,0.391,,,,,
256,1,29.4,,0.391,,,,,
257,1,19.7,,0.388,,,,,
258,1,18.3,,0.388,,,,,
259,1,25.2,,0.385,,,,,
260,1,19.7,,0.382,,,,,
261,1,22.5,,0.379,,,,,
262,1,19.7,,0.378,,,,,
263,1,22.5,,0.377,,,,,
264,1,16.9,,0.372,,,,,
265,1,15.5,,0.368,,,,,
266,1,23.8,,0.366,,,,,
267,1,25.2,,0.366,,,,,
268,1,25.2,,0.363,,,,,
269,1,26.6,,0.361,,,,,
270,1,22.5,,0.358,,,,,
271,1,31.9,,0.358,,,,,
272,1,23.8,,0.358,,,,,
273,1,20.4,,0.354,,,,,
274,1,22.5,,0.354,,,,,
275,1,26.6,,0.345,,,,,
276,1,30.8,,0.344,,,,,
277,1,42.7,,0.342,,,,,
278,1,25.2,,0.341,,,,,
279,1,19.7,,0.338,,,,,
280,1,19.7,,0.336,,,,,
281,1,22.5,,0.332,,,,,
282,1,22.5,,0.331,,,,,
283,1,16.9,,0.329,,,,,
284,1,16.9,,0.326,,,,,
285,1,26.2,,0.326,,,,,
286,1,26.6,,0.326,,,,,
287,1,22.5,,0.321,,,,,
288,1,71.5,,0.312,,,,,
289,1,21.1,,0.303,,,,,
290,1,33.2,,0.301,,,,,
291,1,25.2,,0.298,,,,,
292,1,21.1,,0.295,,,,,
293,1,16.9,,0.294,,,,,
294,1,19.7,,0.294,,,,,
295,1,22.5,,0.293,,,,,
296,1,16.9,,0.291,,,,,
297,1,25.2,,0.291,,,,,
298,1,22.5,,0.288,,,,,
299,1,25.2,,0.286,,,,,
300,1,18.3,,0.286,,,,,
301,1,48.7,,0.276,,,,,
302,1,22.5,,0.275,,,,,
303,2,22.5,,0.606,,,,,
304,2,26.6,,0.602,,,,,
305,2,44.0,,0.595,,,,,
306,2,26.6,,0.573,,,,,
307,2,48.0,,0.529,,,,,
308,2,22.5,,0.513,,,,,
309,2,30.8,,0.478,,,,,
310,2,23.8,,0.469,,,,,
311,2,29.4,,0.444,,,,,
312,2,44.1,,0.442,,,,,
313,2,19.7,,0.441,,,,,
314,2,22.5,,0.434,,,,,
315,2,26.6,,0.433,,,,,
316,2,22.7,,0.427,,,,,
317,2,23.8,,0.427,,,,,
318,2,23.0,,0.411,,,,,
319,2,18.3,,0.407,,,,,
320,2,26.6,,0.402,,,,,
321,2,26.6,,0.395,,,,,
322,2,19.7,,0.391,,,,,
323,2,30.8,,0.368,,,,,
324,2,36.3,,0.364,,,,,
325,2,33.0,,0.357,,,,,
326,2,22.5,,0.354,,,,,
327,2,26.6,,0.344,,,,,
328,2,15.5,,0.343,,,,,
329,2,19.7,,0.343,,,,,
330,2,28.0,,0.34,,,,,
331,2,23.8,,0.339,,,,,
332,2,25.2,,0.33,,,,,
333,2,28.0,,0.304,,,,,
334,2,23.8,,0.3,,,,,
335,2,31.2,,0.298,,,,,
336,2,76.8,,0.291,,,,,
337,2,29.4,,0.285,,,,,
338,2,21.1,,0.274,,,,,
339,2,23.8,,0.272,,,,,
340,2,33.7,,0.262,,,,,
341,2,19.7,,0.261,,,,,
342,3,28.6,,0.704,,,,,
343,3,28.0,,0.693,,,,,
344,3,25.2,,0.687,,,,,
345,3,19.7,,0.684,,,,,
346,3,25.2,,0.684,,,,,
347,3,19.7,,0.68,,,,,
348,3,32.1,,0.677,,,,,
349,3,32.8,,0.672,,,,,
350,3,26.6,,0.666,,,,,
351,3,25.2,,0.663,,,,,
352,3,26.6,,0.663,,,,,
353,3,16.9,,0.659,,,,,
354,3,18.3,,0.659,,,,,
355,3,23.8,,0.655,,,,,
356,3,22.5,,0.655,,,,,
357,3,25.2,,0.651,,,,,
358,3,26.6,,0.644,,,,,
359,3,27.6,,0.642,,,,,
360,3,29.4,,0.63,,,,,
361,3,19.7,,0.627,,,,,
362,3,21.1,,0.627,,,,,
363,3,21.1,,0.621,,,,,
364,3,23.8,,0.606,,,,,
365,3,16.9,,0.601,,,,,
366,3,26.6,,0.601,,,,,
367,3,25.8,,0.6,,,,,
368,3,18.3,,0.596,,,,,
369,3,26.6,,0.591,,,,,
370,3,23.8,,0.59,,,,,
371,3,26.6,,0.588,,,,,
372,3,21.1,,0.586,,,,,
373,3,23.8,,0.585,,,,,
374,3,25.2,,0.583,,,,,
375,3,18.3,,0.582,,,,,
376,3,19.7,,0.575,,,,,
377,3,16.9,,0.574,,,,,
378,3,21.1,,0.571,,,,,
379,3,18.3,,0.57,,,,,
380,3,19.7,,0.568,,,,,
381,3,18.3,,0.568,,,,,
382,3,22.5,,0.567,,,,,
383,3,25.2,,0.561,,,,,
384,3,25.2,,0.56,,,,,
385,3,22.5,,0.557,,,,,
386,3,16.9,,0.557,,,,,
387,3,23.8,,0.556,,,,,
388,3,21.1,,0.552,,,,,
389,3,21.1,,0.551,,,,,
390,3,21.1,,0.547,,,,,
391,3,36.3,,0.546,,,,,
392,3,52.0,,0.543,,,,,
393,3,45.3,,0.542,,,,,
394,3,18.3,,0.54,,,,,
395,3,16.9,,0.536,,,,,
396,3,19.7,,0.528,,,,,
397,3,21.1,,0.527,,,,,
398,3,107.4,,0.526,,,,,
399,3,22.5,,0.525,,,,,
400,3,22.5,,0.523,,,,,
401,3,23.8,,0.522,,,,,
402,3,18.3,,0.516,,,,,
403,3,14.2,,0.51,,,,,
404,3,21.1,,0.509,,,,,
405,3,25.2,,0.506,,,,,
406,3,23.8,,0.505,,,,,
407,3,15.5,,0.502,,,,,
408,3,32.1,,0.502,,,,,
409,3,23.8,,0.501,,,,,
410,3,23.8,,0.501,,,,,
411,3,21.1,,0.498,,,,,
412,3,15.5,,0.498,,,,,
413,3,19.7,,0.494,,,,,
414,3,22.5,,0.491,,,,,
415,3,35.7,,0.489,,,,,
416,3,16.9,,0.487,,,,,
417,3,23.8,,0.486,,,,,
418,3,18.3,,0.485,,,,,
419,3,14.2,,0.478,,,,,
420,3,30.8,,0.478,,,,,
421,3,21.1,,0.471,,,,,
422,3,18.3,,0.465,,,,,
423,3,21.1,,0.461,,,,,
424,3,22.5,,0.461,,,,,
425,3,29.4,,0.455,,,,,
426,3,18.3,,0.454,,,,,
427,3,23.8,,0.451,,,,,
428,3,22.5,,0.45,,,,,
429,3,39.0,,0.446,,,,,
430,3,21.1,,0.443,,,,,
431,3,28.0,,0.443,,,,,
432,3,25.2,,0.44,,,,,
433,3,30.8,,0.438,,,,,
434,3,23.8,,0.431,,,,,
435,3,29.4,,0.431,,,,,
436,3,23.8,,0.431,,,,,
437,3,24.9,,0.424,,,,,
438,3,23.8,,0.423,,,,,
439,3,19.7,,0.414,,,,,
440,3,19.7,,0.413,,,,,
441,3,19.7,,0.413,,,,,
442,3,28.0,,0.412,,,,,
443,3,26.6,,0.405,,,,,
444,3,22.5,,0.401,,,,,
445,3,12.8,,0.401,,,,,
446,3,19.7,,0.399,,,,,
447,3,14.2,,0.398,,,,,
448,3,18.3,,0.393,,,,,
449,3,18.3,,0.393,,,,,
450,3,37.7,,0.392,,,,,
451,3,14.2,,0.39,,,,,
452,3,19.4,,0.388,,,,,
453,3,22.5,,0.385,,,,,
454,3,32.1,,0.385,,,,,
455,3,28.0,,0.382,,,,,
456,3,33.5,,0.381,,,,,
457,3,16.9,,0.378,,,,,
458,3,23.8,,0.378,,,,,
459,3,22.4,,0.377,,,,,
460,3,22.5,,0.375,,,,,
461,3,18.3,,0.373,,,,,
462,3,37.7,,0.373,,,,,
463,3,19.7,,0.371,,,,,
464,3,18.3,,0.371,,,,,
465,3,26.6,,0.366,,,,,
466,3,18.3,,0.366,,,,,
467,3,51.5,,0.364,,,,,
468,3,22.5,,0.362,,,,,
469,3,25.4,,0.361,,,,,
470,3,15.5,,0.358,,,,,
471,3,16.9,,0.358,,,,,
472,3,21.1,,0.357,,,,,
473,3,18.3,,0.35,,,,,
474,3,29.4,,0.35,,,,,
475,3,23.8,,0.349,,,,,
476,3,19.7,,0.344,,,,,
477,3,26.6,,0.344,,,,,
478,3,18.3,,0.343,,,,,
479,3,16.9,,0.343,,,,,
480,3,22.8,,0.341,,,,,
481,3,15.5,,0.339,,,,,
482,3,29.4,,0.337,,,,,
483,3,15.5,,0.331,,,,,
484,3,42.1,,0.33,,,,,
485,3,29.4,,0.33,,,,,
486,3,23.8,,0.328,,,,,
487,3,26.6,,0.322,,,,,
488,3,92.5,,0.318,,,,,
489,3,14.2,,0.316,,,,,
490,3,24.9,,0.316,,,,,
491,3,18.3,,0.312,,,,,
492,3,22.5,,0.309,,,,,
493,3,18.3,,0.303,,,,,
494,3,23.8,,0.302,,,,,
495,3,25.2,,0.299,,,,,
496,3,18.3,,0.297,,,,,
497,3,19.7,,0.295,,,,,
498,3,21.1,,0.292,,,,,
499,3,21.1,,0.292,,,,,
500,3,14.2,,0.291,,,,,
501,3,18.3,,0.29,,,,,
502,4,36.8,,0.711,,,,,
503,4,27.7,,0.71,,,,,
504,4,15.5,,0.695,,,,,
505,4,26.6,,0.682,,,,,
506,4,25.2,,0.669,,,,,
507,4,26.6,,0.665,,,,,
508,4,30.3,,0.662,,,,,
509,4,44.6,,0.653,,,,,
510,4,19.7,,0.646,,,,,
511,4,25.2,,0.646,,,,,
512,4,26.6,,0.64,,,,,
513,4,18.3,,0.634,,,,,
514,4,22.5,,0.62,,,,,
515,4,21.1,,0.618,,,,,
516,4,26.6,,0.614,,,,,
517,4,25.2,,0.609,,,,,
518,4,28.0,,0.605,,,,,
519,4,16.9,,0.604,,,,,
520,4,22.5,,0.602,,,,,
521,4,19.7,,0.573,,,,,
522,4,36.3,,0.567,,,,,
523,4,83.7,,0.566,,,,,
524,4,23.8,,0.564,,,,,
525,4,22.5,,0.55,,,,,
526,4,39.6,,0.547,,,,,
527,4,30.8,,0.541,,,,,
528,4,34.9,,0.528,,,,,
529,4,19.7,,0.518,,,,,
530,4,16.9,,0.513,,,,,
531,4,33.2,,0.491,,,,,
532,4,21.1,,0.483,,,,,
533,4,34.6,,0.482,,,,,
534,4,25.2,,0.473,,,,,
535,4,16.9,,0.469,,,,,
536,4,15.5,,0.469,,,,,
537,4,25.2,,0.452,,,,,
538,4,21.1,,0.448,,,,,
539,4,22.5,,0.445,,,,,
540,4,18.3,,0.441,,,,,
541,4,14.2,,0.44,,,,,
542,4,35.8,,0.438,,,,,
543,4,26.6,,0.433,,,,,
544,4,22.5,,0.427,,,,,
545,4,18.3,,0.426,,,,,
546,4,28.0,,0.421,,,,,
547,4,23.8,,0.42,,,,,
548,4,29.4,,0.411,,,,,
549,4,40.4,,0.405,,,,,
550,4,15.5,,0.404,,,,,
551,4,32.1,,0.4,,,,,
552,4,15.5,,0.398,,,,,
553,4,14.2,,0.385,,,,,
554,4,19.7,,0.385,,,,,
555,4,96.1,,0.385,,,,,
556,4,23.8,,0.383,,,,,
557,4,22.5,,0.383,,,,,
558,4,21.1,,0.376,,,,,
559,4,37.7,,0.369,,,,,
560,4,12.8,,0.365,,,,,
561,4,21.1,,0.364,,,,,
562,4,34.9,,0.363,,,,,
563,4,22.5,,0.362,,,,,
564,4,25.2,,0.357,,,,,
565,4,18.3,,0.35,,,,,
566,4,28.0,,0.344,,,,,
567,4,23.8,,0.338,,,,,
568,4,22.5,,0.337,,,,,
569,4,40.4,,0.334,,,,,
570,4,33.5,,0.332,,,,,
571,4,21.1,,0.323,,,,,
572,4,25.2,,0.323,,,,,
573,4,33.5,,0.308,,,,,
574,4,19.7,,0.3,,,,,
575,4,18.3,,0.299,,,,,
576,4,16.9,,0.294,,,,,
577,4,15.5,,0.293,,,,,
578,4,19.7,,0.287,,,,,
579,4,23.8,,0.286,,,,,
580,4,30.8,,0.284,,,,,
581,4,29.4,,0.276,,,,,
582,4,22.5,,0.276,,,,,
583,4,25.2,,0.274,,,,,
584,4,33.5,,0.273,,,,,
585,4,22.5,,0.269,,,,,
586,4,12.8,,0.267,,,,,
587,5,33.9,,0.599,,,,,
588,5,25.2,,0.576,,,,,
589,5,115.6,,0.569,,,,,
590,5,18.3,,0.518,,,,,
591,5,31.5,,0.509,,,,,
592,5,26.6,,0.492,,,,,
593,5,23.8,,0.436,,,,,
594,5,16.9,,0.43,,,,,
595,5,30.8,,0.417,,,,,
596,5,19.7,,0.383,,,,,
597,5,33.5,,0.352,,,,,
598,5,29.4,,0.352,,,,,
599,5,23.8,,0.338,,,,,
600,5,26.6,,0.336,,,,,
601,5,19.7,,0.333,,,,,
602,5,21.1,,0.332,,,,,
603,5,22.5,,0.329,,,,,
604,5,23.8,,0.327,,,,,
605,5,22.5,,0.327,,,,,
606,5,26.6,,0.301,,,,,
607,5,23.3,,0.296,,,,,
608,5,18.3,,0.296,,,,,
609,5,25.2,,0.289,,,,,
610,5,21.1,,0.269,,,,,
611,5,25.2,,0.268,,,,,
612,6,23.8,,0.759,,,,,
613,6,23.8,,0.711,,,,,
614,6,30.8,,0.707,,,,,
615,6,27.3,,0.702,,,,,
616,6,23.8,,0.692,,,,,
617,6,22.5,,0.692,,,,,
618,6,32.1,,0.662,,,,,
619,6,24.5,,0.658,,,,,
620,6,19.7,,0.655,,,,,
621,6,23.8,,0.639,,,,,
622,6,18.3,,0.636,,,,,
623,6,21.1,,0.632,,,,,
624,6,18.3,,0.63,,,,,
625,6,18.3,,0.624,,,,,
626,6,19.7,,0.618,,,,,
627,6,21.1,,0.615,,,,,
628,6,31.5,,0.605,,,,,
629,6,26.6,,0.603,,,,,
630,6,34.9,,0.601,,,,,
631,6,48.7,,0.586,,,,,
632,6,18.3,,0.586,,,,,
633,6,22.5,,0.577,,,,,
634,6,19.7,,0.57,,,,,
635,6,26.6,,0.565,,,,,
636,6,51.5,,0.558,,,,,
637,6,21.1,,0.553,,,,,
638,6,22.5,,0.55,,,,,
639,6,23.8,,0.549,,,,,
640,6,26.6,,0.537,,,,,
641,6,19.7,,0.533,,,,,
642,6,16.9,,0.533,,,,,
643,6,36.3,,0.533,,,,,
644,6,23.8,,0.532,,,,,
645,6,23.8,,0.531,,,,,
646,6,22.5,,0.53,,,,,
647,6,18.3,,0.528,,,,,
648,6,25.2,,0.526,,,,,
649,6,26.6,,0.522,,,,,
650,6,21.1,,0.516,,,,,
651,6,108.6,,0.51,,,,,
652,6,18.0,,0.504,,,,,
653,6,29.4,,0.503,,,,,
654,6,19.7,,0.501,,,,,
655,6,16.9,,0.496,,,,,
656,6,23.8,,0.495,,,,,
657,6,71.4,,0.487,,,,,
658,6,24.7,,0.484,,,,,
659,6,25.2,,0.481,,,,,
660,6,15.5,,0.478,,,,,
661,6,16.9,,0.478,,,,,
662,6,21.1,,0.473,,,,,
663,6,19.7,,0.472,,,,,
664,6,54.8,,0.458,,,,,
665,6,29.0,,0.458,,,,,
666,6,28.0,,0.45,,,,,
667,6,21.1,,0.445,,,,,
668,6,22.5,,0.441,,,,,
669,6,16.9,,0.44,,,,,
670,6,18.3,,0.439,,,,,
671,6,25.2,,0.438,,,,,
672,6,28.0,,0.437,,,,,
673,6,20.4,,0.435,,,,,
674,6,29.4,,0.434,,,,,
675,6,34.9,,0.429,,,,,
676,6,18.3,,0.424,,,,,
677,6,23.8,,0.419,,,,,
678,6,26.6,,0.419,,,,,
679,6,23.8,,0.417,,,,,
680,6,18.3,,0.414,,,,,
681,6,25.2,,0.41,,,,,
682,6,16.9,,0.41,,,,,
683,6,18.3,,0.41,,,,,
684,6,21.1,,0.406,,,,,
685,6,20.6,,0.403,,,,,
686,6,19.7,,0.397,,,,,
687,6,18.3,,0.394,,,,,
688,6,18.3,,0.394,,,,,
689,6,26.6,,0.389,,,,,
690,6,19.7,,0.389,,,,,
691,6,16.9,,0.388,,,,,
692,6,30.8,,0.388,,,,,
693,6,23.8,,0.387,,,,,
694,6,19.7,,0.384,,,,,
695,6,26.6,,0.383,,,,,
696,6,21.1,,0.38,,,,,
697,6,23.8,,0.379,,,,,
698,6,32.1,,0.377,,,,,
699,6,29.4,,0.373,,,,,
700,6,99.0,,0.371,,,,,
701,6,36.3,,0.368,,,,,
702,6,46.0,,0.365,,,,,
703,6,22.5,,0.364,,,,,
704,6,18.3,,0.364,,,,,
705,6,33.4,,0.361,,,,,
706,6,19.7,,0.359,,,,,
707,6,34.9,,0.355,,,,,
708,6,28.0,,0.35,,,,,
709,6,12.8,,0.347,,,,,
710,6,16.9,,0.346,,,,,
711,6,15.5,,0.342,,,,,
712,6,33.5,,0.342,,,,,
713,6,19.7,,0.339,,,,,
714,6,19.7,,0.339,,,,,
715,6,64.6,,0.332,,,,,
716,6,19.7,,0.33,,,,,
717,6,19.7,,0.325,,,,,
718,6,177.8,,0.318,,,,,
719,6,22.5,,0.317,,,,,
720,6,33.5,,0.314,,,,,
721,6,15.5,,0.309,,,,,
722,6,26.6,,0.307,,,,,
723,6,22.5,,0.304,,,,,
724,6,30.8,,0.304,,,,,
725,6,18.3,,0.304,,,,,
726,6,16.9,,0.302,,,,,
727,6,18.3,,0.3,,,,,
728,6,16.9,,0.299,,,,,
729,6,19.7,,0.295,,,,,
730,6,14.2,,0.293,,,,,
731,6,14.2,,0.292,,,,,
732,6,23.8,,0.29,,,,,
733,6,22.5,,0.29,,,,,
734,6,18.3,,0.288,,,,,
735,6,22.5,,0.287,,,,,
736,6,16.9,,0.286,,,,,
737,6,51.7,,0.286,,,,,
738,6,32.1,,0.286,,,,,
739,6,15.5,,0.283,,,,,
740,6,19.7,,0.282,,,,,
741,7,38.3,,0.72,,,,,
742,7,28.0,,0.673,,,,,
743,7,23.8,,0.671,,,,,
744,7,28.0,,0.642,,,,,
745,7,23.8,,0.637,,,,,
746,7,29.4,,0.628,,,,,
747,7,22.5,,0.619,,,,,
748,7,21.1,,0.618,,,,,
749,7,23.8,,0.609,,,,,
750,7,23.8,,0.609,,,,,
751,7,21.1,,0.606,,,,,
752,7,26.6,,0.603,,,,,
753,7,22.5,,0.601,,,,,
754,7,36.9,,0.596,,,,,
755,7,28.9,,0.59,,,,,
756,7,18.3,,0.59,,,,,
757,7,29.4,,0.585,,,,,
758,7,18.0,,0.585,,,,,
759,7,18.3,,0.577,,,,,
760,7,37.0,,0.576,,,,,
761,7,22.5,,0.575,,,,,
762,7,33.5,,0.575,,,,,
