,Image ID,Cross section [nm^2],Mean per image,Confidence score,Average [nm^2],Standard Deviation [nm^2],Number Counted,Standard Error of Mean [nm^2],Number Density [nm^-2]
74,2,5.3,,0.83,,,,,
75,2,7.4,,0.829,,,,,
76,2,5.6,,0.827,,,,,
77,2,3.6,,0.821,,,,,
78,2,8.1,,0.819,,,,,
79,2,8.3,,0.819,,,,,
80,2,3.0,,0.815,,,,,
81,2,9.5,,0.811,,,,,
82,2,6.6,,0.809,,,,,
83,2,3.9,,0.796,,,,,
84,2,4.7,,0.778,,,,,
85,2,3.4,,0.748,,,,,
86,2,3.8,,0.742,,,,,
87,2,5.5,,0.738,,,,,
88,2,4.7,,0.737,,,,,
89,3,13.1,,0.866,,,,,
90,3,14.3,,0.86,,,,,
91,3,7.5,,0.859,,,,,
92,3,13.0,,0.856,,,,,
93,3,7.3,,0.851,,,,,
94,3,9.9,,0.851,,,,,
95,3,12.5,,0.851,,,,,
96,3,8.7,,0.838,,,,,
97,3,10.9,,0.837,,,,,
98,3,10.8,,0.837,,,,,
99,3,11.0,,0.836,,,,,
100,3,12.3,,0.835,,,,,
101,3,10.7,,0.834,,,,,
102,3,6.8,,0.83,,,,,
103,3,10.8,,0.824,,,,,
104,3,5.9,,0.823,,,,,
105,3,12.9,,0.822,,,,,
106,3,9.8,,0.821,,,,,
107,3,10.3,,0.819,,,,,
108,3,6.9,,0.815,,,,,
109,3,5.5,,0.797,,,,,
110,3,5.5,,0.797,,,,,
111,3,5.8,,0.793,,,,,
112,3,6.5,,0.788,,,,,
113,3,10.5,,0.786,,,,,
114,3,5.4,,0.778,,,,,
115,3,5.8,,0.767,,,,,
116,3,9.2,,0.758,,,,,
117,3,5.6,,0.737,,,,,
118,3,6.4,,0.727,,,,,
119,3,10.7,,0.718,,,,,
120,3,4.1,,0.705,,,,,
121,3,5.0,,0.678,,,,,
122,3,2.3,,0.668,,,,,
123,3,3.1,,0.628,,,,,
124,4,11.8,,0.878,,,,,
125,4,11.8,,0.878,,,,,
126,4,8.1,,0.867,,,,,
127,4,7.6,,0.865,,,,,
128,4,14.5,,0.863,,,,,
129,4,27.8,,0.863,,,,,
130,4,8.6,,0.855,,,,,
131,4,6.5,,0.852,,,,,
132,4,7.1,,0.85,,,,,
133,4,9.6,,0.842,,,,,
134,4,19.1,,0.841,,,,,
135,4,9.3,,0.838,,,,,
136,4,11.7,,0.836,,,,,
137,4,15.9,,0.832,,,,,
138,4,4.8,,0.831,,,,,
139,4,10.5,,0.83,,,,,
140,4,12.8,,0.829,,,,,
141,4,7.6,,0.828,,,,,
142,4,8.8,,0.823,,,,,
143,4,6.4,,0.823,,,,,
144,4,6.8,,0.817,,,,,
145,4,12.5,,0.813,,,,,
146,4,7.1,,0.81,,,,,
147,4,8.2,,0.805,,,,,
148,4,18.2,,0.803,,,,,
149,4,9.0,,0.795,,,,,
150,4,10.0,,0.792,,,,,
151,4,13.5,,0.791,,,,,
152,4,5.9,,0.789,,,,,
153,4,14.5,,0.77,,,,,
154,4,4.9,,0.768,,,,,
155,4,9.3,,0.761,,,,,
156,4,7.9,,0.751,,,,,
157,4,10.0,,0.746,,,,,
158,4,6.8,,0.738,,,,,
159,4,9.5,,0.653,,,,,
160,4,7.3,,0.644,,,,,
161,4,6.0,,0.625,,,,,
162,4,5.1,,0.616,,,,,
163,5,16.6,,0.877,,,,,
164,5,15.8,,0.864,,,,,
165,5,6.9,,0.862,,,,,
166,5,6.5,,0.858,,,,,
167,5,12.2,,0.858,,,,,
168,5,9.4,,0.852,,,,,
169,5,16.0,,0.85,,,,,
170,5,12.9,,0.844,,,,,
171,5,8.9,,0.84,,,,,
172,5,6.0,,0.838,,,,,
173,5,9.9,,0.835,,,,,
174,5,8.4,,0.834,,,,,
175,5,10.1,,0.831,,,,,
176,5,8.6,,0.829,,,,,
177,5,10.9,,0.823,,,,,
178,5,8.8,,0.822,,,,,
179,5,16.7,,0.821,,,,,
180,5,4.7,,0.814,,,,,
181,5,8.8,,0.814,,,,,
182,5,5.1,,0.804,,,,,
183,5,7.9,,0.804,,,,,
184,5,6.0,,0.802,,,,,
185,5,7.7,,0.797,,,,,
186,5,12.6,,0.779,,,,,
187,5,4.7,,0.775,,,,,
188,5,9.9,,0.743,,,,,
189,5,7.4,,0.731,,,,,
190,5,6.8,,0.721,,,,,
191,5,4.2,,0.72,,,,,
192,5,24.0,,0.7,,,,,
193,5,10.1,,0.699,,,,,
194,5,3.9,,0.694,,,,,
195,5,11.2,,0.685,,,,,
196,5,2.8,,0.66,,,,,
197,5,5.0,,0.638,,,,,
198,5,3.5,,0.608,,,,,
199,6,8.5,,0.854,,,,,
200,6,10.0,,0.841,,,,,
201,6,15.9,,0.834,,,,,
202,6,5.9,,0.826,,,,,
203,6,11.0,,0.816,,,,,
204,6,14.8,,0.812,,,,,
205,6,4.9,,0.807,,,,,
206,6,10.1,,0.806,,,,,
207,6,6.8,,0.806,,,,,
208,6,7.2,,0.799,,,,,
209,6,10.9,,0.796,,,,,
210,6,4.7,,0.795,,,,,
211,6,7.4,,0.791,,,,,
212,6,6.9,,0.79,,,,,
213,6,7.0,,0.789,,,,,
214,6,9.4,,0.777,,,,,
215,6,6.0,,0.775,,,,,
216,6,6.7,,0.771,,,,,
217,6,14.8,,0.769,,,,,
218,6,12.0,,0.765,,,,,
219,6,7.8,,0.756,,,,,
220,6,9.3,,0.752,,,,,
221,6,11.3,,0.73,,,,,
222,6,4.9,,0.729,,,,,
223,6,12.3,,0.725,,,,,
224,6,7.3,,0.716,,,,,
225,6,5.3,,0.695,,,,,
226,6,7.9,,0.688,,,,,
227,6,4.0,,0.669,,,,,
228,6,5.7,,0.628,,,,,
229,7,14.1,,0.865,,,,,
230,7,9.4,,0.863,,,,,
231,7,10.0,,0.859,,,,,
232,7,5.9,,0.856,,,,,
233,7,5.7,,0.842,,,,,
234,7,12.5,,0.834,,,,,
235,7,14.5,,0.833,,,,,
236,7,7.1,,0.827,,,,,
237,7,9.6,,0.825,,,,,
238,7,5.9,,0.825,,,,,
239,7,8.1,,0.817,,,,,
240,7,12.4,,0.815,,,,,
241,7,5.7,,0.809,,,,,
242,7,5.7,,0.781,,,,,
243,7,9.3,,0.778,,,,,
244,7,5.8,,0.768,,,,,
245,7,11.8,,0.764,,,,,
246,7,11.9,,0.76,,,,,
247,7,10.0,,0.752,,,,,
248,7,6.5,,0.727,,,,,
249,7,9.3,,0.688,,,,,
250,7,3.0,,0.647,,,,,
251,8,17.4,,0.86,,,,,
252,8,8.5,,0.859,,,,,
253,8,8.1,,0.849,,,,,
254,8,9.9,,0.848,,,,,
255,8,9.3,,0.843,,,,,
256,8,8.0,,0.84,,,,,
257,8,7.9,,0.84,,,,,
258,8,8.2,,0.839,,,,,
259,8,5.8,,0.837,,,,,
260,8,5.1,,0.829,,,,,
261,8,10.0,,0.826,,,,,
262,8,9.7,,0.825,,,,,
263,8,4.6,,0.817,,,,,
264,8,13.8,,0.804,,,,,
265,8,6.0,,0.803,,,,,
266,8,4.4,,0.802,,,,,
267,8,6.8,,0.801,,,,,
268,8,7.0,,0.798,,,,,
269,8,9.3,,0.798,,,,,
270,8,4.7,,0.796,,,,,
271,8,4.2,,0.783,,,,,
272,8,13.7,,0.767,,,,,
273,8,7.8,,0.767,,,,,
274,8,8.3,,0.762,,,,,
275,8,5.0,,0.759,,,,,
276,8,4.4,,0.755,,,,,
277,8,7.6,,0.751,,,,,
278,8,3.6,,0.75,,,,,
279,8,6.5,,0.737,,,,,
280,8,2.8,,0.728,,,,,
281,8,4.1,,0.72,,,,,
282,8,2.6,,0.695,,,,,
283,9,9.0,,0.876,,,,,
284,9,8.5,,0.863,,,,,
285,9,11.0,,0.86,,,,,
286,9,11.3,,0.851,,,,,
287,9,13.4,,0.848,,,,,
288,9,11.6,,0.843,,,,,
289,9,8.4,,0.838,,,,,
290,9,4.4,,0.837,,,,,
291,9,6.1,,0.829,,,,,
292,9,6.8,,0.824,,,,,
293,9,7.2,,0.821,,,,,
294,9,8.7,,0.82,,,,,
295,9,9.2,,0.808,,,,,
296,9,11.8,,0.805,,,,,
297,9,3.7,,0.8,,,,,
298,9,10.7,,0.8,,,,,
299,9,9.9,,0.798,,,,,
300,9,6.2,,0.796,,,,,
301,9,7.4,,0.78,,,,,
302,9,7.4,,0.779,,,,,
303,9,5.5,,0.776,,,,,
304,9,4.2,,0.768,,,,,
305,9,5.0,,0.765,,,,,
306,9,2.7,,0.761,,,,,
307,9,9.5,,0.754,,,,,
308,9,7.4,,0.741,,,,,
309,9,10.3,,0.738,,,,,
310,9,4.6,,0.71,,,,,
311,9,5.9,,0.694,,,,,
312,9,4.4,,0.691,,,,,
313,9,5.6,,0.69,,,,,
314,9,6.3,,0.676,,,,,
315,9,5.0,,0.67,,,,,
316,9,6.6,,0.652,,,,,
317,9,7.0,,0.648,,,,,
318,9,7.2,,0.644,,,,,
319,9,2.5,,0.613,,,,,
320,10,13.5,,0.86,,,,,
321,10,10.2,,0.86,,,,,
322,10,8.6,,0.86,,,,,
323,10,15.5,,0.852,,,,,
324,10,12.7,,0.845,,,,,
325,10,6.3,,0.837,,,,,
326,10,11.4,,0.833,,,,,
327,10,7.5,,0.833,,,,,
328,10,10.0,,0.827,,,,,
329,10,6.5,,0.822,,,,,
330,10,12.7,,0.819,,,,,
331,10,7.9,,0.817,,,,,
332,10,8.9,,0.816,,,,,
333,10,9.0,,0.81,,,,,
334,10,9.4,,0.809,,,,,
335,10,6.2,,0.804,,,,,
336,10,4.7,,0.803,,,,,
337,10,5.9,,0.801,,,,,
338,10,13.3,,0.801,,,,,
339,10,6.7,,0.798,,,,,
340,10,4.8,,0.798,,,,,
341,10,4.7,,0.793,,,,,
342,10,8.6,,0.773,,,,,
343,10,4.0,,0.759,,,,,
344,10,4.8,,0.759,,,,,
345,10,6.2,,0.754,,,,,
346,10,15.7,,0.747,,,,,
347,10,6.7,,0.746,,,,,
348,10,9.6,,0.744,,,,,
349,10,9.7,,0.743,,,,,
350,10,8.0,,0.741,,,,,
351,10,10.5,,0.734,,,,,
352,10,8.9,,0.708,,,,,
353,10,4.3,,0.706,,,,,
354,10,2.9,,0.693,,,,,
355,10,12.3,,0.667,,,,,
356,10,4.8,,0.664,,,,,
357,10,7.3,,0.658,,,,,
358,10,7.8,,0.636,,,,,
359,10,5.4,,0.609,,,,,
360,10,10.5,,0.607,,,,,
361,10,5.7,,0.604,,,,,
362,11,8.8,,0.861,,,,,
363,11,13.4,,0.86,,,,,
364,11,6.1,,0.858,,,,,
365,11,8.5,,0.853,,,,,
366,11,8.7,,0.85,,,,,
367,11,9.5,,0.841,,,,,
368,11,14.0,,0.839,,,,,
369,11,5.8,,0.837,,,,,
370,11,12.5,,0.79,,,,,
371,11,12.0,,0.789,,,,,
372,11,9.6,,0.784,,,,,
373,11,4.4,,0.781,,,,,
374,11,7.4,,0.779,,,,,
375,11,6.4,,0.754,,,,,
376,11,6.6,,0.741,,,,,
377,11,6.7,,0.738,,,,,
378,11,8.4,,0.73,,,,,
379,11,3.9,,0.728,,,,,
380,11,6.7,,0.727,,,,,
381,11,3.8,,0.717,,,,,
382,11,2.3,,0.71,,,,,
383,11,5.1,,0.708,,,,,
384,11,3.4,,0.708,,,,,
385,11,9.2,,0.69,,,,,
386,11,7.9,,0.673,,,,,
387,11,8.6,,0.616,,,,,
388,12,10.5,,0.896,,,,,
389,12,13.5,,0.871,,,,,
390,12,9.2,,0.865,,,,,
391,12,9.0,,0.864,,,,,
392,12,9.1,,0.855,,,,,
393,12,8.6,,0.854,,,,,
394,12,9.2,,0.854,,,,,
395,12,12.2,,0.846,,,,,
396,12,8.6,,0.844,,,,,
397,12,7.2,,0.844,,,,,
398,12,10.1,,0.842,,,,,
399,12,7.1,,0.84,,,,,
400,12,7.5,,0.838,,,,,
401,12,12.1,,0.837,,,,,
402,12,5.6,,0.833,,,,,
403,12,9.5,,0.829,,,,,
404,12,4.9,,0.822,,,,,
405,12,14.1,,0.822,,,,,
406,12,5.6,,0.814,,,,,
407,12,7.9,,0.813,,,,,
408,12,5.8,,0.805,,,,,
409,12,13.2,,0.804,,,,,
410,12,6.8,,0.802,,,,,
411,12,4.5,,0.791,,,,,
412,12,4.4,,0.79,,,,,
413,12,5.8,,0.787,,,,,
414,12,4.4,,0.787,,,,,
415,12,5.4,,0.785,,,,,
416,12,8.0,,0.785,,,,,
417,12,11.3,,0.779,,,,,
418,12,7.3,,0.77,,,,,
419,12,6.4,,0.752,,,,,
420,12,6.3,,0.747,,,,,
421,12,8.2,,0.746,,,,,
422,12,8.6,,0.735,,,,,
423,12,6.0,,0.729,,,,,
424,12,9.1,,0.717,,,,,
425,12,3.3,,0.655,,,,,
426,12,4.6,,0.635,,,,,
427,13,17.5,,0.883,,,,,
428,13,8.0,,0.869,,,,,
429,13,8.6,,0.862,,,,,
430,13,7.3,,0.857,,,,,
431,13,14.0,,0.85,,,,,
432,13,6.5,,0.849,,,,,
433,13,12.1,,0.848,,,,,
434,13,4.0,,0.837,,,,,
435,13,10.3,,0.832,,,,,
436,13,12.0,,0.827,,,,,
437,13,6.1,,0.823,,,,,
438,13,7.2,,0.808,,,,,
439,13,4.4,,0.808,,,,,
440,13,9.8,,0.804,,,,,
441,13,7.1,,0.802,,,,,
442,13,6.3,,0.796,,,,,
443,13,14.1,,0.788,,,,,
444,13,6.5,,0.785,,,,,
445,13,11.0,,0.779,,,,,
446,13,8.6,,0.776,,,,,
447,13,6.4,,0.776,,,,,
448,13,8.9,,0.774,,,,,
449,13,5.4,,0.773,,,,,
450,13,6.7,,0.762,,,,,
451,13,6.8,,0.754,,,,,
452,13,2.4,,0.749,,,,,
453,13,6.1,,0.737,,,,,
454,13,4.1,,0.725,,,,,
455,13,6.1,,0.723,,,,,
456,13,4.8,,0.708,,,,,
457,13,5.9,,0.704,,,,,
458,13,3.8,,0.694,,,,,
459,13,5.3,,0.686,,,,,
460,13,4.6,,0.677,,,,,
461,13,4.5,,0.641,,,,,
462,13,14.3,,0.639,,,,,
463,13,2.8,,0.625,,,,,
464,13,3.2,,0.623,,,,,
465,13,11.6,,0.614,,,,,
466,13,6.1,,0.61,,,,,
467,14,10.8,,0.867,,,,,
468,14,12.0,,0.866,,,,,
469,14,10.7,,0.863,,,,,
470,14,7.7,,0.86,,,,,
471,14,8.2,,0.859,,,,,
472,14,12.4,,0.854,,,,,
473,14,9.3,,0.854,,,,,
474,14,16.4,,0.85,,,,,
475,14,6.3,,0.849,,,,,
476,14,7.9,,0.843,,,,,
477,14,8.6,,0.843,,,,,
478,14,8.6,,0.841,,,,,
479,14,8.2,,0.838,,,,,
480,14,8.4,,0.834,,,,,
481,14,6.2,,0.831,,,,,
482,14,8.9,,0.83,,,,,
483,14,6.5,,0.829,,,,,
484,14,7.2,,0.82,,,,,
485,14,8.6,,0.818,,,,,
486,14,2.7,,0.816,,,,,
487,14,6.3,,0.815,,,,,
488,14,5.8,,0.812,,,,,
489,14,3.9,,0.81,,,,,
490,14,6.1,,0.804,,,,,
491,14,7.1,,0.794,,,,,
492,14,5.7,,0.787,,,,,
493,14,9.4,,0.779,,,,,
494,14,4.5,,0.765,,,,,
495,14,6.0,,0.765,,,,,
496,14,11.5,,0.762,,,,,
497,14,4.5,,0.752,,,,,
498,14,5.6,,0.749,,,,,
499,14,6.5,,0.736,,,,,
500,14,6.2,,0.73,,,,,
501,14,5.5,,0.724,,,,,
502,14,7.0,,0.723,,,,,
503,14,12.7,,0.716,,,,,
504,14,3.8,,0.695,,,,,
505,14,5.5,,0.658,,,,,
506,14,8.1,,0.644,,,,,
507,14,6.4,,0.625,,,,,
508,15,8.6,,0.864,,,,,
509,15,11.6,,0.857,,,,,
510,15,7.3,,0.849,,,,,
511,15,6.8,,0.849,,,,,
512,15,8.6,,0.845,,,,,
513,15,10.5,,0.838,,,,,
514,15,8.3,,0.837,,,,,
515,15,11.1,,0.836,,,,,
516,15,13.9,,0.829,,,,,
517,15,6.5,,0.826,,,,,
518,15,7.8,,0.824,,,,,
519,15,9.7,,0.824,,,,,
520,15,6.0,,0.817,,,,,
521,15,9.3,,0.816,,,,,
522,15,7.9,,0.809,,,,,
523,15,11.4,,0.804,,,,,
524,15,6.7,,0.801,,,,,
525,15,9.5,,0.796,,,,,
526,15,8.1,,0.78,,,,,
527,15,6.7,,0.78,,,,,
528,15,7.3,,0.774,,,,,
529,15,7.2,,0.759,,,,,
530,15,7.2,,0.755,,,,,
531,15,11.5,,0.748,,,,,
532,15,4.1,,0.746,,,,,
533,15,6.5,,0.735,,,,,
534,15,7.8,,0.729,,,,,
535,15,6.8,,0.715,,,,,
536,15,13.9,,0.71,,,,,
537,15,2.9,,0.675,,,,,
538,15,3.9,,0.674,,,,,
539,15,4.1,,0.665,,,,,
540,15,9.2,,0.633,,,,,
541,16,8.6,,0.875,,,,,
542,16,7.6,,0.851,,,,,
543,16,11.3,,0.842,,,,,
544,16,14.2,,0.838,,,,,
545,16,12.8,,0.836,,,,,
546,16,16.6,,0.835,,,,,
547,16,6.3,,0.834,,,,,
548,16,12.4,,0.834,,,,,
549,16,5.2,,0.827,,,,,
550,16,15.6,,0.826,,,,,
551,16,7.6,,0.823,,,,,
552,16,11.4,,0.822,,,,,
553,16,6.5,,0.82,,,,,
554,16,8.2,,0.82,,,,,
555,16,10.5,,0.818,,,,,
556,16,5.2,,0.817,,,,,
557,16,8.2,,0.815,,,,,
558,16,7.1,,0.81,,,,,
559,16,4.0,,0.809,,,,,
560,16,5.9,,0.805,,,,,
561,16,14.0,,0.803,,,,,
562,16,10.8,,0.797,,,,,
563,16,6.6,,0.796,,,,,
564,16,3.2,,0.789,,,,,
565,16,6.8,,0.766,,,,,
566,16,3.6,,0.759,,,,,
567,16,9.2,,0.753,,,,,
568,16,6.3,,0.743,,,,,
569,16,2.5,,0.695,,,,,
570,16,17.5,,0.694,,,,,
571,16,10.6,,0.685,,,,,
572,16,5.7,,0.684,,,,,
573,16,7.3,,0.682,,,,,
574,16,3.9,,0.68,,,,,
575,16,6.0,,0.659,,,,,
576,17,20.3,,0.865,,,,,
577,17,11.2,,0.863,,,,,
578,17,14.5,,0.857,,,,,
579,17,11.6,,0.853,,,,,
580,17,11.4,,0.853,,,,,
581,17,12.4,,0.852,,,,,
582,17,6.6,,0.847,,,,,
583,17,6.8,,0.839,,,,,
584,17,6.1,,0.835,,,,,
585,17,9.2,,0.834,,,,,
586,17,13.4,,0.83,,,,,
587,17,15.3,,0.826,,,,,
588,17,26.5,,0.824,,,,,
589,17,5.4,,0.816,,,,,
590,17,4.9,,0.808,,,,,
591,17,14.9,,0.804,,,,,
592,17,4.0,,0.798,,,,,
593,17,7.8,,0.79,,,,,
594,17,6.8,,0.775,,,,,
595,17,5.7,,0.774,,,,,
596,17,6.4,,0.771,,,,,
597,17,4.0,,0.76,,,,,
598,17,10.4,,0.757,,,,,
599,17,5.8,,0.75,,,,,
600,17,5.6,,0.715,,,,,
601,17,10.5,,0.689,,,,,
602,17,5.3,,0.663,,,,,
603,18,10.0,,0.868,,,,,
604,18,8.4,,0.865,,,,,
605,18,8.2,,0.861,,,,,
606,18,9.8,,0.859,,,,,
607,18,8.4,,0.856,,,,,
608,18,9.0,,0.853,,,,,
609,18,9.2,,0.842,,,,,
610,18,8.6,,0.841,,,,,
611,18,5.9,,0.84,,,,,
612,18,8.0,,0.836,,,,,
613,18,7.3,,0.834,,,,,
614,18,5.2,,0.823,,,,,
615,18,4.3,,0.823,,,,,
616,18,6.0,,0.821,,,,,
617,18,9.7,,0.817,,,,,
618,18,12.3,,0.813,,,,,
619,18,8.9,,0.803,,,,,
620,18,5.4,,0.8,,,,,
621,18,10.4,,0.799,,,,,
622,18,6.6,,0.797,,,,,
623,18,6.8,,0.794,,,,,
624,18,11.3,,0.789,,,,,
625,18,10.3,,0.779,,,,,
626,18,5.3,,0.774,,,,,
627,18,3.9,,0.757,,,,,
628,18,9.9,,0.757,,,,,
629,18,3.1,,0.706,,,,,
630,18,10.1,,0.7,,,,,
631,18,8.6,,0.69,,,,,
632,19,16.8,,0.894,,,,,
633,19,6.7,,0.871,,,,,
634,19,11.1,,0.865,,,,,
635,19,8.4,,0.864,,,,,
636,19,8.7,,0.855,,,,,
637,19,6.1,,0.849,,,,,
638,19,9.4,,0.846,,,,,
639,19,15.0,,0.843,,,,,
640,19,7.6,,0.843,,,,,
641,19,9.6,,0.839,,,,,
642,19,9.1,,0.836,,,,,
643,19,9.5,,0.825,,,,,
644,19,11.1,,0.818,,,,,
645,19,7.7,,0.814,,,,,
646,19,6.7,,0.793,,,,,
647,19,4.1,,0.765,,,,,
648,19,5.5,,0.755,,,,,
649,19,5.6,,0.739,,,,,
650,19,5.6,,0.727,,,,,
651,19,7.0,,0.711,,,,,
652,19,3.4,,0.7,,,,,
653,20,5.6,,0.871,,,,,
654,20,7.7,,0.869,,,,,
655,20,18.8,,0.862,,,,,
656,20,14.9,,0.855,,,,,
657,20,5.9,,0.853,,,,,
658,20,9.7,,0.852,,,,,
659,20,8.4,,0.852,,,,,
660,20,11.7,,0.846,,,,,
661,20,6.4,,0.845,,,,,
662,20,9.8,,0.843,,,,,
663,20,7.8,,0.838,,,,,
664,20,12.3,,0.831,,,,,
665,20,7.2,,0.828,,,,,
666,20,10.7,,0.822,,,,,
667,20,9.5,,0.819,,,,,
668,20,6.6,,0.818,,,,,
669,20,6.1,,0.814,,,,,
670,20,8.4,,0.812,,,,,
671,20,5.8,,0.811,,,,,
672,20,8.6,,0.808,,,,,
673,20,9.9,,0.808,,,,,
674,20,4.9,,0.788,,,,,
675,20,12.3,,0.78,,,,,
676,20,8.3,,0.772,,,,,
677,20,16.3,,0.762,,,,,
678,20,5.0,,0.76,,,,,
679,20,6.9,,0.755,,,,,
680,20,6.7,,0.746,,,,,
681,20,10.2,,0.744,,,,,
682,20,9.1,,0.737,,,,,
683,20,4.9,,0.731,,,,,
684,20,5.9,,0.729,,,,,
685,20,9.0,,0.725,,,,,
686,20,7.1,,0.715,,,,,
687,20,8.7,,0.714,,,,,
688,21,11.2,,0.858,,,,,
689,21,8.1,,0.853,,,,,
690,21,9.8,,0.849,,,,,
691,21,8.3,,0.841,,,,,
692,21,8.3,,0.84,,,,,
693,21,10.1,,0.834,,,,,
694,21,7.2,,0.832,,,,,
695,21,4.1,,0.831,,,,,
696,21,6.3,,0.821,,,,,
697,21,4.3,,0.82,,,,,
698,21,5.7,,0.818,,,,,
699,21,6.1,,0.812,,,,,
700,21,10.3,,0.811,,,,,
701,21,6.0,,0.81,,,,,
702,21,7.8,,0.805,,,,,
703,21,7.7,,0.8,,,,,
704,21,9.5,,0.791,,,,,
705,21,5.7,,0.791,,,,,
706,21,18.9,,0.789,,,,,
707,21,7.2,,0.788,,,,,
708,21,4.1,,0.786,,,,,
709,21,10.6,,0.781,,,,,
710,21,9.7,,0.779,,,,,
711,21,4.9,,0.772,,,,,
712,21,6.3,,0.758,,,,,
713,21,6.6,,0.742,,,,,
714,21,6.4,,0.735,,,,,
715,21,5.1,,0.732,,,,,
716,21,3.4,,0.726,,,,,
717,21,11.3,,0.718,,,,,
718,21,6.5,,0.692,,,,,
719,21,4.6,,0.688,,,,,
720,21,5.5,,0.682,,,,,
721,21,2.5,,0.656,,,,,
722,21,4.6,,0.654,,,,,
723,21,3.8,,0.637,,,,,
724,22,12.1,,0.884,,,,,
725,22,12.4,,0.876,,,,,
726,22,13.4,,0.868,,,,,
727,22,7.6,,0.864,,,,,
728,22,7.5,,0.863,,,,,
729,22,8.3,,0.855,,,,,
730,22,7.4,,0.852,,,,,
731,22,7.8,,0.848,,,,,
732,22,10.4,,0.837,,,,,
733,22,12.3,,0.836,,,,,
734,22,7.0,,0.834,,,,,
735,22,3.7,,0.818,,,,,
736,22,9.6,,0.816,,,,,
737,22,3.4,,0.81,,,,,
738,22,6.3,,0.808,,,,,
739,22,8.2,,0.807,,,,,
740,22,3.5,,0.799,,,,,
741,22,6.7,,0.798,,,,,
742,22,3.5,,0.787,,,,,
743,22,6.0,,0.786,,,,,
744,22,4.9,,0.784,,,,,
745,22,8.4,,0.782,,,,,
746,22,5.9,,0.78,,,,,
747,22,10.4,,0.779,,,,,
748,22,5.0,,0.772,,,,,
749,22,8.7,,0.768,,,,,
750,22,3.5,,0.766,,,,,
751,22,8.4,,0.765,,,,,
752,22,10.1,,0.761,,,,,
753,22,6.7,,0.739,,,,,
754,22,4.3,,0.739,,,,,
755,22,3.4,,0.721,,,,,
