,Image ID,Cross section DF [nm^2],Mean per image,Confidence score,Average [nm^2],Standard Deviation [nm^2],Number Counted,Standard Error of Mean [nm^2],Number Density [nm^-2]
139,0,1275.0,,0.565,,,,,
140,0,626.3,,0.565,,,,,
141,0,492.9,,0.564,,,,,
142,0,517.4,,0.563,,,,,
143,0,552.7,,0.562,,,,,
144,0,576.2,,0.561,,,,,
145,0,565.4,,0.559,,,,,
146,0,477.4,,0.559,,,,,
147,0,648.2,,0.556,,,,,
148,0,634.0,,0.555,,,,,
149,0,1874.4,,0.554,,,,,
150,0,485.8,,0.554,,,,,
151,0,594.1,,0.552,,,,,
152,0,475.2,,0.552,,,,,
153,0,481.7,,0.551,,,,,
154,0,738.7,,0.55,,,,,
155,0,509.9,,0.55,,,,,
156,0,405.1,,0.55,,,,,
157,0,486.4,,0.548,,,,,
158,0,471.5,,0.547,,,,,
159,0,606.0,,0.546,,,,,
160,0,524.9,,0.545,,,,,
161,0,521.8,,0.544,,,,,
162,0,495.0,,0.542,,,,,
163,0,372.4,,0.542,,,,,
164,0,2163.2,,0.539,,,,,
165,0,425.4,,0.538,,,,,
166,0,379.7,,0.534,,,,,
167,0,634.1,,0.533,,,,,
168,0,442.1,,0.531,,,,,
169,0,463.9,,0.53,,,,,
170,0,579.9,,0.529,,,,,
171,0,530.9,,0.528,,,,,
172,0,439.0,,0.527,,,,,
173,0,410.0,,0.526,,,,,
174,0,480.8,,0.525,,,,,
175,0,456.3,,0.525,,,,,
176,0,346.1,,0.522,,,,,
177,0,429.8,,0.519,,,,,
178,0,312.0,,0.517,,,,,
179,0,422.6,,0.512,,,,,
180,0,423.4,,0.511,,,,,
181,0,480.4,,0.511,,,,,
182,0,433.4,,0.509,,,,,
183,0,569.9,,0.505,,,,,
184,0,394.7,,0.505,,,,,
185,0,395.6,,0.504,,,,,
186,0,560.8,,0.502,,,,,
187,0,580.0,,0.5,,,,,
188,0,545.5,,0.499,,,,,
189,0,477.4,,0.498,,,,,
190,0,530.6,,0.495,,,,,
191,0,511.4,,0.495,,,,,
192,0,398.0,,0.494,,,,,
193,0,395.9,,0.493,,,,,
194,0,413.9,,0.493,,,,,
195,0,444.9,,0.492,,,,,
196,0,655.5,,0.491,,,,,
197,0,528.4,,0.491,,,,,
198,0,343.8,,0.491,,,,,
199,0,563.0,,0.489,,,,,
200,0,369.7,,0.488,,,,,
201,0,536.6,,0.487,,,,,
202,0,399.2,,0.479,,,,,
203,0,302.2,,0.477,,,,,
204,0,570.3,,0.472,,,,,
205,0,402.6,,0.471,,,,,
206,0,314.9,,0.47,,,,,
207,0,488.3,,0.469,,,,,
208,0,323.5,,0.467,,,,,
209,0,265.7,,0.464,,,,,
210,0,278.5,,0.464,,,,,
211,0,382.7,,0.461,,,,,
212,0,504.9,,0.46,,,,,
213,0,377.5,,0.459,,,,,
214,0,442.0,,0.455,,,,,
215,0,310.8,,0.451,,,,,
216,0,577.1,,0.449,,,,,
217,0,430.7,,0.445,,,,,
218,0,247.8,,0.435,,,,,
219,0,504.2,,0.428,,,,,
220,0,497.9,,0.425,,,,,
221,0,574.7,,0.421,,,,,
222,0,375.2,,0.42,,,,,
223,0,389.8,,0.416,,,,,
224,0,319.3,,0.41,,,,,
225,0,488.6,,0.409,,,,,
226,0,295.4,,0.407,,,,,
227,0,336.9,,0.406,,,,,
228,0,729.1,,0.404,,,,,
229,0,414.0,,0.402,,,,,
230,0,170.0,,0.402,,,,,
231,0,318.2,,0.401,,,,,
232,0,347.3,,0.4,,,,,
233,0,256.8,,0.399,,,,,
234,0,359.7,,0.391,,,,,
235,0,490.6,,0.388,,,,,
236,0,1242.0,,0.372,,,,,
237,0,472.0,,0.371,,,,,
238,0,388.8,,0.356,,,,,
239,0,387.5,,0.353,,,,,
240,0,474.9,,0.351,,,,,
241,0,422.1,,0.35,,,,,
242,0,502.5,,0.347,,,,,
243,0,261.1,,0.342,,,,,
244,0,641.0,,0.342,,,,,
245,0,805.1,,0.335,,,,,
246,0,387.0,,0.328,,,,,
247,0,932.3,,0.327,,,,,
248,0,256.8,,0.32,,,,,
249,0,1110.1,,0.316,,,,,
250,0,939.1,,0.312,,,,,
251,0,377.9,,0.306,,,,,
252,0,545.4,,0.3,,,,,
253,0,789.1,,0.296,,,,,
254,0,883.6,,0.288,,,,,
255,0,878.1,,0.285,,,,,
256,0,820.8,,0.284,,,,,
257,0,345.1,,0.28,,,,,
258,0,540.8,,0.274,,,,,
259,0,475.8,,0.274,,,,,
260,0,1211.0,,0.272,,,,,
261,0,378.8,,0.266,,,,,
262,0,707.2,,0.266,,,,,
263,0,1025.7,,0.265,,,,,
264,0,832.8,,0.265,,,,,
265,0,403.3,,0.261,,,,,
266,0,633.0,,0.256,,,,,
267,0,419.1,,0.256,,,,,
268,0,736.3,,0.255,,,,,
269,0,500.6,,0.255,,,,,
270,0,590.3,,0.253,,,,,
271,0,235.4,,0.25,,,,,
272,1,1337.4,,0.725,,,,,
273,1,1445.8,,0.713,,,,,
274,1,1296.4,,0.702,,,,,
275,1,868.5,,0.697,,,,,
276,1,1288.3,,0.695,,,,,
277,1,1645.0,,0.694,,,,,
278,1,1324.8,,0.692,,,,,
279,1,1226.8,,0.689,,,,,
280,1,1370.5,,0.688,,,,,
281,1,1253.9,,0.688,,,,,
282,1,1002.4,,0.686,,,,,
283,1,1224.9,,0.686,,,,,
284,1,1156.4,,0.686,,,,,
285,1,1264.4,,0.685,,,,,
286,1,1521.8,,0.685,,,,,
287,1,782.1,,0.683,,,,,
288,1,934.9,,0.683,,,,,
289,1,788.5,,0.683,,,,,
290,1,1059.4,,0.681,,,,,
291,1,994.9,,0.68,,,,,
292,1,1102.0,,0.68,,,,,
293,1,708.4,,0.679,,,,,
294,1,827.0,,0.677,,,,,
295,1,1144.6,,0.676,,,,,
296,1,1039.6,,0.676,,,,,
297,1,794.7,,0.669,,,,,
298,1,536.8,,0.667,,,,,
299,1,938.3,,0.667,,,,,
300,1,872.7,,0.666,,,,,
301,1,1324.9,,0.666,,,,,
302,1,1047.1,,0.665,,,,,
303,1,944.8,,0.664,,,,,
304,1,964.8,,0.663,,,,,
305,1,1054.2,,0.663,,,,,
306,1,958.0,,0.662,,,,,
307,1,1811.2,,0.662,,,,,
308,1,746.9,,0.662,,,,,
309,1,1471.7,,0.662,,,,,
310,1,824.7,,0.66,,,,,
311,1,1071.6,,0.658,,,,,
312,1,681.8,,0.658,,,,,
313,1,741.1,,0.656,,,,,
314,1,1067.3,,0.656,,,,,
315,1,689.0,,0.655,,,,,
316,1,1174.7,,0.655,,,,,
317,1,862.6,,0.655,,,,,
318,1,1168.6,,0.654,,,,,
319,1,914.1,,0.652,,,,,
320,1,1032.8,,0.652,,,,,
321,1,627.9,,0.651,,,,,
322,1,843.8,,0.651,,,,,
323,1,736.4,,0.651,,,,,
324,1,701.5,,0.647,,,,,
325,1,867.5,,0.646,,,,,
326,1,647.2,,0.645,,,,,
327,1,711.8,,0.643,,,,,
328,1,849.1,,0.643,,,,,
329,1,720.0,,0.641,,,,,
330,1,787.0,,0.641,,,,,
331,1,1532.2,,0.639,,,,,
332,1,778.5,,0.639,,,,,
333,1,974.6,,0.638,,,,,
334,1,971.5,,0.637,,,,,
335,1,793.2,,0.637,,,,,
336,1,1410.3,,0.636,,,,,
337,1,750.5,,0.636,,,,,
338,1,807.9,,0.636,,,,,
339,1,813.7,,0.634,,,,,
340,1,911.8,,0.634,,,,,
341,1,819.0,,0.633,,,,,
342,1,583.4,,0.632,,,,,
343,1,655.8,,0.632,,,,,
344,1,678.3,,0.632,,,,,
345,1,878.1,,0.631,,,,,
346,1,863.6,,0.631,,,,,
347,1,618.8,,0.63,,,,,
348,1,629.9,,0.63,,,,,
349,1,570.6,,0.63,,,,,
350,1,547.6,,0.629,,,,,
351,1,670.3,,0.629,,,,,
352,1,537.5,,0.628,,,,,
353,1,577.0,,0.627,,,,,
354,1,716.5,,0.627,,,,,
355,1,762.9,,0.626,,,,,
356,1,1894.0,,0.625,,,,,
357,1,762.2,,0.624,,,,,
358,1,525.3,,0.623,,,,,
359,1,622.7,,0.622,,,,,
360,1,725.9,,0.622,,,,,
361,1,586.2,,0.621,,,,,
362,1,720.7,,0.62,,,,,
363,1,788.6,,0.619,,,,,
364,1,594.9,,0.619,,,,,
365,1,673.9,,0.618,,,,,
366,1,649.9,,0.617,,,,,
367,1,584.2,,0.617,,,,,
368,1,594.8,,0.616,,,,,
369,1,549.8,,0.614,,,,,
370,1,504.2,,0.614,,,,,
371,1,594.2,,0.613,,,,,
372,1,640.4,,0.613,,,,,
373,1,697.3,,0.613,,,,,
374,1,431.1,,0.612,,,,,
375,1,516.7,,0.611,,,,,
376,1,623.8,,0.611,,,,,
377,1,537.3,,0.611,,,,,
378,1,531.3,,0.61,,,,,
379,1,626.1,,0.61,,,,,
380,1,444.0,,0.609,,,,,
381,1,714.8,,0.608,,,,,
382,1,1859.5,,0.608,,,,,
383,1,812.4,,0.608,,,,,
384,1,877.3,,0.607,,,,,
385,1,561.0,,0.607,,,,,
386,1,591.1,,0.606,,,,,
387,1,1399.9,,0.603,,,,,
388,1,621.1,,0.602,,,,,
389,1,641.3,,0.601,,,,,
390,1,759.3,,0.601,,,,,
391,1,473.0,,0.599,,,,,
392,1,452.7,,0.598,,,,,
393,1,680.5,,0.597,,,,,
394,1,810.7,,0.597,,,,,
395,1,752.8,,0.597,,,,,
396,1,1233.6,,0.596,,,,,
397,1,483.5,,0.596,,,,,
398,1,708.6,,0.596,,,,,
399,1,538.0,,0.595,,,,,
400,1,732.8,,0.595,,,,,
401,1,629.3,,0.594,,,,,
402,1,475.2,,0.594,,,,,
403,1,546.5,,0.594,,,,,
404,1,305.7,,0.593,,,,,
405,1,517.0,,0.592,,,,,
406,1,1263.1,,0.592,,,,,
407,1,633.8,,0.591,,,,,
408,1,366.7,,0.591,,,,,
409,1,502.2,,0.59,,,,,
410,1,646.3,,0.59,,,,,
411,1,706.1,,0.588,,,,,
412,1,483.6,,0.587,,,,,
413,1,340.1,,0.585,,,,,
414,1,422.4,,0.583,,,,,
415,1,418.0,,0.58,,,,,
416,1,179.4,,0.58,,,,,
417,1,448.2,,0.58,,,,,
418,1,458.1,,0.58,,,,,
419,1,388.3,,0.579,,,,,
420,1,1292.1,,0.577,,,,,
421,1,485.5,,0.576,,,,,
422,1,426.3,,0.576,,,,,
423,1,592.3,,0.576,,,,,
424,1,559.8,,0.575,,,,,
425,1,421.9,,0.575,,,,,
426,1,710.5,,0.574,,,,,
427,1,439.2,,0.573,,,,,
428,1,427.5,,0.573,,,,,
429,1,481.7,,0.571,,,,,
430,1,311.7,,0.57,,,,,
431,1,783.7,,0.569,,,,,
432,1,736.7,,0.569,,,,,
433,1,397.2,,0.568,,,,,
434,1,443.9,,0.568,,,,,
435,1,585.5,,0.567,,,,,
436,1,564.2,,0.566,,,,,
437,1,417.1,,0.563,,,,,
438,1,474.6,,0.563,,,,,
439,1,485.5,,0.562,,,,,
440,1,419.2,,0.562,,,,,
441,1,344.0,,0.561,,,,,
442,1,452.9,,0.561,,,,,
443,1,448.1,,0.561,,,,,
444,1,887.3,,0.56,,,,,
445,1,423.8,,0.559,,,,,
446,1,629.6,,0.559,,,,,
447,1,336.5,,0.558,,,,,
448,1,340.1,,0.557,,,,,
449,1,513.5,,0.556,,,,,
450,1,485.6,,0.556,,,,,
451,1,495.7,,0.555,,,,,
452,1,616.1,,0.555,,,,,
453,1,653.6,,0.554,,,,,
454,1,493.5,,0.552,,,,,
455,1,479.3,,0.551,,,,,
456,1,477.7,,0.549,,,,,
457,1,660.5,,0.549,,,,,
458,1,331.6,,0.547,,,,,
459,1,331.6,,0.546,,,,,
460,1,357.0,,0.546,,,,,
461,1,281.6,,0.544,,,,,
462,1,241.2,,0.544,,,,,
463,1,354.1,,0.543,,,,,
464,1,437.8,,0.542,,,,,
465,1,325.0,,0.542,,,,,
466,1,553.5,,0.542,,,,,
467,1,385.6,,0.541,,,,,
468,1,451.7,,0.538,,,,,
469,1,647.2,,0.538,,,,,
470,1,427.4,,0.532,,,,,
471,1,262.0,,0.53,,,,,
472,1,389.3,,0.529,,,,,
473,1,351.6,,0.528,,,,,
474,1,384.0,,0.527,,,,,
475,1,420.4,,0.527,,,,,
476,1,824.7,,0.526,,,,,
477,1,371.1,,0.524,,,,,
478,1,479.2,,0.518,,,,,
479,1,432.3,,0.517,,,,,
480,1,501.5,,0.516,,,,,
481,1,758.5,,0.516,,,,,
482,1,598.4,,0.515,,,,,
483,1,399.0,,0.514,,,,,
484,1,341.6,,0.514,,,,,
485,1,429.5,,0.509,,,,,
486,1,322.6,,0.508,,,,,
487,1,552.1,,0.5,,,,,
488,1,509.0,,0.499,,,,,
489,1,292.2,,0.498,,,,,
490,1,624.2,,0.497,,,,,
491,1,283.6,,0.494,,,,,
492,1,856.1,,0.494,,,,,
493,1,403.9,,0.492,,,,,
494,1,571.3,,0.49,,,,,
495,1,475.1,,0.49,,,,,
496,1,351.1,,0.489,,,,,
497,1,353.3,,0.487,,,,,
498,1,414.5,,0.486,,,,,
499,1,372.0,,0.485,,,,,
500,1,560.2,,0.484,,,,,
501,1,491.1,,0.481,,,,,
502,1,432.3,,0.48,,,,,
503,1,335.8,,0.478,,,,,
504,1,469.5,,0.475,,,,,
505,1,365.2,,0.474,,,,,
506,1,366.6,,0.472,,,,,
507,1,288.1,,0.472,,,,,
508,1,445.4,,0.472,,,,,
509,1,324.8,,0.471,,,,,
510,1,740.9,,0.471,,,,,
511,1,635.8,,0.47,,,,,
512,1,510.2,,0.469,,,,,
513,1,439.2,,0.467,,,,,
514,1,365.1,,0.46,,,,,
515,1,484.8,,0.458,,,,,
516,1,519.9,,0.458,,,,,
517,1,2158.6,,0.453,,,,,
518,1,294.0,,0.447,,,,,
519,1,311.1,,0.447,,,,,
520,1,258.2,,0.445,,,,,
521,1,499.6,,0.444,,,,,
522,1,574.7,,0.444,,,,,
523,1,279.2,,0.442,,,,,
524,1,325.3,,0.441,,,,,
525,1,867.3,,0.435,,,,,
526,1,311.2,,0.435,,,,,
527,1,579.3,,0.433,,,,,
528,1,201.6,,0.431,,,,,
529,1,490.3,,0.431,,,,,
530,1,361.4,,0.428,,,,,
531,1,205.6,,0.425,,,,,
532,1,292.2,,0.422,,,,,
533,1,579.2,,0.419,,,,,
534,1,324.0,,0.417,,,,,
535,1,305.4,,0.417,,,,,
536,1,811.2,,0.416,,,,,
537,1,430.4,,0.414,,,,,
538,1,441.3,,0.408,,,,,
539,1,304.3,,0.403,,,,,
540,1,321.3,,0.401,,,,,
541,1,659.0,,0.401,,,,,
542,1,378.6,,0.391,,,,,
543,1,166.4,,0.387,,,,,
544,1,381.3,,0.383,,,,,
545,1,989.5,,0.382,,,,,
546,1,288.9,,0.378,,,,,
547,1,269.4,,0.376,,,,,
548,1,993.2,,0.376,,,,,
549,1,840.8,,0.368,,,,,
550,1,289.1,,0.363,,,,,
551,1,434.9,,0.362,,,,,
552,1,147.0,,0.362,,,,,
553,1,342.1,,0.361,,,,,
554,1,477.2,,0.36,,,,,
555,1,473.4,,0.356,,,,,
556,1,465.3,,0.349,,,,,
557,1,334.2,,0.344,,,,,
558,1,1057.2,,0.339,,,,,
559,1,355.7,,0.336,,,,,
560,1,882.7,,0.333,,,,,
561,1,936.1,,0.333,,,,,
562,1,471.4,,0.323,,,,,
563,1,271.5,,0.311,,,,,
564,1,276.0,,0.309,,,,,
565,1,841.9,,0.308,,,,,
566,1,294.4,,0.301,,,,,
567,1,439.0,,0.296,,,,,
568,1,344.2,,0.296,,,,,
569,1,134.0,,0.291,,,,,
570,1,800.4,,0.29,,,,,
571,1,1163.5,,0.289,,,,,
572,1,567.3,,0.288,,,,,
573,1,816.2,,0.288,,,,,
574,1,419.2,,0.286,,,,,
575,1,367.4,,0.28,,,,,
576,1,1092.6,,0.276,,,,,
577,1,1191.2,,0.276,,,,,
578,1,607.6,,0.274,,,,,
579,1,1318.9,,0.272,,,,,
580,1,534.8,,0.271,,,,,
581,1,633.7,,0.268,,,,,
582,1,495.1,,0.267,,,,,
583,1,697.3,,0.265,,,,,
584,1,284.6,,0.26,,,,,
585,1,410.7,,0.256,,,,,
586,1,509.2,,0.254,,,,,
587,1,344.6,,0.254,,,,,
588,1,723.1,,0.254,,,,,
589,2,2106.4,,0.728,,,,,
590,2,1621.1,,0.713,,,,,
591,2,1537.7,,0.713,,,,,
592,2,1570.9,,0.71,,,,,
593,2,1779.0,,0.705,,,,,
594,2,1663.5,,0.701,,,,,
595,2,1582.8,,0.698,,,,,
596,2,1341.2,,0.693,,,,,
597,2,1586.7,,0.691,,,,,
598,2,899.6,,0.688,,,,,
599,2,1416.8,,0.684,,,,,
600,2,1485.7,,0.683,,,,,
601,2,1391.6,,0.682,,,,,
602,2,1956.7,,0.681,,,,,
603,2,1077.4,,0.677,,,,,
604,2,906.3,,0.677,,,,,
605,2,921.8,,0.677,,,,,
606,2,1155.6,,0.677,,,,,
607,2,1643.0,,0.677,,,,,
608,2,1215.9,,0.671,,,,,
609,2,1149.0,,0.671,,,,,
610,2,1852.0,,0.67,,,,,
611,2,1540.9,,0.67,,,,,
612,2,1193.4,,0.668,,,,,
613,2,678.8,,0.666,,,,,
614,2,918.3,,0.665,,,,,
615,2,1442.7,,0.663,,,,,
616,2,1788.2,,0.662,,,,,
617,2,1361.5,,0.66,,,,,
618,2,1070.6,,0.66,,,,,
619,2,1105.5,,0.651,,,,,
620,2,1224.8,,0.651,,,,,
621,2,876.9,,0.648,,,,,
622,2,864.5,,0.647,,,,,
623,2,813.9,,0.646,,,,,
624,2,1293.5,,0.645,,,,,
625,2,2368.6,,0.644,,,,,
626,2,973.8,,0.644,,,,,
627,2,1141.9,,0.644,,,,,
628,2,858.2,,0.643,,,,,
629,2,1322.3,,0.643,,,,,
630,2,942.4,,0.643,,,,,
631,2,1279.4,,0.642,,,,,
632,2,1154.6,,0.642,,,,,
633,2,1131.0,,0.641,,,,,
634,2,827.0,,0.64,,,,,
635,2,1253.1,,0.639,,,,,
636,2,1311.7,,0.639,,,,,
637,2,938.0,,0.639,,,,,
638,2,627.6,,0.638,,,,,
639,2,774.5,,0.637,,,,,
640,2,945.0,,0.635,,,,,
641,2,1035.7,,0.635,,,,,
642,2,856.7,,0.634,,,,,
643,2,801.7,,0.633,,,,,
644,2,1325.6,,0.633,,,,,
645,2,850.5,,0.633,,,,,
646,2,1260.2,,0.632,,,,,
647,2,813.8,,0.632,,,,,
648,2,1509.2,,0.631,,,,,
649,2,834.5,,0.631,,,,,
650,2,1274.1,,0.63,,,,,
651,2,1274.8,,0.63,,,,,
652,2,1380.7,,0.629,,,,,
653,2,1419.2,,0.629,,,,,
654,2,660.7,,0.629,,,,,
655,2,941.5,,0.628,,,,,
656,2,669.1,,0.627,,,,,
657,2,635.5,,0.626,,,,,
658,2,913.6,,0.626,,,,,
659,2,1474.8,,0.624,,,,,
660,2,1015.4,,0.622,,,,,
661,2,917.8,,0.622,,,,,
662,2,862.6,,0.622,,,,,
663,2,605.4,,0.622,,,,,
664,2,717.8,,0.621,,,,,
665,2,702.6,,0.619,,,,,
666,2,1150.5,,0.619,,,,,
667,2,862.8,,0.618,,,,,
668,2,947.7,,0.618,,,,,
669,2,815.5,,0.617,,,,,
670,2,551.9,,0.614,,,,,
671,2,637.1,,0.614,,,,,
672,2,677.6,,0.614,,,,,
673,2,1168.5,,0.613,,,,,
674,2,631.5,,0.613,,,,,
675,2,745.6,,0.612,,,,,
676,2,1229.0,,0.612,,,,,
677,2,543.5,,0.611,,,,,
678,2,789.2,,0.61,,,,,
679,2,540.5,,0.609,,,,,
680,2,641.2,,0.608,,,,,
681,2,559.1,,0.608,,,,,
682,2,1019.5,,0.607,,,,,
683,2,1185.8,,0.606,,,,,
684,2,832.6,,0.605,,,,,
685,2,544.0,,0.605,,,,,
686,2,1856.1,,0.605,,,,,
687,2,749.4,,0.604,,,,,
688,2,1388.6,,0.603,,,,,
689,2,1106.3,,0.603,,,,,
690,2,864.6,,0.601,,,,,
691,2,647.6,,0.6,,,,,
692,2,666.6,,0.6,,,,,
693,2,674.9,,0.6,,,,,
694,2,679.1,,0.599,,,,,
695,2,669.5,,0.599,,,,,
696,2,629.3,,0.599,,,,,
697,2,693.0,,0.598,,,,,
698,2,707.1,,0.598,,,,,
699,2,815.3,,0.598,,,,,
700,2,832.2,,0.598,,,,,
701,2,695.4,,0.597,,,,,
702,2,756.6,,0.596,,,,,
703,2,764.2,,0.596,,,,,
704,2,562.6,,0.595,,,,,
705,2,670.1,,0.595,,,,,
706,2,649.5,,0.594,,,,,
707,2,994.6,,0.594,,,,,
708,2,763.1,,0.594,,,,,
709,2,581.2,,0.593,,,,,
710,2,479.4,,0.592,,,,,
711,2,764.4,,0.59,,,,,
712,2,482.9,,0.589,,,,,
713,2,795.0,,0.588,,,,,
714,2,408.1,,0.588,,,,,
715,2,1119.9,,0.587,,,,,
716,2,808.9,,0.587,,,,,
717,2,582.8,,0.587,,,,,
718,2,1640.5,,0.587,,,,,
719,2,687.1,,0.585,,,,,
720,2,649.8,,0.584,,,,,
721,2,509.1,,0.584,,,,,
722,2,502.9,,0.584,,,,,
723,2,759.9,,0.583,,,,,
724,2,524.3,,0.583,,,,,
725,2,496.1,,0.583,,,,,
726,2,587.3,,0.582,,,,,
727,2,502.3,,0.581,,,,,
728,2,645.5,,0.58,,,,,
729,2,582.9,,0.58,,,,,
730,2,670.7,,0.577,,,,,
731,2,409.4,,0.577,,,,,
732,2,559.4,,0.576,,,,,
733,2,559.8,,0.576,,,,,
734,2,824.8,,0.576,,,,,
735,2,654.8,,0.574,,,,,
736,2,1353.6,,0.574,,,,,
737,2,682.4,,0.572,,,,,
738,2,570.1,,0.572,,,,,
739,2,540.5,,0.571,,,,,
740,2,259.9,,0.571,,,,,
741,2,841.3,,0.571,,,,,
742,2,2178.5,,0.571,,,,,
743,2,857.0,,0.57,,,,,
744,2,619.8,,0.57,,,,,
745,2,680.3,,0.57,,,,,
746,2,598.4,,0.569,,,,,
747,2,985.0,,0.568,,,,,
748,2,576.9,,0.568,,,,,
749,2,789.7,,0.568,,,,,
750,2,640.6,,0.566,,,,,
751,2,568.2,,0.566,,,,,
752,2,633.6,,0.564,,,,,
753,2,448.6,,0.562,,,,,
