,Image ID,Cross section DF [nm^2],Mean per image,Confidence score,Average [nm^2],Standard Deviation [nm^2],Number Counted,Standard Error of Mean [nm^2],Number Density [nm^-2]
44,0,522.8,,0.642,,,,,
45,0,741.2,,0.642,,,,,
46,0,651.0,,0.642,,,,,
47,0,1048.2,,0.642,,,,,
48,0,577.8,,0.641,,,,,
49,0,575.6,,0.641,,,,,
50,0,553.5,,0.641,,,,,
51,0,1047.9,,0.641,,,,,
52,0,851.1,,0.64,,,,,
53,0,530.6,,0.637,,,,,
54,0,577.2,,0.637,,,,,
55,0,508.7,,0.636,,,,,
56,0,692.3,,0.636,,,,,
57,0,538.9,,0.636,,,,,
58,0,701.5,,0.636,,,,,
59,0,699.0,,0.636,,,,,
60,0,431.9,,0.635,,,,,
61,0,634.9,,0.635,,,,,
62,0,589.1,,0.635,,,,,
63,0,1126.7,,0.633,,,,,
64,0,538.3,,0.633,,,,,
65,0,558.9,,0.632,,,,,
66,0,693.3,,0.632,,,,,
67,0,595.2,,0.632,,,,,
68,0,715.8,,0.631,,,,,
69,0,420.5,,0.63,,,,,
70,0,388.4,,0.63,,,,,
71,0,451.4,,0.63,,,,,
72,0,624.6,,0.629,,,,,
73,0,506.0,,0.629,,,,,
74,0,679.1,,0.628,,,,,
75,0,639.8,,0.628,,,,,
76,0,451.8,,0.627,,,,,
77,0,485.0,,0.627,,,,,
78,0,1093.7,,0.626,,,,,
79,0,668.0,,0.626,,,,,
80,0,569.3,,0.625,,,,,
81,0,857.8,,0.625,,,,,
82,0,192.9,,0.625,,,,,
83,0,393.5,,0.624,,,,,
84,0,526.8,,0.624,,,,,
85,0,437.7,,0.624,,,,,
86,0,603.5,,0.624,,,,,
87,0,366.2,,0.622,,,,,
88,0,478.7,,0.622,,,,,
89,0,638.5,,0.622,,,,,
90,0,503.9,,0.622,,,,,
91,0,840.7,,0.621,,,,,
92,0,519.8,,0.621,,,,,
93,0,558.5,,0.621,,,,,
94,0,435.3,,0.621,,,,,
95,0,739.4,,0.62,,,,,
96,0,493.1,,0.619,,,,,
97,0,447.3,,0.618,,,,,
98,0,367.4,,0.618,,,,,
99,0,282.0,,0.617,,,,,
100,0,694.1,,0.617,,,,,
101,0,527.2,,0.615,,,,,
102,0,658.5,,0.615,,,,,
103,0,859.9,,0.615,,,,,
104,0,453.8,,0.615,,,,,
105,0,501.0,,0.614,,,,,
106,0,871.8,,0.612,,,,,
107,0,558.4,,0.612,,,,,
108,0,318.0,,0.612,,,,,
109,0,620.1,,0.611,,,,,
110,0,916.4,,0.611,,,,,
111,0,870.1,,0.611,,,,,
112,0,840.8,,0.611,,,,,
113,0,656.7,,0.61,,,,,
114,0,452.0,,0.61,,,,,
115,0,205.0,,0.609,,,,,
116,0,486.3,,0.609,,,,,
117,0,665.8,,0.609,,,,,
118,0,374.3,,0.609,,,,,
119,0,380.3,,0.608,,,,,
120,0,237.7,,0.608,,,,,
121,0,316.9,,0.608,,,,,
122,0,366.4,,0.608,,,,,
123,0,512.5,,0.608,,,,,
124,0,301.1,,0.606,,,,,
125,0,556.8,,0.605,,,,,
126,0,840.5,,0.605,,,,,
127,0,384.3,,0.605,,,,,
128,0,273.0,,0.604,,,,,
129,0,404.7,,0.604,,,,,
130,0,448.0,,0.604,,,,,
131,0,589.2,,0.604,,,,,
132,0,820.2,,0.604,,,,,
133,0,596.0,,0.603,,,,,
134,0,482.7,,0.603,,,,,
135,0,386.3,,0.603,,,,,
136,0,761.0,,0.603,,,,,
137,0,231.1,,0.602,,,,,
138,0,350.0,,0.601,,,,,
139,0,540.0,,0.601,,,,,
140,0,888.0,,0.601,,,,,
141,0,694.5,,0.601,,,,,
142,0,185.6,,0.601,,,,,
143,0,315.7,,0.599,,,,,
144,0,653.0,,0.598,,,,,
145,0,321.5,,0.598,,,,,
146,0,289.2,,0.597,,,,,
147,0,312.8,,0.597,,,,,
148,0,694.9,,0.595,,,,,
149,0,383.2,,0.593,,,,,
150,0,613.9,,0.592,,,,,
151,0,448.1,,0.591,,,,,
152,0,417.5,,0.59,,,,,
153,0,405.0,,0.589,,,,,
154,0,279.7,,0.588,,,,,
155,0,438.3,,0.587,,,,,
156,0,202.8,,0.586,,,,,
157,0,264.1,,0.584,,,,,
158,0,203.1,,0.584,,,,,
159,0,454.7,,0.584,,,,,
160,0,388.0,,0.584,,,,,
161,0,546.5,,0.584,,,,,
162,0,273.2,,0.583,,,,,
163,0,309.4,,0.58,,,,,
164,0,159.3,,0.58,,,,,
165,0,526.5,,0.579,,,,,
166,0,410.4,,0.578,,,,,
167,0,449.9,,0.577,,,,,
168,0,364.4,,0.577,,,,,
169,0,576.5,,0.577,,,,,
170,0,297.6,,0.576,,,,,
171,0,295.2,,0.576,,,,,
172,0,696.2,,0.576,,,,,
173,0,424.5,,0.575,,,,,
174,0,496.1,,0.574,,,,,
175,0,426.5,,0.572,,,,,
176,0,302.2,,0.572,,,,,
177,0,435.5,,0.572,,,,,
178,0,390.4,,0.571,,,,,
179,0,153.9,,0.57,,,,,
180,0,241.8,,0.57,,,,,
181,0,284.2,,0.57,,,,,
182,0,294.2,,0.57,,,,,
183,0,445.9,,0.568,,,,,
184,0,383.8,,0.567,,,,,
185,0,520.9,,0.564,,,,,
186,0,295.7,,0.564,,,,,
187,0,203.6,,0.562,,,,,
188,0,433.0,,0.561,,,,,
189,0,411.8,,0.558,,,,,
190,0,976.2,,0.558,,,,,
191,0,298.7,,0.557,,,,,
192,0,352.9,,0.556,,,,,
193,0,399.9,,0.553,,,,,
194,0,317.0,,0.551,,,,,
195,0,498.1,,0.551,,,,,
196,0,479.9,,0.548,,,,,
197,0,178.5,,0.548,,,,,
198,0,564.0,,0.546,,,,,
199,0,308.5,,0.544,,,,,
200,0,316.7,,0.544,,,,,
201,0,239.1,,0.544,,,,,
202,0,274.1,,0.544,,,,,
203,0,228.4,,0.541,,,,,
204,0,224.2,,0.54,,,,,
205,0,222.9,,0.54,,,,,
206,0,216.2,,0.538,,,,,
207,0,228.6,,0.538,,,,,
208,0,235.3,,0.536,,,,,
209,0,229.5,,0.536,,,,,
210,0,684.8,,0.536,,,,,
211,0,156.4,,0.535,,,,,
212,0,253.9,,0.535,,,,,
213,0,134.8,,0.531,,,,,
214,0,342.9,,0.529,,,,,
215,0,251.6,,0.525,,,,,
216,0,331.4,,0.525,,,,,
217,0,431.7,,0.525,,,,,
218,0,332.9,,0.522,,,,,
219,0,157.7,,0.521,,,,,
220,0,299.2,,0.512,,,,,
221,0,318.4,,0.508,,,,,
222,0,166.5,,0.506,,,,,
223,0,258.4,,0.505,,,,,
224,0,118.7,,0.504,,,,,
225,0,192.9,,0.504,,,,,
226,0,350.9,,0.498,,,,,
227,0,653.7,,0.497,,,,,
228,0,140.1,,0.495,,,,,
229,0,483.3,,0.491,,,,,
230,0,107.5,,0.487,,,,,
231,0,516.8,,0.476,,,,,
232,0,740.0,,0.473,,,,,
233,0,198.3,,0.472,,,,,
234,0,179.6,,0.469,,,,,
235,0,153.4,,0.461,,,,,
236,0,96.9,,0.456,,,,,
237,0,202.7,,0.453,,,,,
238,0,347.4,,0.444,,,,,
239,0,183.1,,0.441,,,,,
240,0,270.8,,0.42,,,,,
241,0,146.7,,0.412,,,,,
242,0,1504.5,,0.405,,,,,
243,0,230.3,,0.391,,,,,
244,0,360.6,,0.384,,,,,
245,0,234.1,,0.374,,,,,
246,0,110.2,,0.366,,,,,
247,0,175.4,,0.364,,,,,
248,0,221.6,,0.356,,,,,
249,0,109.8,,0.353,,,,,
250,0,157.4,,0.351,,,,,
251,0,133.0,,0.35,,,,,
252,0,295.4,,0.349,,,,,
253,0,273.0,,0.349,,,,,
254,0,169.4,,0.346,,,,,
255,0,135.5,,0.341,,,,,
256,0,219.5,,0.338,,,,,
257,0,451.5,,0.334,,,,,
258,0,559.3,,0.306,,,,,
259,0,89.5,,0.302,,,,,
260,0,362.8,,0.295,,,,,
261,0,272.3,,0.291,,,,,
262,0,687.7,,0.289,,,,,
263,0,189.9,,0.282,,,,,
264,0,138.1,,0.277,,,,,
265,0,539.4,,0.265,,,,,
266,0,216.4,,0.252,,,,,
267,1,1648.7,,0.711,,,,,
268,1,1242.3,,0.705,,,,,
269,1,1280.4,,0.7,,,,,
270,1,1276.4,,0.697,,,,,
271,1,993.8,,0.696,,,,,
272,1,1049.4,,0.692,,,,,
273,1,1373.1,,0.691,,,,,
274,1,1047.2,,0.687,,,,,
275,1,928.3,,0.677,,,,,
276,1,1043.3,,0.677,,,,,
277,1,723.5,,0.675,,,,,
278,1,904.8,,0.675,,,,,
279,1,1200.4,,0.674,,,,,
280,1,978.7,,0.673,,,,,
281,1,822.5,,0.672,,,,,
282,1,1276.6,,0.671,,,,,
283,1,1061.7,,0.669,,,,,
284,1,900.3,,0.669,,,,,
285,1,923.8,,0.668,,,,,
286,1,705.4,,0.668,,,,,
287,1,1130.5,,0.667,,,,,
288,1,718.4,,0.664,,,,,
289,1,826.2,,0.664,,,,,
290,1,704.3,,0.663,,,,,
291,1,867.6,,0.66,,,,,
292,1,958.2,,0.659,,,,,
293,1,625.6,,0.658,,,,,
294,1,703.3,,0.656,,,,,
295,1,874.2,,0.656,,,,,
296,1,764.6,,0.655,,,,,
297,1,813.7,,0.655,,,,,
298,1,670.4,,0.654,,,,,
299,1,667.1,,0.654,,,,,
300,1,824.3,,0.652,,,,,
301,1,813.6,,0.652,,,,,
302,1,656.7,,0.65,,,,,
303,1,697.4,,0.65,,,,,
304,1,859.5,,0.649,,,,,
305,1,865.6,,0.647,,,,,
306,1,629.0,,0.647,,,,,
307,1,967.1,,0.644,,,,,
308,1,829.1,,0.644,,,,,
309,1,576.3,,0.643,,,,,
310,1,720.3,,0.643,,,,,
311,1,574.7,,0.643,,,,,
312,1,672.7,,0.641,,,,,
313,1,1399.2,,0.641,,,,,
314,1,753.2,,0.64,,,,,
315,1,804.1,,0.64,,,,,
316,1,463.2,,0.639,,,,,
317,1,796.9,,0.639,,,,,
318,1,561.4,,0.638,,,,,
319,1,764.8,,0.637,,,,,
320,1,694.8,,0.637,,,,,
321,1,706.4,,0.635,,,,,
322,1,734.8,,0.635,,,,,
323,1,863.8,,0.634,,,,,
324,1,720.6,,0.634,,,,,
325,1,460.6,,0.633,,,,,
326,1,821.4,,0.633,,,,,
327,1,861.7,,0.633,,,,,
328,1,946.0,,0.633,,,,,
329,1,732.9,,0.633,,,,,
330,1,574.8,,0.633,,,,,
331,1,612.6,,0.632,,,,,
332,1,838.4,,0.631,,,,,
333,1,602.2,,0.631,,,,,
334,1,578.0,,0.631,,,,,
335,1,1057.6,,0.63,,,,,
336,1,810.0,,0.63,,,,,
337,1,521.7,,0.629,,,,,
338,1,683.5,,0.629,,,,,
339,1,604.5,,0.628,,,,,
340,1,684.0,,0.628,,,,,
341,1,555.4,,0.628,,,,,
342,1,491.5,,0.627,,,,,
343,1,584.0,,0.627,,,,,
344,1,605.2,,0.627,,,,,
345,1,725.5,,0.626,,,,,
346,1,892.6,,0.626,,,,,
347,1,1233.7,,0.625,,,,,
348,1,511.9,,0.625,,,,,
349,1,810.0,,0.625,,,,,
350,1,444.1,,0.625,,,,,
351,1,692.0,,0.624,,,,,
352,1,480.4,,0.624,,,,,
353,1,391.5,,0.623,,,,,
354,1,692.8,,0.623,,,,,
355,1,806.3,,0.623,,,,,
356,1,606.2,,0.622,,,,,
357,1,624.2,,0.622,,,,,
358,1,623.0,,0.621,,,,,
359,1,554.0,,0.62,,,,,
360,1,561.2,,0.619,,,,,
361,1,740.3,,0.618,,,,,
362,1,501.3,,0.618,,,,,
363,1,505.5,,0.618,,,,,
364,1,511.1,,0.617,,,,,
365,1,373.9,,0.617,,,,,
366,1,487.7,,0.616,,,,,
367,1,408.3,,0.616,,,,,
368,1,690.3,,0.615,,,,,
369,1,483.9,,0.615,,,,,
370,1,638.5,,0.614,,,,,
371,1,407.7,,0.614,,,,,
372,1,618.8,,0.614,,,,,
373,1,193.2,,0.613,,,,,
374,1,1001.6,,0.612,,,,,
375,1,440.5,,0.612,,,,,
376,1,397.4,,0.612,,,,,
377,1,736.6,,0.611,,,,,
378,1,807.4,,0.611,,,,,
379,1,477.3,,0.611,,,,,
380,1,538.3,,0.611,,,,,
381,1,421.8,,0.61,,,,,
382,1,410.1,,0.61,,,,,
383,1,451.8,,0.61,,,,,
384,1,647.0,,0.609,,,,,
385,1,461.6,,0.609,,,,,
386,1,507.6,,0.608,,,,,
387,1,288.2,,0.608,,,,,
388,1,458.5,,0.608,,,,,
389,1,567.6,,0.606,,,,,
390,1,639.4,,0.605,,,,,
391,1,488.9,,0.605,,,,,
392,1,524.1,,0.605,,,,,
393,1,486.6,,0.604,,,,,
394,1,200.4,,0.602,,,,,
395,1,553.3,,0.601,,,,,
396,1,368.3,,0.601,,,,,
397,1,578.9,,0.601,,,,,
398,1,461.1,,0.601,,,,,
399,1,452.5,,0.6,,,,,
400,1,579.9,,0.6,,,,,
401,1,337.4,,0.597,,,,,
402,1,301.7,,0.596,,,,,
403,1,350.1,,0.596,,,,,
404,1,666.7,,0.595,,,,,
405,1,433.5,,0.594,,,,,
406,1,483.9,,0.594,,,,,
407,1,485.5,,0.592,,,,,
408,1,464.4,,0.592,,,,,
409,1,481.4,,0.592,,,,,
410,1,268.0,,0.591,,,,,
411,1,428.9,,0.589,,,,,
412,1,453.1,,0.589,,,,,
413,1,429.5,,0.589,,,,,
414,1,448.2,,0.588,,,,,
415,1,662.2,,0.588,,,,,
416,1,390.8,,0.587,,,,,
417,1,303.4,,0.587,,,,,
418,1,264.1,,0.586,,,,,
419,1,222.1,,0.586,,,,,
420,1,548.1,,0.584,,,,,
421,1,234.7,,0.584,,,,,
422,1,415.5,,0.584,,,,,
423,1,482.9,,0.583,,,,,
424,1,302.7,,0.583,,,,,
425,1,378.1,,0.581,,,,,
426,1,606.8,,0.581,,,,,
427,1,362.9,,0.58,,,,,
428,1,340.0,,0.579,,,,,
429,1,435.6,,0.579,,,,,
430,1,296.7,,0.578,,,,,
431,1,423.5,,0.577,,,,,
432,1,342.6,,0.577,,,,,
433,1,329.4,,0.576,,,,,
434,1,336.5,,0.575,,,,,
435,1,1053.5,,0.575,,,,,
436,1,364.5,,0.574,,,,,
437,1,212.9,,0.574,,,,,
438,1,401.6,,0.573,,,,,
439,1,432.6,,0.573,,,,,
440,1,347.3,,0.572,,,,,
441,1,206.0,,0.572,,,,,
442,1,388.1,,0.572,,,,,
443,1,427.6,,0.571,,,,,
444,1,536.1,,0.569,,,,,
445,1,396.5,,0.569,,,,,
446,1,249.5,,0.568,,,,,
447,1,385.8,,0.567,,,,,
448,1,505.9,,0.567,,,,,
449,1,403.1,,0.567,,,,,
450,1,634.0,,0.566,,,,,
451,1,369.8,,0.565,,,,,
452,1,335.0,,0.564,,,,,
453,1,349.3,,0.564,,,,,
454,1,185.8,,0.564,,,,,
455,1,405.0,,0.562,,,,,
456,1,461.9,,0.562,,,,,
457,1,381.7,,0.561,,,,,
458,1,355.5,,0.56,,,,,
459,1,384.4,,0.558,,,,,
460,1,760.3,,0.558,,,,,
461,1,383.1,,0.558,,,,,
462,1,266.4,,0.557,,,,,
463,1,306.3,,0.556,,,,,
464,1,328.7,,0.556,,,,,
465,1,384.7,,0.555,,,,,
466,1,308.4,,0.555,,,,,
467,1,338.9,,0.552,,,,,
468,1,198.7,,0.552,,,,,
469,1,509.7,,0.55,,,,,
470,1,433.6,,0.549,,,,,
471,1,472.0,,0.548,,,,,
472,1,447.8,,0.547,,,,,
473,1,216.3,,0.546,,,,,
474,1,323.2,,0.544,,,,,
475,1,555.1,,0.544,,,,,
476,1,396.6,,0.543,,,,,
477,1,364.9,,0.542,,,,,
478,1,530.9,,0.541,,,,,
479,1,237.9,,0.54,,,,,
480,1,267.4,,0.537,,,,,
481,1,363.6,,0.536,,,,,
482,1,341.2,,0.534,,,,,
483,1,255.4,,0.533,,,,,
484,1,636.1,,0.533,,,,,
485,1,278.9,,0.533,,,,,
486,1,346.6,,0.532,,,,,
487,1,268.1,,0.531,,,,,
488,1,223.4,,0.531,,,,,
489,1,343.3,,0.53,,,,,
490,1,328.7,,0.53,,,,,
491,1,257.3,,0.529,,,,,
492,1,428.2,,0.521,,,,,
493,1,218.8,,0.52,,,,,
494,1,565.2,,0.519,,,,,
495,1,298.8,,0.516,,,,,
496,1,562.1,,0.515,,,,,
497,1,282.2,,0.515,,,,,
498,1,157.3,,0.514,,,,,
499,1,215.8,,0.512,,,,,
500,1,2371.3,,0.512,,,,,
501,1,452.8,,0.51,,,,,
502,1,383.5,,0.51,,,,,
503,1,361.8,,0.505,,,,,
504,1,151.0,,0.504,,,,,
505,1,328.0,,0.502,,,,,
506,1,330.7,,0.502,,,,,
507,1,449.4,,0.499,,,,,
508,1,1100.4,,0.497,,,,,
509,1,330.7,,0.492,,,,,
510,1,310.6,,0.485,,,,,
511,1,271.0,,0.478,,,,,
512,1,259.2,,0.478,,,,,
513,1,192.3,,0.476,,,,,
514,1,361.7,,0.473,,,,,
515,1,182.8,,0.47,,,,,
516,1,237.7,,0.463,,,,,
517,1,414.9,,0.462,,,,,
518,1,231.8,,0.458,,,,,
519,1,154.0,,0.458,,,,,
520,1,223.0,,0.456,,,,,
521,1,353.9,,0.455,,,,,
522,1,335.3,,0.454,,,,,
523,1,1105.9,,0.454,,,,,
524,1,221.8,,0.451,,,,,
525,1,249.5,,0.449,,,,,
526,1,873.4,,0.436,,,,,
527,1,483.3,,0.435,,,,,
528,1,259.1,,0.434,,,,,
529,1,1505.3,,0.434,,,,,
530,1,226.8,,0.426,,,,,
531,1,238.6,,0.418,,,,,
532,1,311.2,,0.417,,,,,
533,1,105.2,,0.392,,,,,
534,1,261.7,,0.384,,,,,
535,1,922.0,,0.38,,,,,
536,1,178.3,,0.375,,,,,
537,1,195.3,,0.371,,,,,
538,1,177.1,,0.348,,,,,
539,1,909.3,,0.345,,,,,
540,1,218.3,,0.339,,,,,
541,1,288.0,,0.334,,,,,
542,1,273.3,,0.328,,,,,
543,1,837.5,,0.318,,,,,
544,1,98.4,,0.318,,,,,
545,1,264.2,,0.306,,,,,
546,1,409.5,,0.304,,,,,
547,1,817.4,,0.299,,,,,
548,1,206.2,,0.277,,,,,
549,1,130.4,,0.268,,,,,
550,1,109.5,,0.267,,,,,
551,1,239.6,,0.257,,,,,
552,2,1896.4,,0.72,,,,,
553,2,1419.7,,0.72,,,,,
554,2,1051.7,,0.699,,,,,
555,2,1234.6,,0.696,,,,,
556,2,1391.8,,0.692,,,,,
557,2,1302.1,,0.692,,,,,
558,2,995.3,,0.691,,,,,
559,2,1109.2,,0.69,,,,,
560,2,1426.9,,0.689,,,,,
561,2,1194.7,,0.685,,,,,
562,2,1265.4,,0.684,,,,,
563,2,1039.4,,0.682,,,,,
564,2,1067.1,,0.678,,,,,
565,2,816.2,,0.678,,,,,
566,2,1003.3,,0.678,,,,,
567,2,1040.6,,0.678,,,,,
568,2,707.2,,0.678,,,,,
569,2,818.4,,0.677,,,,,
570,2,970.3,,0.677,,,,,
571,2,1067.1,,0.675,,,,,
572,2,766.8,,0.672,,,,,
573,2,787.2,,0.669,,,,,
574,2,592.9,,0.668,,,,,
575,2,779.3,,0.666,,,,,
576,2,929.3,,0.665,,,,,
577,2,793.7,,0.665,,,,,
578,2,887.6,,0.664,,,,,
579,2,764.5,,0.664,,,,,
580,2,730.5,,0.663,,,,,
581,2,1114.6,,0.663,,,,,
582,2,671.2,,0.662,,,,,
583,2,826.3,,0.661,,,,,
584,2,781.3,,0.661,,,,,
585,2,907.3,,0.66,,,,,
586,2,503.2,,0.659,,,,,
587,2,762.4,,0.659,,,,,
588,2,1125.0,,0.655,,,,,
589,2,702.1,,0.655,,,,,
590,2,629.7,,0.654,,,,,
591,2,498.3,,0.653,,,,,
592,2,834.9,,0.653,,,,,
593,2,672.7,,0.652,,,,,
594,2,893.0,,0.652,,,,,
595,2,731.4,,0.652,,,,,
596,2,927.2,,0.651,,,,,
597,2,550.1,,0.651,,,,,
598,2,856.2,,0.651,,,,,
599,2,632.8,,0.65,,,,,
600,2,533.0,,0.65,,,,,
601,2,685.8,,0.65,,,,,
602,2,749.1,,0.649,,,,,
603,2,719.6,,0.648,,,,,
604,2,658.2,,0.648,,,,,
605,2,619.2,,0.648,,,,,
606,2,726.6,,0.648,,,,,
607,2,834.1,,0.648,,,,,
608,2,761.0,,0.647,,,,,
609,2,844.9,,0.647,,,,,
610,2,602.0,,0.647,,,,,
611,2,836.0,,0.647,,,,,
612,2,711.5,,0.646,,,,,
613,2,813.0,,0.646,,,,,
614,2,760.0,,0.645,,,,,
615,2,646.4,,0.645,,,,,
616,2,574.2,,0.645,,,,,
617,2,1005.8,,0.644,,,,,
618,2,773.4,,0.644,,,,,
619,2,635.9,,0.644,,,,,
620,2,695.6,,0.644,,,,,
621,2,726.4,,0.642,,,,,
622,2,600.0,,0.642,,,,,
623,2,889.7,,0.641,,,,,
624,2,849.0,,0.641,,,,,
625,2,582.8,,0.64,,,,,
626,2,758.5,,0.639,,,,,
627,2,929.1,,0.639,,,,,
628,2,544.0,,0.637,,,,,
629,2,590.3,,0.637,,,,,
630,2,526.9,,0.637,,,,,
631,2,803.3,,0.637,,,,,
632,2,712.4,,0.636,,,,,
633,2,419.8,,0.636,,,,,
634,2,595.4,,0.636,,,,,
635,2,542.6,,0.635,,,,,
636,2,611.6,,0.635,,,,,
637,2,464.0,,0.634,,,,,
638,2,704.1,,0.634,,,,,
639,2,701.0,,0.634,,,,,
640,2,605.7,,0.633,,,,,
641,2,565.7,,0.632,,,,,
642,2,561.3,,0.631,,,,,
643,2,481.2,,0.631,,,,,
644,2,585.6,,0.63,,,,,
645,2,622.7,,0.63,,,,,
646,2,718.8,,0.63,,,,,
647,2,756.5,,0.63,,,,,
648,2,581.8,,0.629,,,,,
649,2,635.4,,0.629,,,,,
650,2,761.3,,0.629,,,,,
651,2,693.0,,0.629,,,,,
652,2,571.0,,0.628,,,,,
653,2,702.9,,0.628,,,,,
654,2,617.2,,0.627,,,,,
655,2,484.2,,0.627,,,,,
656,2,694.1,,0.626,,,,,
657,2,871.0,,0.625,,,,,
658,2,494.8,,0.623,,,,,
659,2,381.2,,0.622,,,,,
660,2,545.0,,0.621,,,,,
661,2,466.5,,0.621,,,,,
662,2,585.3,,0.62,,,,,
663,2,862.9,,0.619,,,,,
664,2,569.0,,0.618,,,,,
665,2,724.7,,0.618,,,,,
666,2,691.7,,0.617,,,,,
667,2,724.3,,0.617,,,,,
668,2,511.0,,0.616,,,,,
669,2,576.5,,0.615,,,,,
670,2,794.4,,0.615,,,,,
671,2,556.0,,0.615,,,,,
672,2,380.3,,0.613,,,,,
673,2,366.8,,0.612,,,,,
674,2,323.0,,0.612,,,,,
675,2,538.7,,0.612,,,,,
676,2,591.1,,0.611,,,,,
677,2,501.6,,0.611,,,,,
678,2,792.9,,0.61,,,,,
679,2,417.4,,0.609,,,,,
680,2,421.2,,0.609,,,,,
681,2,653.0,,0.608,,,,,
682,2,417.4,,0.607,,,,,
683,2,638.0,,0.605,,,,,
684,2,372.7,,0.604,,,,,
685,2,349.8,,0.604,,,,,
686,2,446.3,,0.603,,,,,
687,2,411.7,,0.601,,,,,
688,2,451.8,,0.601,,,,,
689,2,419.7,,0.601,,,,,
690,2,572.1,,0.601,,,,,
691,2,401.1,,0.599,,,,,
692,2,429.3,,0.599,,,,,
693,2,434.9,,0.598,,,,,
694,2,544.6,,0.598,,,,,
695,2,606.1,,0.597,,,,,
696,2,400.0,,0.597,,,,,
697,2,512.5,,0.597,,,,,
698,2,199.7,,0.596,,,,,
699,2,485.2,,0.596,,,,,
700,2,476.3,,0.594,,,,,
701,2,391.6,,0.594,,,,,
702,2,662.1,,0.592,,,,,
703,2,146.6,,0.592,,,,,
704,2,565.1,,0.59,,,,,
705,2,360.2,,0.59,,,,,
706,2,488.9,,0.59,,,,,
707,2,490.2,,0.588,,,,,
708,2,383.6,,0.587,,,,,
709,2,556.4,,0.587,,,,,
710,2,474.6,,0.586,,,,,
711,2,438.5,,0.585,,,,,
712,2,727.6,,0.585,,,,,
713,2,1085.7,,0.584,,,,,
714,2,323.4,,0.584,,,,,
715,2,516.7,,0.584,,,,,
716,2,374.8,,0.583,,,,,
717,2,396.0,,0.58,,,,,
718,2,537.7,,0.58,,,,,
719,2,176.1,,0.579,,,,,
720,2,367.1,,0.578,,,,,
721,2,531.5,,0.578,,,,,
722,2,341.7,,0.578,,,,,
723,2,485.5,,0.577,,,,,
724,2,366.7,,0.577,,,,,
725,2,337.3,,0.576,,,,,
726,2,328.0,,0.576,,,,,
727,2,357.0,,0.575,,,,,
728,2,415.0,,0.575,,,,,
729,2,435.2,,0.574,,,,,
730,2,309.3,,0.573,,,,,
731,2,647.0,,0.573,,,,,
732,2,242.9,,0.572,,,,,
733,2,410.5,,0.572,,,,,
734,2,326.9,,0.571,,,,,
735,2,338.8,,0.57,,,,,
736,2,1640.7,,0.567,,,,,
737,2,376.1,,0.566,,,,,
738,2,310.5,,0.566,,,,,
739,2,413.3,,0.565,,,,,
740,2,273.1,,0.563,,,,,
741,2,413.2,,0.563,,,,,
742,2,399.6,,0.562,,,,,
743,2,233.2,,0.562,,,,,
744,2,365.9,,0.562,,,,,
745,2,270.7,,0.562,,,,,
746,2,267.3,,0.559,,,,,
747,2,300.2,,0.559,,,,,
748,2,1622.3,,0.558,,,,,
749,2,281.6,,0.557,,,,,
750,2,420.9,,0.557,,,,,
751,2,272.5,,0.557,,,,,
752,2,441.8,,0.555,,,,,
753,2,359.7,,0.554,,,,,
754,2,215.7,,0.548,,,,,
755,2,337.5,,0.548,,,,,
756,2,265.9,,0.547,,,,,
