,Image ID,Cross section DF [nm^2],Mean per image,Confidence score,Average [nm^2],Standard Deviation [nm^2],Number Counted,Standard Error of Mean [nm^2],Number Density [nm^-2]
91,0,130.5,,0.615,,,,,
92,0,162.5,,0.615,,,,,
93,0,172.4,,0.615,,,,,
94,0,179.1,,0.615,,,,,
95,0,213.2,,0.615,,,,,
96,0,384.9,,0.615,,,,,
97,0,244.9,,0.614,,,,,
98,0,185.9,,0.614,,,,,
99,0,234.5,,0.614,,,,,
100,0,264.1,,0.614,,,,,
101,0,360.4,,0.613,,,,,
102,0,226.6,,0.613,,,,,
103,0,214.4,,0.613,,,,,
104,0,191.5,,0.613,,,,,
105,0,178.2,,0.612,,,,,
106,0,263.0,,0.612,,,,,
107,0,402.5,,0.612,,,,,
108,0,238.9,,0.612,,,,,
109,0,233.5,,0.611,,,,,
110,0,244.5,,0.611,,,,,
111,0,240.3,,0.611,,,,,
112,0,234.4,,0.611,,,,,
113,0,189.3,,0.611,,,,,
114,0,170.8,,0.611,,,,,
115,0,279.1,,0.611,,,,,
116,0,269.6,,0.61,,,,,
117,0,227.2,,0.61,,,,,
118,0,203.5,,0.61,,,,,
119,0,268.3,,0.61,,,,,
120,0,205.9,,0.61,,,,,
121,0,205.7,,0.61,,,,,
122,0,207.8,,0.61,,,,,
123,0,119.7,,0.609,,,,,
124,0,257.6,,0.609,,,,,
125,0,212.8,,0.609,,,,,
126,0,369.5,,0.609,,,,,
127,0,133.9,,0.609,,,,,
128,0,275.1,,0.609,,,,,
129,0,193.6,,0.609,,,,,
130,0,324.5,,0.608,,,,,
131,0,238.4,,0.608,,,,,
132,0,176.0,,0.608,,,,,
133,0,244.9,,0.608,,,,,
134,0,301.0,,0.608,,,,,
135,0,148.5,,0.608,,,,,
136,0,250.0,,0.608,,,,,
137,0,178.1,,0.608,,,,,
138,0,158.7,,0.608,,,,,
139,0,84.2,,0.608,,,,,
140,0,122.3,,0.608,,,,,
141,0,167.3,,0.608,,,,,
142,0,205.1,,0.607,,,,,
143,0,273.4,,0.607,,,,,
144,0,292.9,,0.607,,,,,
145,0,282.5,,0.607,,,,,
146,0,218.5,,0.607,,,,,
147,0,179.7,,0.607,,,,,
148,0,320.8,,0.607,,,,,
149,0,311.2,,0.606,,,,,
150,0,220.1,,0.606,,,,,
151,0,295.8,,0.606,,,,,
152,0,180.6,,0.606,,,,,
153,0,235.5,,0.606,,,,,
154,0,250.6,,0.606,,,,,
155,0,294.3,,0.606,,,,,
156,0,224.7,,0.606,,,,,
157,0,238.7,,0.605,,,,,
158,0,218.8,,0.605,,,,,
159,0,242.9,,0.605,,,,,
160,0,332.7,,0.605,,,,,
161,0,226.7,,0.605,,,,,
162,0,259.4,,0.605,,,,,
163,0,275.3,,0.605,,,,,
164,0,175.8,,0.605,,,,,
165,0,222.4,,0.605,,,,,
166,0,296.2,,0.605,,,,,
167,0,233.3,,0.604,,,,,
168,0,139.9,,0.604,,,,,
169,0,316.6,,0.604,,,,,
170,0,325.7,,0.604,,,,,
171,0,182.0,,0.604,,,,,
172,0,259.1,,0.604,,,,,
173,0,158.6,,0.604,,,,,
174,0,303.4,,0.603,,,,,
175,0,289.8,,0.603,,,,,
176,0,215.5,,0.603,,,,,
177,0,252.7,,0.603,,,,,
178,0,284.5,,0.603,,,,,
179,0,124.5,,0.603,,,,,
180,0,278.2,,0.602,,,,,
181,0,176.4,,0.602,,,,,
182,0,239.2,,0.602,,,,,
183,0,261.1,,0.602,,,,,
184,0,254.1,,0.602,,,,,
185,0,169.5,,0.602,,,,,
186,0,218.1,,0.602,,,,,
187,0,249.1,,0.601,,,,,
188,0,220.3,,0.601,,,,,
189,0,195.8,,0.601,,,,,
190,0,278.7,,0.601,,,,,
191,0,247.9,,0.601,,,,,
192,0,263.4,,0.601,,,,,
193,0,210.9,,0.601,,,,,
194,0,355.7,,0.601,,,,,
195,0,258.5,,0.601,,,,,
196,0,247.7,,0.601,,,,,
197,0,253.4,,0.601,,,,,
198,0,242.0,,0.601,,,,,
199,0,268.7,,0.601,,,,,
200,0,265.4,,0.601,,,,,
201,0,119.8,,0.601,,,,,
202,0,278.6,,0.6,,,,,
203,0,236.8,,0.6,,,,,
204,0,195.9,,0.6,,,,,
205,0,193.5,,0.6,,,,,
206,0,317.1,,0.6,,,,,
207,0,284.4,,0.6,,,,,
208,0,360.5,,0.6,,,,,
209,0,150.7,,0.6,,,,,
210,0,260.1,,0.599,,,,,
211,0,115.4,,0.599,,,,,
212,0,231.1,,0.599,,,,,
213,0,207.0,,0.599,,,,,
214,0,304.9,,0.599,,,,,
215,0,255.9,,0.599,,,,,
216,0,136.8,,0.599,,,,,
217,0,122.4,,0.598,,,,,
218,0,135.0,,0.598,,,,,
219,0,289.3,,0.598,,,,,
220,0,242.5,,0.598,,,,,
221,0,245.1,,0.598,,,,,
222,0,280.8,,0.597,,,,,
223,0,135.3,,0.597,,,,,
224,0,231.8,,0.597,,,,,
225,0,205.1,,0.597,,,,,
226,0,174.9,,0.597,,,,,
227,0,260.9,,0.597,,,,,
228,0,170.5,,0.597,,,,,
229,0,240.1,,0.597,,,,,
230,0,252.0,,0.597,,,,,
231,0,292.1,,0.597,,,,,
232,0,279.3,,0.597,,,,,
233,0,226.5,,0.597,,,,,
234,0,105.2,,0.597,,,,,
235,0,329.1,,0.597,,,,,
236,0,177.9,,0.596,,,,,
237,0,310.1,,0.596,,,,,
238,0,189.3,,0.596,,,,,
239,0,269.0,,0.596,,,,,
240,0,191.1,,0.596,,,,,
241,0,139.9,,0.596,,,,,
242,0,262.3,,0.596,,,,,
243,0,299.1,,0.596,,,,,
244,0,260.2,,0.596,,,,,
245,0,254.2,,0.596,,,,,
246,0,270.7,,0.595,,,,,
247,0,216.4,,0.595,,,,,
248,0,229.0,,0.595,,,,,
249,0,238.5,,0.595,,,,,
250,0,297.6,,0.595,,,,,
251,0,156.6,,0.595,,,,,
252,0,232.7,,0.595,,,,,
253,0,241.0,,0.595,,,,,
254,0,208.4,,0.595,,,,,
255,0,280.1,,0.595,,,,,
256,0,170.4,,0.595,,,,,
257,0,227.5,,0.595,,,,,
258,0,276.9,,0.594,,,,,
259,0,133.4,,0.594,,,,,
260,0,246.5,,0.594,,,,,
261,0,101.6,,0.594,,,,,
262,0,212.2,,0.594,,,,,
263,0,162.0,,0.594,,,,,
264,0,279.8,,0.593,,,,,
265,0,167.9,,0.593,,,,,
266,0,163.0,,0.593,,,,,
267,0,279.0,,0.593,,,,,
268,0,181.4,,0.593,,,,,
269,0,436.5,,0.593,,,,,
270,0,115.6,,0.593,,,,,
271,0,452.1,,0.593,,,,,
272,0,221.3,,0.593,,,,,
273,0,254.3,,0.593,,,,,
274,0,260.0,,0.593,,,,,
275,0,180.7,,0.593,,,,,
276,0,199.6,,0.593,,,,,
277,0,322.9,,0.593,,,,,
278,0,244.8,,0.592,,,,,
279,0,226.4,,0.592,,,,,
280,0,215.6,,0.592,,,,,
281,0,131.8,,0.592,,,,,
282,0,265.3,,0.592,,,,,
283,0,189.0,,0.592,,,,,
284,0,299.0,,0.592,,,,,
285,0,215.1,,0.592,,,,,
286,0,316.9,,0.591,,,,,
287,0,213.5,,0.591,,,,,
288,0,195.3,,0.591,,,,,
289,0,225.1,,0.591,,,,,
290,0,293.3,,0.591,,,,,
291,0,208.3,,0.591,,,,,
292,0,339.9,,0.591,,,,,
293,0,173.8,,0.59,,,,,
294,0,340.6,,0.59,,,,,
295,0,182.1,,0.59,,,,,
296,0,198.6,,0.59,,,,,
297,0,269.9,,0.59,,,,,
298,0,244.7,,0.59,,,,,
299,0,200.9,,0.589,,,,,
300,0,227.4,,0.589,,,,,
301,0,184.8,,0.589,,,,,
302,0,354.5,,0.589,,,,,
303,0,148.7,,0.589,,,,,
304,0,192.8,,0.589,,,,,
305,0,255.0,,0.589,,,,,
306,0,196.7,,0.589,,,,,
307,0,171.5,,0.589,,,,,
308,0,160.5,,0.588,,,,,
309,0,408.0,,0.588,,,,,
310,0,243.5,,0.588,,,,,
311,0,324.0,,0.588,,,,,
312,0,100.9,,0.588,,,,,
313,0,307.5,,0.588,,,,,
314,0,265.4,,0.588,,,,,
315,0,271.9,,0.588,,,,,
316,0,292.9,,0.588,,,,,
317,0,118.7,,0.588,,,,,
318,0,317.0,,0.588,,,,,
319,0,155.2,,0.588,,,,,
320,0,317.3,,0.588,,,,,
321,0,244.3,,0.588,,,,,
322,0,219.4,,0.587,,,,,
323,0,257.3,,0.587,,,,,
324,0,161.7,,0.587,,,,,
325,0,96.6,,0.587,,,,,
326,0,300.7,,0.587,,,,,
327,0,274.3,,0.587,,,,,
328,0,282.1,,0.587,,,,,
329,0,279.5,,0.587,,,,,
330,0,184.6,,0.587,,,,,
331,0,121.9,,0.587,,,,,
332,0,199.9,,0.586,,,,,
333,0,246.9,,0.586,,,,,
334,0,212.1,,0.586,,,,,
335,0,272.0,,0.586,,,,,
336,0,309.2,,0.586,,,,,
337,0,167.3,,0.586,,,,,
338,0,182.0,,0.585,,,,,
339,0,142.5,,0.585,,,,,
340,0,229.8,,0.585,,,,,
341,0,246.8,,0.585,,,,,
342,0,299.5,,0.585,,,,,
343,0,171.8,,0.585,,,,,
344,0,214.2,,0.585,,,,,
345,0,268.8,,0.585,,,,,
346,0,314.7,,0.584,,,,,
347,0,276.6,,0.584,,,,,
348,0,297.8,,0.584,,,,,
349,0,292.4,,0.583,,,,,
350,0,350.0,,0.583,,,,,
351,0,361.2,,0.583,,,,,
352,0,252.6,,0.583,,,,,
353,0,238.1,,0.583,,,,,
354,0,248.4,,0.583,,,,,
355,0,135.4,,0.583,,,,,
356,0,236.2,,0.583,,,,,
357,0,184.7,,0.582,,,,,
358,0,341.0,,0.582,,,,,
359,0,395.2,,0.582,,,,,
360,0,359.5,,0.582,,,,,
361,0,292.5,,0.582,,,,,
362,0,218.8,,0.582,,,,,
363,0,295.7,,0.582,,,,,
364,0,153.1,,0.582,,,,,
365,0,123.9,,0.582,,,,,
366,0,226.7,,0.581,,,,,
367,0,246.3,,0.581,,,,,
368,0,225.7,,0.581,,,,,
369,0,127.1,,0.581,,,,,
370,0,187.0,,0.581,,,,,
371,0,164.4,,0.581,,,,,
372,0,237.3,,0.581,,,,,
373,0,204.9,,0.581,,,,,
374,0,154.9,,0.581,,,,,
375,0,184.9,,0.581,,,,,
376,0,106.0,,0.58,,,,,
377,0,334.4,,0.58,,,,,
378,0,244.3,,0.58,,,,,
379,0,221.0,,0.58,,,,,
380,0,228.6,,0.579,,,,,
381,0,109.4,,0.579,,,,,
382,0,194.3,,0.579,,,,,
383,0,266.3,,0.579,,,,,
384,0,371.9,,0.579,,,,,
385,0,193.8,,0.579,,,,,
386,0,112.6,,0.579,,,,,
387,0,266.0,,0.579,,,,,
388,0,218.7,,0.579,,,,,
389,0,218.6,,0.578,,,,,
390,0,194.3,,0.578,,,,,
391,0,321.0,,0.578,,,,,
392,0,292.2,,0.578,,,,,
393,0,246.9,,0.578,,,,,
394,0,211.0,,0.578,,,,,
395,0,323.7,,0.578,,,,,
396,0,151.8,,0.578,,,,,
397,0,248.2,,0.578,,,,,
398,0,271.0,,0.577,,,,,
399,0,154.9,,0.577,,,,,
400,0,262.7,,0.577,,,,,
401,0,194.0,,0.577,,,,,
402,0,236.0,,0.577,,,,,
403,0,274.8,,0.577,,,,,
404,0,227.5,,0.577,,,,,
405,0,140.1,,0.577,,,,,
406,0,351.1,,0.577,,,,,
407,0,213.8,,0.577,,,,,
408,0,232.5,,0.576,,,,,
409,0,218.2,,0.576,,,,,
410,0,313.8,,0.576,,,,,
411,0,162.5,,0.576,,,,,
412,0,290.5,,0.576,,,,,
413,0,137.6,,0.576,,,,,
414,0,168.0,,0.575,,,,,
415,0,181.1,,0.575,,,,,
416,0,212.2,,0.575,,,,,
417,0,155.3,,0.575,,,,,
418,0,256.8,,0.575,,,,,
419,0,297.4,,0.575,,,,,
420,0,164.7,,0.575,,,,,
421,0,360.8,,0.575,,,,,
422,0,131.4,,0.574,,,,,
423,0,218.5,,0.574,,,,,
424,0,244.9,,0.574,,,,,
425,0,243.0,,0.574,,,,,
426,0,223.5,,0.574,,,,,
427,0,276.7,,0.574,,,,,
428,0,204.0,,0.574,,,,,
429,0,262.4,,0.574,,,,,
430,0,359.1,,0.574,,,,,
431,0,144.3,,0.574,,,,,
432,0,126.3,,0.573,,,,,
433,0,321.1,,0.573,,,,,
434,0,320.1,,0.573,,,,,
435,0,154.1,,0.573,,,,,
436,0,245.6,,0.573,,,,,
437,0,134.7,,0.573,,,,,
438,0,287.0,,0.573,,,,,
439,0,107.4,,0.573,,,,,
440,0,195.7,,0.573,,,,,
441,0,151.5,,0.572,,,,,
442,0,287.0,,0.572,,,,,
443,0,134.5,,0.572,,,,,
444,0,271.7,,0.572,,,,,
445,0,241.9,,0.572,,,,,
446,0,124.4,,0.572,,,,,
447,0,211.6,,0.572,,,,,
448,0,321.4,,0.572,,,,,
449,0,204.8,,0.572,,,,,
450,0,250.8,,0.572,,,,,
451,0,199.2,,0.572,,,,,
452,0,282.5,,0.571,,,,,
453,0,189.7,,0.571,,,,,
454,0,284.4,,0.571,,,,,
455,0,335.3,,0.571,,,,,
456,0,247.3,,0.571,,,,,
457,0,255.3,,0.571,,,,,
458,0,220.1,,0.57,,,,,
459,0,197.3,,0.57,,,,,
460,0,219.2,,0.57,,,,,
461,0,172.0,,0.57,,,,,
462,0,160.7,,0.57,,,,,
463,0,274.9,,0.57,,,,,
464,0,370.3,,0.57,,,,,
465,0,341.3,,0.57,,,,,
466,0,232.9,,0.57,,,,,
467,0,294.9,,0.57,,,,,
468,0,330.4,,0.569,,,,,
469,0,220.2,,0.569,,,,,
470,0,271.2,,0.569,,,,,
471,0,204.9,,0.569,,,,,
472,0,262.1,,0.569,,,,,
473,0,226.6,,0.569,,,,,
474,0,201.6,,0.569,,,,,
475,0,253.6,,0.568,,,,,
476,0,116.5,,0.568,,,,,
477,0,110.2,,0.568,,,,,
478,0,249.1,,0.568,,,,,
479,0,235.3,,0.568,,,,,
480,0,185.1,,0.568,,,,,
481,0,263.4,,0.567,,,,,
482,0,88.9,,0.567,,,,,
483,0,180.9,,0.567,,,,,
484,0,195.2,,0.567,,,,,
485,0,250.4,,0.567,,,,,
486,0,311.7,,0.566,,,,,
487,0,203.0,,0.566,,,,,
488,0,132.2,,0.566,,,,,
489,0,129.9,,0.566,,,,,
490,0,217.8,,0.566,,,,,
491,0,153.7,,0.566,,,,,
492,0,168.0,,0.565,,,,,
493,0,240.5,,0.565,,,,,
494,0,244.8,,0.565,,,,,
495,0,175.9,,0.565,,,,,
496,0,255.4,,0.565,,,,,
497,0,193.9,,0.564,,,,,
498,0,263.3,,0.564,,,,,
499,0,250.9,,0.564,,,,,
500,0,223.5,,0.564,,,,,
501,0,304.6,,0.564,,,,,
502,0,208.2,,0.564,,,,,
503,0,372.5,,0.564,,,,,
504,0,212.6,,0.564,,,,,
505,0,261.7,,0.563,,,,,
506,0,202.9,,0.563,,,,,
507,0,300.3,,0.563,,,,,
508,0,181.5,,0.563,,,,,
509,0,179.1,,0.562,,,,,
510,0,141.5,,0.562,,,,,
511,0,246.3,,0.562,,,,,
512,0,115.6,,0.562,,,,,
513,0,185.6,,0.562,,,,,
514,0,145.4,,0.562,,,,,
515,0,288.3,,0.562,,,,,
516,0,127.9,,0.561,,,,,
517,0,217.6,,0.561,,,,,
518,0,221.3,,0.561,,,,,
519,0,124.6,,0.561,,,,,
520,0,271.4,,0.56,,,,,
521,0,173.3,,0.56,,,,,
522,0,133.9,,0.56,,,,,
523,0,192.1,,0.56,,,,,
524,0,232.4,,0.56,,,,,
525,0,238.2,,0.559,,,,,
526,0,203.4,,0.559,,,,,
527,0,183.4,,0.558,,,,,
528,0,185.2,,0.558,,,,,
529,0,264.4,,0.558,,,,,
530,0,127.9,,0.558,,,,,
531,0,307.6,,0.558,,,,,
532,0,212.1,,0.558,,,,,
533,0,199.6,,0.557,,,,,
534,0,179.0,,0.557,,,,,
535,0,156.2,,0.557,,,,,
536,0,232.4,,0.557,,,,,
537,0,255.7,,0.556,,,,,
538,0,250.0,,0.556,,,,,
539,0,202.6,,0.556,,,,,
540,0,254.3,,0.555,,,,,
541,0,154.4,,0.555,,,,,
542,0,129.1,,0.555,,,,,
543,0,236.9,,0.555,,,,,
544,0,229.5,,0.554,,,,,
545,0,311.7,,0.554,,,,,
546,0,178.3,,0.554,,,,,
547,0,230.4,,0.554,,,,,
548,0,204.2,,0.554,,,,,
549,0,120.1,,0.553,,,,,
550,0,220.0,,0.553,,,,,
551,0,161.8,,0.553,,,,,
552,0,125.8,,0.553,,,,,
553,0,160.9,,0.553,,,,,
554,0,144.6,,0.552,,,,,
555,0,549.9,,0.552,,,,,
556,0,278.9,,0.552,,,,,
557,0,102.0,,0.552,,,,,
558,0,220.2,,0.552,,,,,
559,0,151.7,,0.552,,,,,
560,0,149.1,,0.551,,,,,
561,0,166.8,,0.551,,,,,
562,0,227.5,,0.551,,,,,
563,0,236.3,,0.55,,,,,
564,0,162.1,,0.55,,,,,
565,0,168.1,,0.55,,,,,
566,0,143.3,,0.55,,,,,
567,0,245.2,,0.55,,,,,
568,0,290.2,,0.549,,,,,
569,0,274.6,,0.549,,,,,
570,0,389.0,,0.549,,,,,
571,0,165.7,,0.549,,,,,
572,0,212.2,,0.549,,,,,
573,0,220.3,,0.549,,,,,
574,0,335.6,,0.548,,,,,
575,0,212.6,,0.548,,,,,
576,0,184.9,,0.547,,,,,
577,0,198.6,,0.546,,,,,
578,0,129.7,,0.546,,,,,
579,0,193.4,,0.546,,,,,
580,0,141.0,,0.546,,,,,
581,0,187.1,,0.545,,,,,
582,0,94.4,,0.545,,,,,
583,0,238.9,,0.545,,,,,
584,0,402.6,,0.545,,,,,
585,0,206.9,,0.545,,,,,
586,0,250.7,,0.544,,,,,
587,0,155.1,,0.543,,,,,
588,0,141.8,,0.542,,,,,
589,0,173.8,,0.541,,,,,
590,0,94.0,,0.541,,,,,
591,0,233.7,,0.54,,,,,
592,0,198.7,,0.54,,,,,
593,0,165.8,,0.539,,,,,
594,0,108.9,,0.539,,,,,
595,0,145.6,,0.539,,,,,
596,0,261.0,,0.539,,,,,
597,0,139.1,,0.539,,,,,
598,0,176.8,,0.538,,,,,
599,0,212.5,,0.538,,,,,
600,0,194.2,,0.538,,,,,
601,0,299.1,,0.537,,,,,
602,0,190.4,,0.537,,,,,
603,0,136.9,,0.536,,,,,
604,0,108.0,,0.535,,,,,
605,0,118.3,,0.534,,,,,
606,0,145.2,,0.533,,,,,
607,0,115.5,,0.533,,,,,
608,0,172.1,,0.532,,,,,
609,0,116.6,,0.532,,,,,
610,0,107.5,,0.53,,,,,
611,0,101.7,,0.53,,,,,
612,0,126.8,,0.53,,,,,
613,0,130.6,,0.529,,,,,
614,0,261.4,,0.528,,,,,
615,0,207.3,,0.528,,,,,
616,0,195.2,,0.527,,,,,
617,0,150.8,,0.527,,,,,
618,0,146.6,,0.527,,,,,
619,0,283.9,,0.527,,,,,
620,0,124.0,,0.526,,,,,
621,0,152.0,,0.526,,,,,
622,0,134.8,,0.526,,,,,
623,0,240.7,,0.526,,,,,
624,0,148.2,,0.526,,,,,
625,0,231.2,,0.525,,,,,
626,0,212.0,,0.525,,,,,
627,0,162.9,,0.524,,,,,
628,0,176.0,,0.524,,,,,
629,0,142.1,,0.524,,,,,
630,0,201.7,,0.524,,,,,
631,0,85.1,,0.523,,,,,
632,0,177.5,,0.523,,,,,
633,0,161.0,,0.523,,,,,
634,0,177.5,,0.522,,,,,
635,0,144.2,,0.522,,,,,
636,0,156.5,,0.521,,,,,
637,0,303.8,,0.521,,,,,
638,0,158.0,,0.521,,,,,
639,0,139.5,,0.52,,,,,
640,0,158.3,,0.52,,,,,
641,0,176.3,,0.519,,,,,
642,0,187.3,,0.519,,,,,
643,0,251.6,,0.518,,,,,
644,0,117.0,,0.517,,,,,
645,0,142.3,,0.517,,,,,
646,0,149.2,,0.516,,,,,
647,0,134.7,,0.516,,,,,
648,0,114.9,,0.515,,,,,
649,0,127.9,,0.513,,,,,
650,0,212.2,,0.512,,,,,
651,0,135.6,,0.512,,,,,
652,0,111.2,,0.512,,,,,
653,0,97.2,,0.511,,,,,
654,0,154.7,,0.51,,,,,
655,0,189.8,,0.51,,,,,
656,0,94.0,,0.509,,,,,
657,0,123.9,,0.509,,,,,
658,0,90.9,,0.509,,,,,
659,0,371.2,,0.508,,,,,
660,0,226.3,,0.508,,,,,
661,0,148.0,,0.508,,,,,
662,0,182.7,,0.508,,,,,
663,0,166.8,,0.507,,,,,
664,0,123.1,,0.507,,,,,
665,0,199.5,,0.506,,,,,
666,0,142.7,,0.506,,,,,
667,0,357.0,,0.505,,,,,
668,0,132.7,,0.505,,,,,
669,0,182.4,,0.505,,,,,
670,0,135.4,,0.504,,,,,
671,0,410.1,,0.503,,,,,
672,0,181.4,,0.503,,,,,
673,0,134.7,,0.502,,,,,
674,0,122.3,,0.501,,,,,
675,0,117.5,,0.501,,,,,
676,0,77.5,,0.501,,,,,
677,0,149.7,,0.5,,,,,
678,0,141.5,,0.5,,,,,
679,0,110.5,,0.5,,,,,
680,0,135.7,,0.5,,,,,
681,0,130.7,,0.5,,,,,
682,0,242.1,,0.498,,,,,
683,0,125.9,,0.496,,,,,
684,0,241.1,,0.496,,,,,
685,0,148.8,,0.494,,,,,
686,0,94.8,,0.493,,,,,
687,0,81.3,,0.492,,,,,
688,0,165.8,,0.492,,,,,
689,0,172.2,,0.492,,,,,
690,0,101.1,,0.491,,,,,
691,0,206.5,,0.491,,,,,
692,0,187.4,,0.491,,,,,
693,0,121.0,,0.489,,,,,
694,0,94.4,,0.489,,,,,
695,0,141.6,,0.489,,,,,
696,0,119.1,,0.489,,,,,
697,0,136.7,,0.489,,,,,
698,0,263.1,,0.486,,,,,
699,0,185.7,,0.482,,,,,
700,0,204.8,,0.481,,,,,
701,0,143.1,,0.479,,,,,
702,0,262.4,,0.478,,,,,
703,0,137.5,,0.478,,,,,
704,0,180.1,,0.477,,,,,
705,0,138.2,,0.477,,,,,
706,0,134.8,,0.477,,,,,
707,0,91.2,,0.476,,,,,
708,0,97.0,,0.474,,,,,
709,0,171.6,,0.473,,,,,
710,0,125.9,,0.473,,,,,
711,0,157.3,,0.472,,,,,
712,0,571.3,,0.471,,,,,
713,0,76.7,,0.468,,,,,
714,0,101.9,,0.468,,,,,
715,0,150.5,,0.464,,,,,
716,0,115.4,,0.464,,,,,
717,0,96.4,,0.462,,,,,
718,0,148.8,,0.461,,,,,
719,0,221.4,,0.46,,,,,
720,0,217.9,,0.46,,,,,
721,0,99.3,,0.46,,,,,
722,0,212.0,,0.459,,,,,
723,0,138.1,,0.458,,,,,
724,0,141.8,,0.458,,,,,
725,0,130.0,,0.454,,,,,
726,0,64.0,,0.454,,,,,
727,0,182.8,,0.448,,,,,
728,0,91.3,,0.447,,,,,
729,0,117.6,,0.446,,,,,
730,0,132.6,,0.446,,,,,
731,0,153.1,,0.444,,,,,
732,0,105.2,,0.443,,,,,
733,0,90.5,,0.443,,,,,
734,0,209.3,,0.443,,,,,
735,0,116.4,,0.442,,,,,
736,0,139.3,,0.441,,,,,
737,0,389.8,,0.441,,,,,
738,0,395.6,,0.44,,,,,
739,0,104.7,,0.439,,,,,
740,0,115.1,,0.438,,,,,
741,0,120.1,,0.436,,,,,
742,0,99.0,,0.434,,,,,
743,0,124.6,,0.432,,,,,
744,0,101.8,,0.431,,,,,
745,0,149.3,,0.427,,,,,
746,0,117.2,,0.424,,,,,
747,0,115.5,,0.418,,,,,
748,0,300.9,,0.417,,,,,
749,0,95.0,,0.415,,,,,
750,0,103.3,,0.414,,,,,
751,0,124.5,,0.413,,,,,
752,0,285.8,,0.409,,,,,
753,0,79.9,,0.409,,,,,
754,0,119.7,,0.408,,,,,
755,0,218.5,,0.405,,,,,
756,0,109.8,,0.403,,,,,
757,0,98.1,,0.398,,,,,
758,0,125.0,,0.397,,,,,
